NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.18837,1.0654,1.2128,0.87171,1.0898,1.0193,1.0822,1.0623,1.0079,1.1946,1.1292,1.0555,1.1401,1.0785,1.0913
0.01835,0.014876,0.027337,0.022805,0.017396,0.017111,0.016158,0.017524,0.22851,0.024932,0.023764,0.074193,0.017853,0.018419,0.022772
0.017457,0.015534,0.028024,0.021932,0.017279,0.01546,0.01563,0.016201,0.13603,0.023384,0.021259,0.056037,0.023273,0.019819,0.020691
0.016219,0.013939,0.029501,0.022507,0.016801,0.01451,0.015193,0.016123,0.085133,0.023422,0.018843,0.042146,0.021618,0.018979,0.019718
0.02591,0.017583,0.033223,0.02844,0.020743,0.019788,0.017945,0.019606,0.063774,0.029373,0.025653,0.035934,0.024706,0.025249,0.023063
0.022766,0.018687,0.030507,0.026396,0.020608,0.01959,0.016487,0.019222,0.065285,0.024275,0.021725,0.031089,0.02198,0.022328,0.02191
0.017294,0.014246,0.027046,0.024305,0.016848,0.015095,0.013294,0.017176,0.056867,0.020392,0.022116,0.026612,0.018015,0.016894,0.019837
0.017332,0.013885,0.027806,0.023071,0.016862,0.014333,0.014178,0.016334,0.047379,0.020786,0.022796,0.024675,0.019532,0.017295,0.018895
0.018256,0.01559,0.028532,0.022618,0.017618,0.015421,0.015989,0.016304,0.04119,0.023938,0.021863,0.023837,0.020365,0.019304,0.018176
0.016221,0.014121,0.027546,0.021965,0.017002,0.014237,0.015054,0.016372,0.03666,0.02204,0.020636,0.022003,0.02149,0.019097,0.016523
0.017399,0.013078,0.028713,0.022628,0.016813,0.014049,0.015361,0.016018,0.034349,0.022991,0.020182,0.021126,0.02258,0.019042,0.018135
0.025796,0.020304,0.034169,0.029365,0.022371,0.021524,0.019139,0.020965,0.035408,0.029622,0.027081,0.023786,0.025853,0.026807,0.019549
0.023289,0.017779,0.03065,0.026794,0.021044,0.019227,0.01644,0.020216,0.03243,0.024606,0.022358,0.021593,0.022376,0.022348,0.020045
0.017883,0.014007,0.026182,0.024287,0.017447,0.014366,0.013906,0.017065,0.028372,0.020357,0.022785,0.019568,0.01845,0.017598,0.017696
0.017197,0.015392,0.026781,0.023416,0.017167,0.014654,0.013818,0.016415,0.027208,0.020641,0.023046,0.02073,0.017356,0.017066,0.017246
0.016304,0.013921,0.027249,0.021995,0.017032,0.013401,0.015468,0.016543,0.025945,0.022801,0.020552,0.020222,0.021371,0.018482,0.015763
0.016473,0.013494,0.17118,0.022639,0.017228,0.014587,0.014663,0.017115,0.026752,0.022128,0.018289,0.019416,0.020677,0.018795,0.014843
0.018827,0.015348,0.27724,0.02257,0.016953,0.014495,0.0148,0.017113,0.026006,0.022278,0.02348,0.018703,0.026682,0.018724,0.017087
0.024907,0.018689,0.34813,0.028571,0.021838,0.02137,0.019009,0.021001,0.028079,0.028125,0.022262,0.021818,0.026583,0.026151,0.018436
0.023887,0.017366,0.33821,0.026767,0.021011,0.019511,0.017284,0.019556,0.026125,0.025595,0.024867,0.020727,0.023756,0.023538,0.019533
0.017747,0.014754,0.39779,0.023489,0.017298,0.014168,0.01367,0.01624,0.022875,0.020027,0.022685,0.018807,0.01851,0.017577,0.016908
0.018029,0.014702,0.50378,0.023309,0.017307,0.014392,0.013841,0.016978,0.022879,0.021101,0.021188,0.019521,0.019806,0.017827,0.01617
0.016602,0.01331,0.66477,0.022117,0.017359,0.014851,0.015662,0.016473,0.022882,0.063146,0.02033,0.019908,0.024318,0.021678,0.015489
0.017198,0.014778,0.51979,0.020888,0.017571,0.01999,0.014595,0.016862,0.023011,0.34851,0.022785,0.019359,0.020361,0.018405,0.014315
0.019702,0.015454,0.22545,0.021815,0.01891,0.01635,0.01573,0.01847,0.024361,0.58432,0.021568,0.019615,0.022851,0.019619,0.017371
0.02762,0.020272,0.16891,0.030173,0.026079,0.032048,0.020622,0.022014,0.028084,0.62929,0.025827,0.024485,0.027725,0.027927,0.019988
0.022286,0.017756,0.086956,0.026699,0.024698,0.039435,0.017336,0.018689,0.024459,0.40536,0.025176,0.022583,0.023954,0.023882,0.018727
0.017185,0.014387,0.058618,0.024242,0.01795,0.021152,0.014005,0.016849,0.021296,0.24675,0.021693,0.019649,0.019009,0.017729,0.016161
0.02063,0.062127,0.079085,0.025101,0.0187,0.01873,0.015414,0.019054,0.023257,0.26876,0.022178,0.020923,0.020872,0.020782,0.016916
0.017259,0.10543,0.069427,0.022145,0.017649,0.015815,0.016578,0.018706,0.022955,0.30227,0.020029,0.019608,0.017872,0.020617,0.015048
0.017164,0.22508,0.074773,0.021789,0.016926,0.015125,0.014302,0.019013,0.023295,0.21822,0.022374,0.019028,0.021091,0.01773,0.014771
0.019269,0.2892,0.070408,0.022469,0.016994,0.014094,0.015312,0.021131,0.022758,0.17088,0.019154,0.01861,0.020314,0.018937,0.016747
0.02325,0.18873,0.064889,0.027729,0.020526,0.019174,0.018152,0.019601,0.024858,0.13438,0.025324,0.020152,0.025282,0.023916,0.019179
0.021804,0.1857,0.05645,0.02604,0.019319,0.017668,0.016556,0.018593,0.023676,0.10331,0.024019,0.018966,0.024221,0.022716,0.018542
0.017208,0.16555,0.048698,0.024123,0.016707,0.014875,0.013748,0.016684,0.020573,0.074823,0.020554,0.018359,0.019422,0.017775,0.015842
0.020107,0.12818,0.046387,0.025005,0.019067,0.017883,0.015258,0.019009,0.023679,0.063544,0.019989,0.020078,0.021017,0.020556,0.016603
0.017867,0.083104,0.046636,0.022792,0.017777,0.01627,0.015581,0.01886,0.022754,0.055766,0.023569,0.019509,0.019567,0.019218,0.015227
0.018445,0.056272,0.042879,0.021969,0.016511,0.014037,0.014884,0.016908,0.022506,0.050326,0.018569,0.018715,0.019077,0.017514,0.015802
0.018253,0.046354,0.044243,0.022218,0.017011,0.014353,0.015276,0.075742,0.021951,0.048131,0.022591,0.01822,0.020574,0.019398,0.015929
0.023212,0.043689,0.044123,0.02614,0.020671,0.018993,0.018375,0.11511,0.025018,0.045697,0.025347,0.02036,0.025621,0.023693,0.019118
0.020304,0.039153,0.04066,0.026412,0.018553,0.016924,0.015822,0.17832,0.021569,0.042368,0.022575,0.018393,0.023358,0.021288,0.017038
0.017173,0.036183,0.037247,0.024099,0.016869,0.015182,0.014184,0.26155,0.021354,0.038876,0.019793,0.018433,0.021374,0.018119,0.015971
0.026246,0.035509,0.039145,0.029103,0.022125,0.022871,0.019194,0.17307,0.026086,0.043608,0.02627,0.022277,0.025493,0.026107,0.018578
0.020689,0.031593,0.040787,0.025392,0.019493,0.018759,0.016909,0.17667,0.024837,0.040384,0.02232,0.021434,0.020802,0.021249,0.015705
0.020012,0.028336,0.035103,0.02305,0.016805,0.01426,0.015332,0.12183,0.022496,0.039067,0.022287,0.019926,0.018172,0.018987,0.016173
0.01721,0.026922,0.037718,0.023286,0.017092,0.013892,0.014502,0.089547,0.021475,0.039813,0.022923,0.018825,0.020586,0.018074,0.015041
0.020664,0.027231,0.038716,0.023842,0.019907,0.017523,0.017266,0.071382,0.022445,0.039513,0.023488,0.019549,0.022437,0.021408,0.018175
0.019856,0.024441,0.039366,0.025999,0.018694,0.016845,0.016087,0.061814,0.022529,0.038669,0.021663,0.018278,0.1359,0.021281,0.017271
0.016663,0.02349,0.040139,0.023687,0.016818,0.013873,0.013582,0.057011,0.021467,0.036398,0.023525,0.018282,0.34862,0.018558,0.016122
0.023045,0.024406,0.037577,0.027326,0.020445,0.020157,0.017141,0.04963,0.025267,0.040846,0.028449,0.020801,0.34341,0.024531,0.017498
0.020164,0.022941,0.039334,0.024957,0.019327,0.017783,0.016283,0.041601,0.024836,0.040809,0.023576,0.020998,0.2742,0.021375,0.016053
0.019614,0.020894,0.033097,0.022176,0.017168,0.01422,0.015732,0.03776,0.022104,0.038415,0.02377,0.01996,0.17743,0.01909,0.01676
0.017603,0.01945,0.03713,0.022358,0.017678,0.014776,0.014731,0.033674,0.02156,0.03795,0.02314,0.018632,0.18179,0.017933,0.014999
0.019958,0.019236,0.037537,0.023565,0.019058,0.017223,0.016796,0.033429,0.022067,0.037348,0.021841,0.019184,0.11829,0.02123,0.017926
0.017563,0.019204,0.03299,0.025107,0.017359,0.014428,0.014726,0.031424,0.02194,0.034979,0.01825,0.017223,0.093354,0.019386,0.017128
0.017545,0.018663,0.031349,0.024131,0.017623,0.015178,0.014629,0.030537,0.02239,0.036465,0.023829,0.018271,0.069655,0.019187,0.01671
0.028207,0.023347,0.037701,0.030465,0.023842,0.024201,0.020686,0.032398,0.02789,0.041096,0.024698,0.023162,0.067522,0.028516,0.020135
0.023068,0.020275,0.035782,0.025977,0.020064,0.019466,0.017465,0.028189,0.024744,0.040473,0.025131,0.021126,0.065335,0.022062,0.016909
0.019236,0.016418,0.03115,0.022307,0.017843,0.014903,0.015629,0.027414,0.020396,0.03727,0.022908,0.01938,0.057802,0.019311,0.017157
0.017673,0.015318,0.034966,0.02212,0.017545,0.014788,0.014434,0.026609,0.019421,0.034918,0.0212,0.018417,0.047535,0.018085,0.015017
0.20225,0.016865,0.032831,0.023749,0.017947,0.014799,0.015798,0.027638,0.021838,0.034104,0.019944,0.017737,0.043655,0.019448,0.0173
0.55253,0.016874,0.032705,0.034024,0.01749,0.014769,0.015012,0.026523,0.022108,0.032197,0.021049,0.017349,0.039116,0.022555,0.016539
0.64001,0.015395,0.030616,0.029627,0.016357,0.013903,0.01381,0.024267,0.022676,0.033669,0.021518,0.017579,0.033865,0.023668,0.015866
0.42306,0.020941,0.032924,0.028707,0.021908,0.022152,0.018671,0.027864,0.026366,0.039667,0.024807,0.021604,0.034934,0.029044,0.018512
0.42577,0.017726,0.035919,0.026,0.01975,0.019588,0.01679,0.025044,0.023686,0.038278,0.025362,0.020895,0.032391,0.022184,0.016126
0.40193,0.014318,0.029104,0.021983,0.016911,0.014513,0.015365,0.023847,0.020642,0.035016,0.02216,0.019391,0.027748,0.019173,0.016802
0.26824,0.014515,0.034251,0.021679,0.017537,0.014049,0.014779,0.023351,0.021363,0.033448,0.02022,0.018303,0.026279,0.017853,0.015083
0.18611,0.016091,0.032102,0.022745,0.017744,0.014307,0.015532,0.023176,0.021205,0.03223,0.020363,0.017693,0.026692,0.018717,0.017015
0.12307,0.014566,0.030998,0.024944,0.016924,0.013655,0.014629,0.021658,0.021373,0.032283,0.02178,0.016679,0.025125,0.019024,0.016707
0.089239,0.015435,0.0286,0.024078,0.016629,0.015575,0.014505,0.022465,0.022431,0.031225,0.020277,0.016688,0.026664,0.018827,0.01591
