pca_clusters2,Median length- mm,Median YOLKSAC BREADTH (mm),Median Yolk sac area(mm2),Median Eye area(mm2),Median YOLKSAC BREADTH Ratio,Median Yolk sac area Ratio,Median Eye area Ratio,principal component 1,principal component 2
0,3.2110645161290323,0.4746774193548387,0.2062903225806452,0.032161290322580666,0.14801904981744252,0.06430617226112781,0.01003498774167005,0.17109575574539282,0.003134407590116747
1,3.49871111111111,0.42628888888888883,0.18831111111111115,0.03446666666666666,0.12198632265561207,0.053882702966617756,0.009850327347704703,-0.11786596506904837,-0.0021592585620804354
