NaN,NaN,NaN,NaN,NaN,NaN
0.18242,1.0758,1.1932,1.19,1.1482,0.92149
0.026586,0.014385,0.014544,0.030203,0.020832,0.013333
0.023965,0.01422,0.014464,0.029659,0.020298,0.013198
0.029773,0.014149,0.014359,0.030287,0.019953,0.013095
0.026807,0.013931,0.01411,0.03063,0.020038,0.013114
0.025466,0.013943,0.013865,0.029912,0.020649,0.013497
0.024488,0.013755,0.014244,0.027852,0.022757,0.013117
0.028043,0.013681,0.014174,0.03204,0.022704,0.013311
0.028167,0.013646,0.013768,0.031605,0.02229,0.013199
0.026145,0.013521,0.013352,0.030966,0.023223,0.013162
0.024019,0.013498,0.013549,0.032199,0.022528,0.013164
0.026456,0.013664,0.013799,0.030983,0.022149,0.013014
0.029065,0.013699,0.013265,0.030977,0.021833,0.013113
0.026731,0.013535,0.013272,0.029748,0.020695,0.013079
0.022275,0.013782,0.013689,0.030038,0.02005,0.013086
0.027806,0.013665,0.013519,0.029586,0.019395,0.013141
0.028428,0.0137,0.014087,0.031635,0.020263,0.01306
0.026476,0.013702,0.014472,0.030969,0.019767,0.013076
0.024877,0.013578,0.014398,0.030986,0.02038,0.01303
0.022474,0.013558,0.01373,0.03032,0.022667,0.013104
0.029906,0.013642,0.013305,0.029337,0.022349,0.013038
0.026383,0.013633,0.012682,0.029248,0.021472,0.013011
0.024352,0.013628,0.013858,0.027781,0.022921,0.013104
0.026359,0.013571,0.013791,0.026552,0.021131,0.013082
0.028142,0.013562,0.013878,0.025695,0.021705,0.013248
0.027007,0.013464,0.013662,0.025475,0.020939,0.013298
0.025938,0.013508,0.013225,0.025216,0.020173,0.013613
0.023689,0.013479,0.013623,0.024963,0.020234,0.013599
0.02812,0.013305,0.012996,0.024039,0.019443,0.013624
0.029191,0.013417,0.01235,0.024118,0.019604,0.013823
0.026374,0.013562,0.013239,0.023679,0.019456,0.014072
0.022595,0.01335,0.013025,0.022737,0.01929,0.014097
0.027945,0.013508,0.013142,0.022637,0.020943,0.014088
0.028621,0.013553,0.013499,0.022061,0.02269,0.014136
0.026323,0.045241,0.013863,0.022378,0.022166,0.014141
0.024376,0.21038,0.013616,0.022487,0.022888,0.015049
0.024097,0.24553,0.013544,0.021807,0.021727,0.014212
0.0291,0.20957,0.013242,0.021235,0.020968,0.01421
0.02736,0.14204,0.013634,0.020887,0.020242,0.013885
0.022995,0.089273,0.014164,0.020815,0.019889,0.013713
0.027568,0.061337,0.013805,0.019981,0.020024,0.013859
0.028448,0.0562,0.014005,0.019637,0.01915,0.013681
0.026817,0.05945,0.013475,0.019389,0.018884,0.013605
0.024516,0.065528,0.013955,0.019477,0.018368,0.01373
0.022878,0.074633,0.014082,0.019241,0.018808,0.013883
0.029709,0.080513,0.014612,0.019407,0.021075,0.013986
0.027079,0.075963,0.014868,0.019545,0.022533,0.014427
0.025979,0.071153,0.014411,0.019054,0.022094,0.01427
0.025912,0.066107,0.014523,0.01903,0.022455,0.013942
0.028059,0.072669,0.014928,0.018955,0.02143,0.014683
0.027229,0.083045,0.014599,0.018366,0.020251,0.01461
0.026051,0.086582,0.014635,0.018576,0.019928,0.014282
0.024036,0.070399,0.014827,0.018329,0.019889,0.014091
0.028533,0.068029,0.01387,0.018393,0.019426,0.014134
0.028449,0.068291,0.015256,0.018126,0.018929,0.014587
0.026817,0.063447,0.015109,0.017996,0.018481,0.014487
0.024029,0.061823,0.014659,0.017612,0.018141,0.014284
0.027663,0.05642,0.014457,0.018338,0.018691,0.014315
0.028073,0.052375,0.014326,0.019337,0.020075,0.014575
0.026551,0.047463,0.014749,0.02117,0.022458,0.015851
0.025351,0.041738,0.014673,0.020691,0.02153,0.017389
0.02397,0.0376,0.014153,0.022684,0.023115,0.0172
0.03117,0.033842,0.014297,0.021873,0.022659,0.015187
0.027378,0.031305,0.014586,0.02134,0.02173,0.015799
0.023408,0.031198,0.014532,0.01969,0.020118,0.01613
0.027124,0.033048,0.014626,0.019126,0.01935,0.017179
0.02781,0.032713,0.014277,0.019082,0.01922,0.017624
0.02653,0.034506,0.014069,0.018721,0.018929,0.016383
0.025277,0.030509,0.014217,0.018097,0.018496,0.017103
0.022644,0.029391,0.013632,0.018793,0.019156,0.015704
0.02974,0.028148,0.013412,0.02215,0.02263,0.029542
