NaN,NaN,NaN,NaN
0.61945,1.3771,1.473,1.7724
0.54673,0.038296,0.11657,0.035028
0.57448,0.039635,0.093621,0.035622
0.53536,0.038133,0.067114,0.034422
0.3934,0.044963,0.033503,0.033402
0.36463,0.048178,0.040505,0.032618
0.27643,0.047709,0.055947,0.031867
0.17579,0.043109,0.060967,0.033552
0.12738,0.041219,0.051271,0.034199
0.099375,0.040018,0.044682,0.033207
0.072426,0.039034,0.039701,0.03529
0.059411,0.039481,0.037392,0.034689
0.052258,0.039303,0.037954,0.035248
0.0467,0.04157,0.03528,0.0345
0.04364,0.043904,0.036634,0.0353
0.041242,0.044414,0.03605,0.033704
0.039875,0.047238,0.035003,0.033201
0.043544,0.080895,0.034798,0.032314
0.1003,0.52856,0.034535,0.03243
0.080656,0.58115,0.034224,0.034926
0.048654,0.50754,0.033655,0.033177
0.03302,0.39436,0.034626,0.036336
0.0313,0.21066,0.033942,0.041821
0.032194,0.23196,0.034555,0.036014
0.031567,0.22893,0.035142,0.03608
0.031951,0.14195,0.034038,0.035987
0.029837,0.1122,0.03443,0.035051
0.029687,0.095415,0.03341,0.033735
0.02911,0.082146,0.03291,0.033689
0.029158,0.077408,0.033203,0.034384
0.029809,0.072794,0.034055,0.03345
0.028763,0.068399,0.034263,0.033935
0.028725,0.063248,0.031821,0.034829
0.028494,0.058536,0.11225,0.063005
0.029625,0.055518,0.2068,0.66525
0.029614,0.053517,0.27068,0.82561
0.032132,0.049971,0.39851,0.69743
0.03322,0.047577,0.2972,0.44838
0.030176,0.047599,0.21529,0.47248
0.02969,0.044335,0.24271,0.31063
0.028448,0.045406,0.21756,0.17461
0.028976,0.045194,0.17687,0.1526
0.028751,0.047131,0.13597,0.12851
0.028518,0.045094,0.10721,0.10114
0.028212,0.043024,0.087224,0.088379
0.027996,0.039866,0.07689,0.077714
0.027844,0.039256,0.06371,0.070077
0.027598,0.03779,0.057557,0.06239
0.027937,0.036409,0.056788,0.056542
0.027918,0.036955,0.052275,0.051569
0.027982,0.035026,0.047322,0.047078
0.027729,0.036872,0.04472,0.043752
0.028102,0.035134,0.04408,0.043364
0.028676,0.034801,0.042215,0.041717
0.028738,0.03322,0.041348,0.039946
0.028098,0.032386,0.039781,0.039575
0.027735,0.032725,0.03889,0.039148
0.027683,0.032784,0.037811,0.038691
0.029043,0.033932,0.038138,0.037835
0.027993,0.031806,0.03873,0.036972
0.027919,0.030542,0.037066,0.035741
0.027426,0.031819,0.037901,0.035426
0.027454,0.032143,0.038564,0.035382
0.027388,0.031366,0.037416,0.033714
0.027463,0.033153,0.039064,0.036488
0.02722,0.032076,0.03772,0.034494
0.027262,0.031538,0.038317,0.0353
0.027098,0.030437,0.038636,0.035445
0.027935,0.030341,0.039356,0.035072
0.02655,0.02947,0.038441,0.035904
0.027201,0.028641,0.03757,0.035661
0.027194,0.02849,0.038887,0.034842
0.027486,0.027999,0.039453,0.033422
0.027927,0.02845,0.038008,0.032431
0.027533,0.030208,0.040715,0.032334
0.02684,0.029498,0.039969,0.031711
0.026852,0.030463,0.040545,0.031405
0.028182,0.03142,0.040087,0.032827
0.026989,0.031018,0.039889,0.032209
0.028058,0.032027,0.040069,0.031632
0.026967,0.041578,0.041872,0.033177
0.027946,0.23813,0.041727,0.033156
0.029067,0.38113,0.040086,0.033746
0.039412,0.53915,0.040349,0.032876
0.043768,0.31387,0.040043,0.035713
0.094933,0.25163,0.040689,0.032837
0.29956,0.23845,0.048718,0.03205
0.38993,0.46844,0.063696,0.031082
0.45016,0.58664,0.10254,0.03018
0.4479,0.44444,0.081653,0.030706
0.24269,0.30004,0.046741,0.032648
0.19274,0.2186,0.043784,0.030257
0.17755,0.15586,0.043366,0.031396
0.17339,0.101,0.0418,0.031957
0.20421,0.085351,0.041046,0.032247
0.20185,0.078179,0.041519,0.033099
0.14197,0.071154,0.042911,0.033236
0.10275,0.068659,0.04111,0.032255
0.11256,0.096617,0.051449,0.039417
0.059948,0.061028,0.03969,0.029743
0.052602,0.058894,0.040362,0.029221
0.047695,0.058116,0.038499,0.029656
0.043671,0.055915,0.03772,0.03191
0.040609,0.053817,0.037606,0.029705
0.040093,0.050983,0.038606,0.031922
0.039399,0.048592,0.037897,0.032074
0.038703,0.046857,0.036233,0.032299
0.037812,0.04498,0.037399,0.032925
0.036373,0.043636,0.0377,0.031977
0.035475,0.045075,0.037564,0.031133
0.033852,0.042042,0.037589,0.030431
0.032935,0.044494,0.036722,0.029608
0.032407,0.043748,0.036448,0.028889
0.0325,0.042979,0.037988,0.029779
0.030725,0.041931,0.035979,0.031941
0.03057,0.040857,0.036201,0.029914
0.029793,0.038514,0.037021,0.031287
0.029484,0.03872,0.036614,0.032289
0.029249,0.038295,0.037209,0.032715
0.02883,0.037436,0.037191,0.033155
0.028197,0.037035,0.036755,0.032832
0.028241,0.037982,0.036055,0.032113
0.027917,0.036955,0.036317,0.030972
0.028063,0.037759,0.037976,0.029971
0.028009,0.038352,0.034674,0.029731
0.027521,0.037266,0.037106,0.029271
0.027238,0.036448,0.03648,0.029674
0.027474,0.036594,0.036899,0.032239
0.027394,0.035452,0.036905,0.030008
0.026899,0.036548,0.036173,0.03092
0.026033,0.03457,0.035651,0.031496
0.02631,0.03462,0.036269,0.032007
0.026524,0.03365,0.037882,0.032568
0.026195,0.034212,0.03651,0.032356
0.025932,0.034362,0.03666,0.031961
0.041322,0.038106,0.036748,0.031089
0.37697,0.060296,0.042166,0.030725
0.49154,0.071575,0.044994,0.030539
0.41063,0.072315,0.038823,0.029994
0.38788,0.066541,0.041737,0.031388
0.26425,0.035477,0.039032,0.031434
0.34563,0.036214,0.062259,0.030932
0.28168,0.043091,0.056657,0.031826
0.17719,0.043217,0.044441,0.032187
0.12024,0.040988,0.043547,0.032956
0.092323,0.038461,0.040646,0.032958
0.071813,0.036465,0.039736,0.033811
0.059729,0.036229,0.039407,0.033628
0.049302,0.033487,0.038216,0.031462
0.042327,0.034754,0.036844,0.030702
0.038722,0.034449,0.037566,0.032148
0.0366,0.034768,0.03763,0.031517
0.03493,0.034077,0.036131,0.030099
0.032496,0.033013,0.0369,0.031733
0.032146,0.032642,0.037262,0.032417
0.030532,0.031525,0.038368,0.032313
0.029997,0.032112,0.038178,0.033165
0.029196,0.031136,0.037627,0.0318
0.029431,0.030465,0.037309,0.031622
0.029647,0.032543,0.037854,0.030537
0.029293,0.032425,0.038053,0.030075
0.02986,0.030936,0.39425,0.029312
0.030299,0.031676,0.58331,0.030209
0.029749,0.032197,0.49146,0.032077
0.02906,0.032747,0.43415,0.030041
0.028554,0.033931,0.28185,0.030743
0.029272,0.033162,0.25313,0.031968
0.02798,0.031733,0.19434,0.032053
0.027679,0.030966,0.13477,0.032433
0.027803,0.031456,0.099673,0.032868
0.026894,0.030678,0.083132,0.032405
0.027182,0.030015,0.074575,0.030839
0.027547,0.032088,0.072597,0.030826
0.027658,0.0319,0.064316,0.029977
0.0282,0.033293,0.059596,0.029468
0.026969,0.033126,0.055587,0.028935
0.026542,0.032928,0.053653,0.031658
0.026782,0.033179,0.050645,0.029454
0.026143,0.033794,0.049584,0.030419
0.026917,0.032934,0.047919,0.031279
0.026149,0.032353,0.048682,0.03171
0.026495,0.031319,0.04869,0.032516
0.0265,0.030809,0.047145,0.032644
0.026537,0.03161,0.047101,0.031256
0.026696,0.031396,0.045868,0.030323
0.026244,0.032812,0.044339,0.029919
0.025951,0.032145,0.043571,0.029629
0.025661,0.033622,0.043397,0.029245
