NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.21813,0.97606,0.99642,0.89233,1.1226,0.98595,1.0377,1.2337,1.098,1.2356
0.037005,0.038159,0.037493,0.03002,0.031812,0.027416,0.047437,0.028629,0.030396,0.022813
0.037326,0.03726,0.036296,0.031155,0.031666,0.026967,0.043586,0.02703,0.0293,0.023023
0.038759,0.03949,0.037037,0.0306,0.03008,0.029533,0.040688,0.02667,0.028517,0.023296
0.037933,0.040005,0.03627,0.030251,0.031445,0.027723,0.039425,0.026339,0.027117,0.023696
0.04086,0.039241,0.033449,0.030083,0.031668,0.026909,0.03695,0.028609,0.030112,0.023075
0.20079,0.037118,0.031855,0.030286,0.031455,0.028525,0.036475,0.028368,0.028206,0.023081
0.29293,0.038299,0.037554,0.029407,0.032039,0.028966,0.034234,0.027403,0.030387,0.02224
0.43892,0.037261,0.041179,0.029276,0.032271,0.028322,0.034066,0.02842,0.030695,0.022469
0.39843,0.039294,0.037732,0.030332,0.035465,0.027345,0.033013,0.027084,0.030708,0.021773
0.58027,0.039344,0.039433,0.030739,0.038632,0.027293,0.03364,0.027863,0.029378,0.021774
0.44952,0.039123,0.03729,0.030337,0.049145,0.028011,0.033346,0.027084,0.029021,0.021638
0.46673,0.037289,0.035227,0.030435,0.033236,0.028887,0.032565,0.025713,0.027536,0.021098
0.36333,0.03825,0.035827,0.0311,0.047499,0.027843,0.031984,0.030078,0.031246,0.058783
0.18942,0.038129,0.034878,0.030875,0.030916,0.027868,0.032885,0.026225,0.030012,0.11763
0.13322,0.039128,0.033767,0.03022,0.03148,0.029912,0.032253,0.028087,0.030823,0.26156
0.10512,0.038396,0.051899,0.029923,0.032149,0.043607,0.032434,0.027535,0.030952,0.2312
0.096717,0.037638,0.092056,0.029946,0.030833,0.081951,0.033212,0.027374,0.030075,0.20389
0.078457,0.037706,0.037041,0.031229,0.031993,0.0355,0.032164,0.026237,0.028961,0.11488
0.068581,0.036898,0.041036,0.030362,0.029665,0.029413,0.031303,0.025415,0.027878,0.07804
0.072857,0.039149,0.03888,0.030504,0.031076,0.028959,0.032379,0.028582,0.028405,0.047739
0.070881,0.039428,0.036073,0.030463,0.030566,0.029285,0.031562,0.026228,0.030083,0.030148
0.060996,0.038316,0.035234,0.03077,0.030974,0.027656,0.031213,0.028184,0.030553,0.028147
0.056623,0.036149,0.036078,0.029492,0.030497,0.026888,0.032145,0.028182,0.03008,0.026163
0.049754,0.037728,0.03377,0.029389,0.030629,0.028544,0.032431,0.027647,0.030241,0.023897
0.046755,0.037357,0.031959,0.029925,0.030409,0.029088,0.030991,0.026102,0.028723,0.023174
0.044149,0.039252,0.032498,0.03048,0.030601,0.028057,0.031646,0.025902,0.028385,0.022597
0.044155,0.038353,0.040293,0.030314,0.030867,0.028048,0.030944,0.027477,0.027386,0.022429
0.045714,0.037526,0.037443,0.031058,0.030825,0.027108,0.030849,0.027349,0.029437,0.021947
0.04309,0.036757,0.038546,0.030651,0.030864,0.026276,0.031891,0.026623,0.027946,0.021278
0.0436,0.037069,0.037527,0.030435,0.03017,0.029565,0.031659,0.027704,0.029931,0.020941
0.042003,0.037944,0.036012,0.029426,0.031825,0.027078,0.030573,0.026499,0.030296,0.020597
0.042182,0.038118,0.035662,0.029612,0.030853,0.027495,0.031089,0.026123,0.030328,0.020392
0.040994,0.037345,0.036035,0.029641,0.030824,0.028351,0.030623,0.026077,0.028851,0.020101
0.041598,0.036331,0.03371,0.030479,0.031537,0.02905,0.030759,0.025379,0.028077,0.019632
0.043549,0.037535,0.033544,0.030588,0.030827,0.32813,0.031848,0.028623,0.029507,0.020075
0.044637,0.036026,0.03842,0.030875,0.030749,0.45051,0.031089,0.025568,0.028986,0.01963
0.040391,0.038108,0.049794,0.030636,0.030605,0.24275,0.03016,0.027295,0.030117,0.021194
0.038919,0.038674,0.038005,0.030471,0.03159,0.11775,0.031399,0.026861,0.030515,0.019591
0.03983,0.037724,0.45324,0.029648,0.032051,0.10087,0.031314,0.026585,0.029831,0.022176
0.041444,0.035996,0.333,0.029595,0.032571,0.10829,0.031852,0.027215,0.028663,0.024391
0.039448,0.038136,0.12511,0.029657,0.030675,0.074591,0.03223,0.0254,0.028353,0.019987
0.040791,0.037314,0.086506,0.030499,0.031199,0.061243,0.031041,0.028168,0.027066,0.018963
0.038864,0.038988,0.069656,0.030852,0.031066,0.058473,0.030532,0.026513,0.03046,0.019026
0.038176,0.037233,0.057503,0.030514,0.031,0.053433,0.031584,0.02752,0.028079,0.019154
0.037172,0.036198,0.05136,0.03118,0.031627,0.052832,0.031417,0.027101,0.030117,0.019
0.036943,0.036536,0.0491,0.030848,0.030852,0.046496,0.031203,0.026358,0.030223,0.018841
0.037025,0.037737,0.046282,0.030192,0.031034,0.043626,0.032336,0.026037,0.029823,0.018743
0.035397,0.037827,0.046044,0.029567,0.030445,0.041162,0.031027,0.025891,0.02884,0.018894
0.035222,0.0392,0.041296,0.03018,0.031766,0.037052,0.029729,0.025811,0.028435,0.018814
0.035992,0.038248,0.038613,0.03081,0.031454,0.035624,0.031545,0.028605,0.02837,0.018959
0.03605,0.036441,0.037242,0.030666,0.031644,0.034886,0.030682,0.025792,0.029699,0.018809
0.035274,0.037697,0.036639,0.41546,0.030371,0.034811,0.031458,0.027762,0.029714,0.018657
0.035612,0.037112,0.034911,0.44143,0.030862,0.032746,0.032077,0.026818,0.030348,0.018683
0.037906,0.038509,0.033144,0.47352,0.031597,0.032644,0.031401,0.026114,0.031194,0.018894
0.036275,0.039835,0.032115,0.42333,0.031728,0.030996,0.030642,0.025961,0.02918,0.018745
0.036682,0.037794,0.035688,0.28081,0.031666,0.031174,0.031364,0.025386,0.028356,0.018705
0.035808,0.036412,0.036254,0.16734,0.031164,0.031778,0.030531,0.028461,0.028047,0.018503
0.037851,0.037976,0.036074,0.12035,0.030807,0.030077,0.030743,0.025431,0.029029,0.018561
0.036852,0.036783,0.034726,0.1021,0.031275,0.031095,0.031837,0.027451,0.02948,0.018342
0.035502,0.03852,0.032898,0.085246,0.031914,0.031679,0.030919,0.02645,0.030202,0.018373
0.034104,0.038713,0.032363,0.071096,0.030631,0.031777,0.029694,0.02596,0.029797,0.018506
0.034624,0.036966,0.032429,0.057748,0.031345,0.030472,0.20876,0.026085,0.029562,0.018496
0.034979,0.037201,0.031506,0.050221,0.030214,0.030373,0.43401,0.025641,0.029166,0.018378
0.03522,0.038255,0.030762,0.046032,0.031247,0.029044,0.41081,0.027683,0.027986,0.018363
0.034824,0.037336,0.030229,0.041062,0.031503,0.029576,0.30418,0.027076,0.027114,0.018206
0.035718,0.039199,0.034368,0.039994,0.031447,0.030796,0.26667,0.0271,0.030278,0.018356
0.03429,0.038344,0.033127,0.039317,0.032318,0.029358,0.26836,0.02725,0.027741,0.018387
0.034494,0.036766,0.034562,0.037811,0.030059,0.029339,0.21366,0.026854,0.030043,0.018577
0.035356,0.037422,0.032773,0.037945,0.030603,0.0299,0.14963,0.025933,0.030131,0.019973
0.044039,0.037249,0.034586,0.039598,0.036892,0.03078,0.12076,0.030131,0.032038,0.048579
0.044016,0.039189,0.036151,0.038021,0.032701,0.030668,0.095875,0.028168,0.029971,0.04553
0.048514,0.042223,0.033274,0.037579,0.031048,0.028799,0.08031,0.02943,0.031078,0.061249
0.041527,0.03701,0.03128,0.03573,0.031958,0.028095,0.06969,0.02657,0.027202,0.054535
0.038929,0.035791,0.03058,0.036512,0.034521,0.028393,0.059766,0.02986,0.033175,0.050469
0.037178,0.038061,0.030182,0.035861,0.031655,0.029533,0.054383,0.028084,0.029253,0.027076
0.035291,0.036446,0.033796,0.035409,0.030924,0.028949,0.049467,0.026498,0.03092,0.027911
0.034355,0.039159,0.033469,0.035813,0.030945,0.029506,0.043791,0.026229,0.030835,0.024188
0.035026,0.03895,0.034141,0.035303,0.031487,0.029589,0.040767,0.024988,0.029763,0.021865
0.033564,0.036754,0.032532,0.035253,0.029896,0.029783,0.038402,0.027988,0.029221,0.020773
0.033456,0.036238,0.03121,0.034832,0.030728,0.029345,0.038091,0.026385,0.027818,0.02032
0.034022,0.037583,0.031664,0.034181,0.030179,0.029243,0.037332,0.02649,0.027088,0.019776
0.035435,0.037487,0.031318,0.033971,0.031554,0.027863,0.036597,0.026466,0.031068,0.01947
0.034721,0.039326,0.030541,0.033871,0.030827,0.028015,0.035745,0.025844,0.029656,0.019363
0.035312,0.037832,0.030687,0.033663,0.030677,0.029447,0.033826,0.02622,0.030284,0.020044
0.034057,0.036727,0.033701,0.034475,0.03028,0.029028,0.032163,0.025173,0.030275,0.019829
0.033791,0.036397,0.033044,0.034074,0.031097,0.03057,0.033573,0.027659,0.028544,0.019809
0.03347,0.037141,0.033715,0.033966,0.031079,0.029548,0.034765,0.026061,0.028757,0.019789
0.034791,0.037889,0.032476,0.033065,0.031016,0.030385,0.034777,0.026493,0.027674,0.019766
0.034208,0.038851,0.031465,0.033497,0.030924,0.029662,0.033923,0.027053,0.026887,0.019464
0.035169,0.037978,0.03151,0.034186,0.030249,0.028787,0.032737,0.026158,0.030285,0.019418
