NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.25194,0.89478,1.025,1.0138,0.98851,1.0878,1.0297,0.89552
0.068819,0.1956,0.05416,0.032708,0.12154,0.028602,0.048,0.026455
0.072394,0.26491,0.049239,0.036853,0.092633,0.028621,0.046163,0.026318
0.074323,0.26924,0.046953,0.03709,0.072761,0.027903,0.042851,0.02698
0.075845,0.27983,0.045291,0.037917,0.063163,0.026768,0.04619,0.02655
0.13105,0.38292,0.04231,0.036083,0.054586,0.027233,0.043477,0.027382
0.074697,0.53196,0.042252,0.033946,0.04895,0.026623,0.048642,0.026447
0.070295,0.46192,0.041485,0.032367,0.044455,0.026018,0.045516,0.026527
0.10766,0.39998,0.041032,0.035361,0.04263,0.028108,0.044653,0.026394
0.070109,0.24339,0.040449,0.036275,0.041177,0.028531,0.043378,0.025867
0.074324,0.12724,0.039762,0.036793,0.039308,0.028524,0.042875,0.0268
0.075208,0.084149,0.039462,0.036361,0.03865,0.028427,0.044345,0.02704
0.073598,0.068765,0.03908,0.035546,0.036325,0.027276,0.045716,0.026881
0.073055,0.059051,0.038938,0.032287,0.035854,0.026129,0.046667,0.026824
0.070919,0.055795,0.03847,0.030476,0.035664,0.025669,0.046996,0.026499
0.070908,0.051948,0.038472,0.036146,0.03579,0.027765,0.042154,0.064312
0.084687,0.050499,0.037564,0.036611,0.033775,0.028544,0.037662,0.28596
0.076665,0.048179,0.037498,0.037416,0.033123,0.028533,0.043462,0.24319
0.074508,0.046115,0.037916,0.035845,0.033614,0.027723,0.042517,0.31037
0.068258,0.044826,0.037926,0.035207,0.03392,0.027281,0.047503,0.18441
0.064352,0.042157,0.038075,0.032754,0.03394,0.0264,0.045474,0.11602
0.052523,0.044935,0.037848,0.030896,0.033446,0.026471,0.044398,0.11147
0.040217,0.043582,0.037381,0.03546,0.033112,0.027168,0.040149,0.10423
0.037785,0.043827,0.038166,0.036535,0.03276,0.027995,0.041676,0.067398
0.035437,0.042833,0.038478,0.035919,0.032217,0.027237,0.043507,0.050762
0.036076,0.041381,0.037369,0.035527,0.031363,0.027189,0.043485,0.042203
0.036376,0.039613,0.036954,0.033339,0.033318,0.027823,0.044256,0.03808
