NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.30908,1.2899,1.0331,1.3797,0.89486,1.155,1.3398
0.037501,0.03353,0.028036,0.030904,0.034216,0.022921,0.029262
0.038348,0.033396,0.028062,0.030643,0.032909,0.022861,0.028225
0.038016,0.033862,0.027829,0.031702,0.032654,0.022855,0.02692
0.038393,0.034145,0.02796,0.031638,0.033867,0.023675,0.028022
0.036945,0.033546,0.027818,0.031276,0.034065,0.024208,0.027569
0.036961,0.033807,0.027821,0.030533,0.033544,0.024382,0.026745
0.038244,0.033649,0.027951,0.030132,0.032709,0.024175,0.026204
0.037335,0.033572,0.027681,0.030054,0.033487,0.023734,0.025702
0.037811,0.033792,0.027358,0.03121,0.0326,0.023689,0.027315
0.036664,0.033273,0.028162,0.031585,0.032915,0.023293,0.026591
0.036408,0.033426,0.027846,0.030801,0.034547,0.023118,0.026107
0.036688,0.033295,0.028046,0.031821,0.034076,0.023001,0.026825
0.037528,0.033458,0.027855,0.031261,0.033305,0.023001,0.026104
0.036757,0.033282,0.027658,0.030951,0.033671,0.023149,0.025159
0.03663,0.033207,0.028127,0.029686,0.033804,0.023301,0.02508
0.03645,0.032935,0.028243,0.029362,0.032707,0.023899,0.024846
0.036963,0.033511,0.027459,0.029212,0.034066,0.023804,0.025699
0.036771,0.033375,0.027197,0.031212,0.03409,0.024101,0.026282
0.037418,0.033671,0.027709,0.030544,0.034482,0.024096,0.025552
0.037005,0.034234,0.028128,0.031336,0.033392,0.023722,0.025876
0.037159,0.034126,0.028067,0.031882,0.032964,0.023153,0.02575
0.03539,0.033606,0.027912,0.031212,0.033105,0.023173,0.025614
0.035984,0.033122,0.027537,0.03008,0.033449,0.022936,0.025086
0.036077,0.033189,0.027842,0.029579,0.033712,0.022712,0.025457
0.036458,0.032892,0.027712,0.029426,0.033663,0.022638,0.025685
0.036298,0.032638,0.027709,0.029195,0.033008,0.022835,0.025584
0.035951,0.033204,0.028254,0.030489,0.033963,0.02332,0.024969
0.036186,0.032106,0.028795,0.030115,0.032404,0.024103,0.025272
0.035835,0.032376,0.027981,0.030987,0.033483,0.023677,0.025452
0.037964,0.031981,0.028053,0.031705,0.033287,0.024182,0.024873
0.03643,0.032006,0.028205,0.031947,0.03382,0.023971,0.024077
0.037583,0.032735,0.027932,0.030181,0.033792,0.023682,0.023773
0.035643,0.032746,0.027388,0.030256,0.033706,0.023284,0.024546
0.036814,0.031988,0.028011,0.02988,0.032831,0.023266,0.024517
0.036403,0.031839,0.028187,0.11309,0.033207,0.023291,0.024436
0.037068,0.031675,0.027847,0.55579,0.034548,0.023391,0.02447
0.036728,0.031193,0.028573,0.39657,0.033646,0.022889,0.024291
0.037261,0.03067,0.028413,0.3335,0.033561,0.022944,0.024468
0.036416,0.03107,0.028013,0.31587,0.034042,0.023599,0.076397
0.038624,0.030918,0.027526,0.27152,0.033928,0.023952,0.12744
0.042087,0.030571,0.027643,0.1941,0.034323,0.023727,0.1702
0.043512,0.03139,0.027988,0.15505,0.033623,0.023974,0.16779
0.039054,0.031196,0.028082,0.10589,0.034941,0.023682,0.15692
0.038484,0.03033,0.027937,0.068943,0.034511,0.023536,0.1542
0.036578,0.0299,0.027452,0.054461,0.034391,0.023232,0.10164
0.037849,0.029591,0.0281,0.047397,0.034087,0.023124,0.060196
0.03788,0.029048,0.028841,0.041834,0.033636,0.023299,0.047672
0.037289,0.03024,0.028278,0.040055,0.034268,0.023073,0.033481
0.038087,0.029723,0.027626,0.038788,0.034288,0.022907,0.025154
0.037216,0.029465,0.027637,0.036345,0.03399,0.022933,0.023469
0.03556,0.0296,0.028163,0.035453,0.033553,0.022987,0.022376
0.036564,0.028756,0.028092,0.034834,0.034469,0.023093,0.022183
0.036563,0.028782,0.027329,0.034906,0.033518,0.023745,0.020868
0.037184,0.028457,0.027538,0.033753,0.03382,0.023747,0.020272
0.037031,0.028593,0.028109,0.034836,0.034329,0.023774,0.019995
0.036805,0.029391,0.028502,0.03533,0.035317,0.024043,0.019599
0.035704,0.028472,0.027549,0.03476,0.033842,0.023733,0.01906
0.035413,0.029114,0.027758,0.033921,0.033079,0.023387,0.01912
0.037534,0.028555,0.027619,0.033838,0.033781,0.042135,0.018415
0.035601,0.027189,0.028206,0.03379,0.033224,0.30678,0.018244
0.03654,0.033719,0.028058,0.033226,0.032572,0.39817,0.017865
0.035629,0.031564,0.027611,0.03311,0.034113,0.45674,0.027789
0.045234,0.029469,0.02944,0.033496,0.040948,0.33144,0.052359
0.047746,0.029735,0.028256,0.032383,0.037746,0.19681,0.041638
0.043595,0.028218,0.029453,0.033164,0.039757,0.1834,0.056075
0.039982,0.028516,0.028179,0.031411,0.035825,0.13752,0.043875
0.038705,0.028497,0.02783,0.030538,0.032966,0.10828,0.031676
0.036186,0.027972,0.028519,0.030495,0.033487,0.091617,0.024042
0.036267,0.027626,0.028234,0.030666,0.032976,0.075127,0.021935
0.037024,0.027639,0.028281,0.030632,0.03417,0.06987,0.022111
0.037764,0.027475,0.027634,0.031021,0.033779,0.062376,0.021174
0.03679,0.027085,0.028321,0.030832,0.033901,0.057085,0.020431
0.036433,0.027577,0.028127,0.030498,0.03276,0.053512,0.01999
0.035877,0.027421,0.028357,0.029982,0.032709,0.049176,0.019477
0.036313,0.027114,0.028156,0.03008,0.032968,0.04556,0.019207
0.037493,0.026688,0.027693,0.030105,0.034295,0.042814,0.018689
0.036479,0.027321,0.028121,0.029739,0.03432,0.041587,0.018355
0.037619,0.027539,0.028641,0.029882,0.034196,0.041876,0.018201
0.035671,0.027324,0.028359,0.030305,0.033891,0.041107,0.017676
0.035448,0.027409,0.02752,0.030408,0.097823,0.041541,0.017372
0.036398,0.027203,0.028167,0.030398,0.22379,0.041974,0.01689
0.036867,0.02671,0.027575,0.030375,0.18433,0.040192,0.016977
0.035465,0.026608,0.027644,0.030118,0.27401,0.038393,0.016915
0.037382,0.026259,0.027556,0.029869,0.22357,0.038008,0.016786
0.036577,0.026787,0.027755,0.030254,0.12009,0.037594,0.016761
0.037231,0.027518,0.027984,0.030163,0.089924,0.035844,0.016549
0.037184,0.027068,0.027976,0.029373,0.075634,0.033849,0.016462
0.036479,0.026935,0.027969,0.030481,0.065682,0.031902,0.016254
0.035937,0.026785,0.028126,0.029737,0.055721,0.031518,0.016351
0.036253,0.026376,0.027807,0.030367,0.052173,0.031749,0.016325
0.035952,0.026132,0.028121,0.029719,0.047225,0.031771,0.016337
0.035387,0.026134,0.028047,0.029479,0.043707,0.030655,0.016331
0.037818,0.026888,0.028301,0.029096,0.041066,0.030577,0.016023
0.036279,0.027342,0.027772,0.028965,0.039974,0.030991,0.016096
0.037045,0.027264,0.028421,0.029278,0.038255,0.030835,0.016366
0.035003,0.027226,0.028181,0.043312,0.037745,0.030349,0.016098
0.036181,0.026556,0.027897,0.54128,0.037201,0.029394,0.016138
0.036395,0.026556,0.028058,0.39226,0.036027,0.028989,0.01604
0.037571,0.026665,0.028428,0.31653,0.035995,0.029167,0.015868
0.036213,0.026588,0.027996,0.22428,0.035635,0.028468,0.01579
0.037484,0.026941,0.029422,0.5688,0.036102,0.028334,0.015944
0.03609,0.026974,0.028172,0.53247,0.035406,0.027949,0.015851
0.036193,0.026923,0.027996,0.25318,0.036214,0.028311,0.015967
0.036828,0.02702,0.027912,0.18283,0.035074,0.027598,0.015776
0.03662,0.026343,0.027475,0.15365,0.034008,0.028044,0.01579
0.037102,0.02605,0.027892,0.11429,0.034066,0.027743,0.01577
0.036679,0.026502,0.028285,0.093105,0.035096,0.02691,0.015716
0.036034,0.026446,0.028325,0.083698,0.035215,0.026202,0.015539
0.036724,0.027001,0.028111,0.075756,0.035687,0.026066,0.015684
0.037444,0.026306,0.027754,0.073457,0.035468,0.025887,0.015728
0.036527,0.026624,0.028051,0.072307,0.034476,0.025487,0.015518
0.037112,0.026801,0.027977,0.069337,0.034224,0.025255,0.01565
0.035889,0.026755,0.027849,0.065184,0.033979,0.025738,0.01577
0.035251,0.02659,0.027792,0.063485,0.034667,0.02618,0.015831
0.036104,0.0263,0.027749,0.063054,0.034613,0.026221,0.015884
0.036671,0.026498,0.02811,0.06084,0.034346,0.026153,0.015867
0.036679,0.026555,0.028759,0.059247,0.034665,0.026267,0.015868
0.037143,0.026934,0.028127,0.059511,0.033868,0.025529,0.015889
0.036271,0.027134,0.02836,0.060439,0.033103,0.025332,0.015871
0.035596,0.027209,0.02818,0.058261,0.035202,0.025015,0.015669
0.03586,0.026398,0.028168,0.055152,0.035106,0.02492,0.015621
0.036988,0.026126,0.02853,0.053469,0.035438,0.025333,0.015535
0.035988,0.025733,0.028429,0.052193,0.034972,0.025007,0.015726
0.037574,0.026276,0.028767,0.051666,0.034492,0.025209,0.015526
0.035156,0.026747,0.028759,0.051127,0.033639,0.024978,0.015664
0.035778,0.026772,0.028087,0.049319,0.033209,0.025893,0.015716
0.035995,0.026325,0.027876,0.048623,0.034016,0.025564,0.015833
0.036261,0.026516,0.027829,0.049454,0.034851,0.02564,0.015689
0.036164,0.02598,0.027786,0.048126,0.034708,0.025657,0.015658
0.037214,0.026165,0.028144,0.046501,0.03469,0.025135,0.015677
0.036166,0.026104,0.0277,0.045578,0.033776,0.025192,0.015627
0.036191,0.027078,0.028098,0.044685,0.03369,0.024646,0.015674
0.036075,0.026439,0.02799,0.043704,0.034373,0.025195,0.015699
0.037148,0.026383,0.028055,0.041373,0.035154,0.025018,0.015623
0.037577,0.027012,0.028013,0.039283,0.034771,0.02497,0.015736
0.036176,0.02603,0.027565,0.039981,0.03411,0.024949,0.015682
0.035041,0.026266,0.027437,0.039825,0.034615,0.024864,0.01571
0.03611,0.026265,0.028309,0.038404,0.034118,0.025553,0.015852
0.037277,0.026263,0.027806,0.037317,0.033719,0.025778,0.015744
0.036694,0.02669,0.028059,0.036167,0.034279,0.025306,0.015681
0.036908,0.026618,0.028201,0.034929,0.034965,0.026092,0.01581
0.035998,0.026885,0.028276,0.034857,0.035652,0.025251,0.015579
0.035465,0.026981,0.027899,0.033999,0.034515,0.024714,0.015757
0.073105,0.026476,0.028034,0.034235,0.034241,0.024618,0.015749
0.59827,0.026251,0.027669,0.036249,0.037071,0.024465,0.015853
0.50778,0.026087,0.028239,0.035831,0.041651,0.024732,0.015808
0.33066,0.026152,0.027938,0.034869,0.036703,0.024566,0.015827
0.18868,0.026483,0.027458,0.034548,0.034976,0.024948,0.015793
0.098779,0.026253,0.028089,0.034532,0.034792,0.025662,0.015696
0.069375,0.026693,0.028301,0.033633,0.156,0.025132,0.01578
0.057599,0.026386,0.028107,0.03377,0.31835,0.025493,0.015773
0.049449,0.02595,0.027357,0.034833,0.42322,0.025137,0.015773
0.047205,0.026042,0.027608,0.036802,0.42788,0.024795,0.015507
0.0443,0.025899,0.02818,0.03467,0.32004,0.024739,0.015413
0.04148,0.026383,0.02827,0.034485,0.16982,0.024476,0.015694
0.041958,0.026854,0.028002,0.034341,0.15048,0.024695,0.015744
0.040133,0.026645,0.027923,0.033873,0.12678,0.024397,0.015706
0.038864,0.026804,0.027791,0.033498,0.090435,0.024573,0.015685
0.039279,0.026696,0.028049,0.034357,0.06252,0.024249,0.015649
0.03848,0.026125,0.02746,0.035852,0.051673,0.024628,0.015615
0.037389,0.026159,0.027403,0.036444,0.049207,0.025039,0.015711
0.037003,0.026122,0.027588,0.036124,0.045855,0.024835,0.015682
0.037592,0.026035,0.027863,0.034574,0.046117,0.02501,0.015826
0.036178,0.026725,0.027855,0.0348,0.048042,0.025452,0.015866
0.037177,0.026686,0.027334,0.03541,0.048143,0.024638,0.01574
0.036062,0.026894,0.02827,0.034698,0.042818,0.024253,0.015822
0.036053,0.027217,0.027811,0.035053,0.039259,0.024192,0.015693
0.03631,0.026698,0.027469,0.035066,0.039106,0.023866,0.015656
0.036244,0.026222,0.02775,0.035912,0.0376,0.024098,0.015567
0.035788,0.026488,0.027209,0.034379,0.038808,0.024349,0.015601
0.036162,0.026828,0.027343,0.034694,0.03724,0.024028,0.015675
0.03536,0.026774,0.027956,0.034013,0.0372,0.024732,0.015591
0.034644,0.026472,0.027589,0.033589,0.038167,0.025012,0.015784
0.036519,0.02645,0.028321,0.033235,0.0383,0.024746,0.015644
0.035679,0.026263,0.02801,0.033449,0.039336,0.025321,0.015555
0.035343,0.026197,0.028225,0.033924,0.039917,0.024873,0.015579
0.035849,0.025878,0.028138,0.035109,0.041494,0.02468,0.015549
0.035415,0.026326,0.027691,0.033985,0.041187,0.024411,0.015785
0.036252,0.027042,0.027567,0.033215,0.041259,0.024533,0.015613
0.036999,0.026406,0.027805,0.032756,0.041602,0.024381,0.015685
0.035143,0.026602,0.027833,0.032557,0.040226,0.024542,0.015881
0.035719,0.026785,0.027547,0.03157,0.03904,0.024402,0.015639
0.035994,0.026297,0.027855,0.032232,0.038638,0.024502,0.015595
0.034877,0.025766,0.027454,0.03301,0.037856,0.025341,0.0159
0.036339,0.025778,0.027841,0.034161,0.037153,0.025241,0.015747
0.036493,0.025738,0.027907,0.032869,0.038324,0.025532,0.015645
0.035237,0.02628,0.02758,0.032526,0.037912,0.025605,0.015836
0.034928,0.026432,0.027853,0.032905,0.036116,0.024709,0.015828
0.035381,0.026629,0.028042,0.033056,0.036773,0.024617,0.015693
3.8472,4.1744,3.9963,4.0446,4.0733,4.1632,5.3472
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0.40875,0
3.568,4.1776,3.9974,1.0551,4.0331,3.7211,5.3458
0.26944,0.025927,0.028171,2.9985,0.049398,0.024712,0.015716
0.036508,0.027082,0.027649,0.03198,0.044752,0.024647,0.015648
0.035615,0.026965,0.027612,0.031822,0.095779,0.024926,0.015796
0.035435,0.026554,0.028041,0.031465,0.31844,0.024688,0.015795
0.035586,0.026803,0.027852,0.030896,0.32575,0.02463,0.015816
0.035732,0.026753,0.027551,0.030895,0.4032,0.025005,0.015824
0.036347,0.026317,0.028188,0.032949,0.33665,0.025349,0.015699
0.036777,0.025765,0.027937,0.034054,0.40086,0.025963,0.015713
0.036695,0.025773,0.027776,0.04058,0.26008,0.02576,0.015601
0.037738,0.026497,0.027729,0.039198,0.15505,0.025956,0.015801
0.038218,0.027056,0.027735,0.036926,0.19543,0.025558,0.015835
0.037303,0.026502,0.027635,0.032569,0.25584,0.025355,0.015727
0.037899,0.026564,0.028167,0.032139,0.26038,0.025312,0.015648
0.038968,0.026182,0.028315,0.032363,0.1368,0.025116,0.015768
0.037348,0.026178,0.028098,0.033121,0.1921,0.025327,0.015574
0.037,0.026124,0.028413,0.034181,0.16429,0.025701,0.015655
0.038304,0.026081,0.028458,0.033061,0.091173,0.025387,0.01565
0.037316,0.026373,0.028155,0.033314,0.14165,0.026254,0.015743
0.03788,0.026468,0.028536,0.032533,0.075412,0.027124,0.015722
0.037281,0.027124,0.027699,0.031902,0.12297,0.094664,0.015679
0.03686,0.026415,0.027932,0.032002,0.1081,0.28306,0.015662
0.039689,0.026139,0.028241,0.03306,0.074486,0.20142,0.015759
