NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.35177,0.29371,0.23833,0.47999,0.70129,0.26102,0.79786,0.2385,0.20197
0.031628,0.036914,0.03405,0.031348,0.033343,0.03247,0.026233,0.029178,0.01815
0.031418,0.037003,0.033995,0.03214,0.033544,0.03283,0.026126,0.029138,0.018106
0.030893,0.036508,0.035193,0.032625,0.033849,0.032824,0.026544,0.029535,0.018147
0.030225,0.036863,0.033864,0.033631,0.03351,0.032478,0.026414,0.029533,0.017789
0.031039,0.039178,0.034947,0.6382,0.035356,0.038146,0.031605,0.030189,0.018088
0.031907,0.037014,0.034712,0.64749,0.033617,0.033333,0.026902,0.029819,0.018113
0.033797,0.037698,0.037208,0.22069,0.033172,0.032269,0.025978,0.028971,0.018032
0.031632,0.035554,0.03291,0.15168,0.033241,0.033452,0.026128,0.029705,0.018327
0.031119,0.034413,0.032821,0.092488,0.033497,0.032776,0.026607,0.028552,0.018434
0.030904,0.033688,0.033383,0.058647,0.034437,0.031691,0.026418,0.028127,0.0183
0.030175,0.034925,0.032272,0.04967,0.033289,0.032051,0.026376,0.028324,0.018489
0.031142,0.035976,0.032696,0.045612,0.033207,0.031946,0.026157,0.028625,0.018399
0.030212,0.035424,0.032139,0.041781,0.033182,0.031406,0.025598,0.028527,0.01848
0.031367,0.034086,0.033045,0.040376,0.033431,0.032601,0.026275,0.028863,0.018682
0.031543,0.034066,0.035177,0.040194,0.033104,0.033046,0.026974,0.029959,0.01847
0.031431,0.03358,0.036719,0.040262,0.033285,0.032541,0.026258,0.033399,0.018865
0.03049,0.034195,0.034623,0.039706,0.032695,0.032071,0.026366,0.031109,0.01865
0.030672,0.034125,0.033069,0.037883,0.033897,0.031771,0.026104,0.029078,0.018593
0.030415,0.0343,0.032255,0.036811,0.033409,0.032111,0.025992,0.028746,0.018732
0.030807,0.034647,0.033209,0.036481,0.033622,0.032315,0.025884,0.028706,0.018787
0.031142,0.033707,0.033077,0.036504,0.033508,0.032727,0.026334,0.028044,0.018857
0.031181,0.033098,0.033739,0.035707,0.032281,0.032013,0.026552,0.028483,0.018846
0.031449,0.032397,0.032544,0.037263,0.032329,0.031813,0.026333,0.029102,0.018777
0.030894,0.031836,0.032713,0.038073,0.033365,0.03139,0.025982,0.028678,0.01864
0.030495,0.033412,0.032833,0.036851,0.033155,0.032198,0.025672,0.029009,0.018677
0.030375,0.034027,0.032794,0.035536,0.034379,0.032587,0.026046,0.028934,0.018608
0.0304,0.034735,0.032714,0.03431,0.033148,0.032327,0.026131,0.028418,0.018686
0.030547,0.033722,0.033224,0.034085,0.033751,0.032188,0.026733,0.028246,0.018664
0.031036,0.0328,0.032685,0.034868,0.033275,0.032225,0.026877,0.029142,0.018608
0.031061,0.032305,0.032619,0.035399,0.032936,0.032106,0.025793,0.028702,0.018844
0.030226,0.031884,0.032429,0.035358,0.033238,0.032185,0.02548,0.028794,0.018729
0.030595,0.033311,0.03247,0.037168,0.03297,0.031955,0.025505,0.028549,0.018829
0.03018,0.033995,0.032644,0.038311,0.034025,0.032658,0.026289,0.029219,0.018696
0.031094,0.034296,0.033105,0.036942,0.033424,0.032285,0.026187,0.028452,0.018702
0.031245,0.032977,0.033216,0.035453,0.033181,0.032386,0.026491,0.028636,0.018828
0.03125,0.032338,0.032206,0.0345,0.033272,0.032181,0.025911,0.0284,0.018731
0.030713,0.03238,0.032357,0.034771,0.033334,0.032251,0.025908,0.028608,0.018901
0.030179,0.032134,0.032241,0.03528,0.033044,0.032244,0.02593,0.027924,0.018917
0.030777,0.032899,0.03287,0.03496,0.033563,0.033156,0.026501,0.027713,0.018675
0.030295,0.033431,0.032989,0.035684,0.03332,0.033322,0.026401,0.029041,0.018765
0.031097,0.033368,0.033613,0.037488,0.034777,0.032387,0.026621,0.028797,0.018657
0.03123,0.033004,0.032679,0.03699,0.033375,0.031707,0.026317,0.02841,0.018791
0.030812,0.031637,0.031943,0.035803,0.032767,0.031957,0.02586,0.028761,0.018812
0.030642,0.03162,0.032081,0.035119,0.032965,0.031691,0.026053,0.028658,0.018916
0.03023,0.032418,0.033439,0.034104,0.033163,0.032947,0.026496,0.027978,0.018857
0.030919,0.032637,0.032709,0.034299,0.033039,0.032237,0.026609,0.028257,0.018568
0.030798,0.033635,0.032771,0.035241,0.033328,0.03193,0.026706,0.028483,0.018682
0.031301,0.033071,0.032375,0.03376,0.033088,0.031503,0.026293,0.028519,0.018824
0.031528,0.032223,0.032072,0.035388,0.034448,0.031614,0.025849,0.028454,0.018804
0.030965,0.031393,0.032462,0.03722,0.033164,0.03177,0.025643,0.028423,0.018889
0.030103,0.030931,0.03202,0.036945,0.033083,0.03296,0.02613,0.028279,0.018747
0.030519,0.032433,0.032148,0.035737,0.033152,0.032748,0.026364,0.028739,0.018976
0.030515,0.032648,0.032874,0.034478,0.03285,0.031922,0.025977,0.028648,0.01883
0.030989,0.033786,0.032981,0.034246,0.03288,0.031633,0.02594,0.0287,0.018823
