NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.21113,0.93232,1.1026,1.1735,1.1272,0.91044,1.0653,1.1334,1.0301,1.0563,1.1817,1.1066,1.2025
0.03071,0.029188,0.030341,0.027206,0.022602,0.031534,0.02189,0.030476,0.033779,0.026439,0.029268,0.024985,0.027712
0.029907,0.02962,0.031123,0.026338,0.022464,0.028357,0.021652,0.030919,0.031997,0.028162,0.028702,0.024886,0.027609
0.029146,0.029843,0.030574,0.02599,0.022752,0.029393,0.022395,0.031065,0.033239,0.028749,0.028347,0.025254,0.026723
0.028374,0.029568,0.033701,0.025682,0.022658,0.031828,0.024176,0.030803,0.032683,0.025751,0.028675,0.02696,0.02587
0.028013,0.029499,0.030522,0.025926,0.022553,0.03321,0.023583,0.030508,0.031843,0.024314,0.028571,0.026133,0.024784
0.027793,0.030092,0.03031,0.029055,0.022939,0.032337,0.022997,0.029876,0.034226,0.025728,0.030193,0.025763,0.025873
0.027764,0.03219,0.029388,0.033218,0.022944,0.029966,0.022838,0.030694,0.033908,0.027664,0.028235,0.025297,0.028213
0.028043,0.032938,0.031083,0.031423,0.022972,0.02877,0.022812,0.030802,0.03289,0.027539,0.029298,0.02538,0.029792
0.02974,0.031247,0.030013,0.033384,0.022679,0.033803,0.021764,0.030136,0.032395,0.028083,0.029527,0.027401,0.029331
0.028254,0.030449,0.033456,0.031135,0.022587,0.031298,0.021967,0.030938,0.031762,0.026632,0.029738,0.02572,0.02846
0.028236,0.029672,0.031895,0.029548,0.022596,0.033065,0.022724,0.029617,0.031355,0.024485,0.028964,0.025247,0.027327
0.02851,0.029496,0.031078,0.030837,0.022523,0.029641,0.022411,0.030198,0.030958,0.024287,0.028053,0.025411,0.027763
0.0277,0.029241,0.029995,0.030845,0.022557,0.028289,0.022119,0.030505,0.032138,0.027771,0.030159,0.026165,0.027111
0.027449,0.029492,0.031063,0.028305,0.022656,0.033409,0.021407,0.030617,0.032052,0.02623,0.029904,0.027113,0.026152
0.026588,0.029021,0.032172,0.026599,0.022334,0.029807,0.021183,0.031571,0.032371,0.028762,0.029351,0.025291,0.02515
0.026974,0.029401,0.030745,0.025855,0.022246,0.033384,0.021271,0.029824,0.032766,0.026852,0.028932,0.025447,0.024659
0.026778,0.030136,0.034533,0.025933,0.022692,0.030083,0.023107,0.029752,0.031419,0.02533,0.029223,0.025585,0.024624
0.027318,0.031669,0.031896,0.025348,0.022875,0.028225,0.023951,0.029993,0.031565,0.024295,0.028769,0.026694,0.025546
0.027815,0.03289,0.030958,0.025553,0.022907,0.031754,0.022936,0.030218,0.031212,0.026856,0.030465,0.026767,0.026725
0.029116,0.031304,0.034775,0.027884,0.023645,0.02931,0.024507,0.10942,0.031662,0.02544,0.029306,0.026486,0.030345
0.029105,0.030603,0.034324,0.032938,0.023631,0.032403,0.025431,0.14238,0.032097,0.028177,0.030365,0.025926,0.05937
0.027897,0.029894,0.040624,0.031453,0.024883,0.030361,0.025588,0.085285,0.033245,0.027578,0.029397,0.025631,0.11855
0.028588,0.029405,0.051312,0.033865,0.028702,0.028546,0.03114,0.075228,0.032458,0.025517,0.028744,0.026704,0.074258
0.028112,0.029695,0.068495,0.031176,0.036179,0.031243,0.056583,0.57766,0.032056,0.024435,0.028943,0.0266,0.069586
0.030856,0.02945,0.090489,0.029599,0.05102,0.029058,0.052679,0.48983,0.032422,0.024898,0.029019,0.02604,0.047771
0.02909,0.029299,0.06535,0.030433,0.033248,0.032996,0.024051,0.23909,0.032755,0.028341,0.031629,0.025848,0.032473
0.02745,0.02977,0.042698,0.030558,0.025792,0.030686,0.022872,0.24738,0.032894,0.027688,0.029256,0.025807,0.028121
0.02783,0.031007,0.049694,0.028694,0.023261,0.029038,0.026851,0.43412,0.033393,0.028014,0.029942,0.027533,0.027242
0.027338,0.033275,0.045451,0.027136,0.023235,0.030129,0.030234,0.36299,0.032598,0.026201,0.029496,0.026795,0.027442
0.028619,0.031385,0.044902,0.026304,0.028625,0.031508,0.02464,0.1249,0.031915,0.024805,0.02917,0.026205,0.025427
0.029735,0.030606,0.058,0.026224,0.02445,0.033218,0.029742,0.46595,0.032341,0.023983,0.029016,0.025357,0.027459
