NaN,NaN,NaN,NaN,NaN,NaN
0.72212,1.3388,1.3977,1.2978,1.3367,1.6631
0.24989,0.038985,0.043801,0.028055,0.036829,0.06241
0.25483,0.039962,0.041106,0.028307,0.038925,0.08497
0.27509,0.037888,0.041567,0.028223,0.03644,0.081207
0.27316,0.036932,0.03979,0.027792,0.035919,0.071714
0.46261,0.037634,0.038608,0.02727,0.035193,0.066991
0.45967,0.037848,0.038759,0.027747,0.035482,0.061361
0.40584,0.039186,0.037183,0.027604,0.03489,0.058263
0.27529,0.037076,0.03867,0.027614,0.035847,0.055628
0.34334,0.038018,0.037749,0.027601,0.036484,0.051195
0.19944,0.038096,0.041069,0.027486,0.036065,0.046191
0.13327,0.037945,0.037397,0.027419,0.035723,0.047882
0.099693,0.038925,0.037819,0.027645,0.035171,0.045453
0.075521,0.038822,0.038475,0.027666,0.034767,0.044339
0.061258,0.036634,0.037023,0.027532,0.034755,0.041099
0.053388,0.038034,0.038488,0.027588,0.036123,0.038378
0.051143,0.037882,0.039788,0.027492,0.036648,0.036756
0.048504,0.038923,0.040783,0.027689,0.035534,0.034483
0.048834,0.038149,0.038339,0.037023,0.035413,0.034755
0.049741,0.03829,0.03781,0.086956,0.034614,0.032161
0.047903,0.037765,0.036623,0.056517,0.034695,0.029961
0.045858,0.037619,0.037481,0.038744,0.035272,0.028153
0.044653,0.038259,0.03745,0.031164,0.035763,0.027644
0.046739,0.038512,0.16521,0.029539,0.036086,0.027277
0.044575,0.037998,0.29666,0.03295,0.035669,0.027475
0.047187,0.037355,0.31109,0.037435,0.035698,0.028738
0.047413,0.037106,0.30682,0.03905,0.03487,0.028097
0.046355,0.037564,0.54695,0.039874,0.034364,0.027515
0.044363,0.038611,0.43886,0.039055,0.035332,0.027409
0.045081,0.038906,0.32345,0.03713,0.035885,0.026512
0.04569,0.038383,0.15286,0.035763,0.036618,0.025956
0.045699,0.038531,0.12242,0.034639,0.035589,0.02655
0.046083,0.038354,0.090097,0.032947,0.034905,0.027642
0.044717,0.038537,0.083417,0.031945,0.034888,0.025892
0.043379,0.03966,0.075587,0.030927,0.035005,0.026376
0.041572,0.038761,0.070969,0.030015,0.035994,0.026879
0.044226,0.037472,0.067345,0.02919,0.036308,0.02657
0.041775,0.038659,0.062106,0.028843,0.036825,0.025998
0.043636,0.038537,0.057989,0.028301,0.036374,0.025696
0.044765,0.038126,0.055129,0.028293,0.034991,0.027095
0.043753,0.03926,0.054023,0.027985,0.034592,0.026804
0.04152,0.038067,0.05171,0.027686,0.034611,0.027581
0.039931,0.13981,0.050455,0.027492,0.036028,0.027869
0.04273,0.3441,0.049846,0.028118,0.035536,0.026514
0.041955,0.42898,0.049373,0.060712,0.036996,0.026826
0.043637,0.46054,0.047189,0.084755,0.036439,0.026642
0.042478,0.36121,0.045839,0.052962,0.035453,0.028455
0.042238,0.61179,0.045918,0.038453,0.03499,0.026764
0.040948,0.58289,0.045548,0.034103,0.034608,0.026137
0.042021,0.47704,0.04383,0.036015,0.035589,0.026902
0.041853,0.37629,0.045921,0.041117,0.035903,0.026477
0.041485,0.4085,0.045564,0.039414,0.036432,0.025993
0.042711,0.31558,0.046065,0.040875,0.036042,0.025997
0.042261,0.19497,0.043949,0.039988,0.034922,0.026471
0.040707,0.1376,0.043663,0.037915,0.034692,0.025793
0.040271,0.11829,0.044896,0.036159,0.035158,0.026165
