NaN,NaN,NaN,NaN,NaN,NaN
0.28479,1.1387,1.232,1.2327,1.0869,1.2195
0.024324,0.029552,0.032315,0.04469,0.037584,0.029583
0.023572,0.027673,0.035919,0.043354,0.036604,0.026738
0.024653,0.027342,0.032297,0.041251,0.037923,0.026166
0.024672,0.029001,0.031999,0.042003,0.034529,0.025236
0.024031,0.027631,0.031419,0.041854,0.039837,0.024387
0.023687,0.028321,0.031562,0.040883,0.038848,0.023522
0.023438,0.028332,0.032687,0.038955,0.038452,0.027805
0.024831,0.029075,0.031725,0.037927,0.039526,0.027952
0.025258,0.028679,0.032908,0.040115,0.038781,0.023322
0.024572,0.028347,0.034745,0.037718,0.040162,0.026997
0.023956,0.027605,0.03143,0.037189,0.037522,0.024063
0.024361,0.029406,0.030969,0.036985,0.036024,0.02289
0.024234,0.028096,0.031717,0.036593,0.039752,0.022114
0.023827,0.028182,0.032648,0.035683,0.042268,0.021691
0.02366,0.027798,0.033601,0.035316,0.039592,0.020638
0.023667,0.028166,0.031925,0.037256,0.039277,0.020508
0.026039,0.027984,0.033055,0.03911,0.037013,0.020603
0.024318,0.027031,0.03388,0.034564,0.036448,0.021209
0.024053,0.027078,0.03142,0.037806,0.036255,0.019674
0.024592,0.028764,0.031846,0.036807,0.035365,0.019703
0.024695,0.027809,0.030561,0.035432,0.038193,0.0195
0.024213,0.028797,0.030668,0.03442,0.039418,0.018413
0.024696,0.029862,0.034546,0.035737,0.039209,0.01847
0.026818,0.029594,0.034791,0.041035,0.038513,0.018625
0.025796,0.029543,0.035228,0.038124,0.03761,0.017538
0.027445,0.028456,0.034903,0.035765,0.039089,0.017496
0.024691,0.027516,0.031647,0.036796,0.037022,0.016909
0.023967,0.029254,0.031671,0.035462,0.034481,0.017287
0.025095,0.028131,0.029717,0.033859,0.04019,0.017626
0.024098,0.029194,0.032338,0.033316,0.039318,0.016981
0.023859,0.027738,0.032709,0.034648,0.039069,0.017165
0.023417,0.028205,0.03113,0.037888,0.04062,0.017238
0.023572,0.029249,0.034209,0.033396,0.03787,0.016865
0.026219,0.028708,0.033289,0.033883,0.040342,0.017034
0.024255,0.027455,0.032726,0.032411,0.037202,0.016627
0.023765,0.026949,0.032248,0.030369,0.035336,0.016372
0.024411,0.028802,0.031506,0.031552,0.041018,0.016697
0.024617,0.029025,0.031765,0.029802,0.040187,0.016566
0.024006,0.028534,0.03178,0.034739,0.039479,0.016621
0.023524,0.027924,0.032678,0.032273,0.038823,0.01631
0.023508,0.028329,0.034683,0.029329,0.035512,0.016891
0.024736,0.028213,0.032323,0.029861,0.038836,0.01708
0.025332,0.027655,0.031424,0.028329,0.035747,0.016784
0.024621,0.028108,0.031558,0.029911,0.037922,0.016831
0.02405,0.02816,0.033298,0.029749,0.039794,0.016909
0.02476,0.027946,0.033932,0.030832,0.039418,0.016752
0.024285,0.028612,0.031556,0.030853,0.039198,0.016558
0.023879,0.028878,0.033635,0.027516,0.039236,0.016361
0.023711,0.029164,0.033019,0.028791,0.036439,0.016268
0.023496,0.027837,0.031081,0.028171,0.038622,0.016344
0.02592,0.027645,0.15917,0.027367,0.037774,0.01668
0.024393,0.02908,0.19377,0.02671,0.036326,0.016894
0.02372,0.028394,0.23809,0.026481,0.041062,0.01685
0.024845,0.02857,0.20087,0.029471,0.038969,0.016839
0.024908,0.027713,0.21259,0.0294,0.039519,0.016421
0.024011,0.028421,0.11457,0.027361,0.036347,0.01631
0.023343,0.031191,0.083096,0.029361,0.035338,0.016229
0.023428,0.045274,0.067514,0.02846,0.035921,0.016416
0.025195,0.051548,0.058191,0.02822,0.039044,0.016523
0.025087,0.0282,0.050716,0.026698,0.03469,0.016643
0.023894,0.028523,0.047047,0.028474,0.039096,0.016074
0.024016,0.028958,0.044223,0.029281,0.039706,0.016704
0.024688,0.028866,0.039922,0.025843,0.037302,0.016826
0.024148,0.029769,0.040439,0.027896,0.038144,0.016513
0.023809,0.028667,0.038219,0.027313,0.036946,0.016581
0.023344,0.0295,0.036869,0.026027,0.034838,0.016557
0.023894,0.028142,0.035502,0.026599,0.036231,0.016319
0.025808,0.028043,0.034962,0.027164,0.034231,0.016259
0.02424,0.029102,0.035591,0.028569,0.040769,0.016755
0.023554,0.028135,0.032951,0.02758,0.038897,0.016185
0.024464,0.028122,0.03223,0.027624,0.040049,0.016432
0.024561,0.027954,0.034221,0.028266,0.038201,0.016867
0.02392,0.02876,0.031267,0.027348,0.03707,0.016896
0.023588,0.029184,0.031395,0.027122,0.035752,0.016814
0.023477,0.027774,0.030213,0.02728,0.039638,0.016593
0.024941,0.027442,0.031339,0.030274,0.0349,0.016746
0.025766,0.027788,0.033249,0.032884,0.039088,0.016364
0.024408,0.028126,0.031937,0.029643,0.039675,0.016381
0.023601,0.028451,0.030688,0.031452,0.03845,0.016437
0.024615,0.029433,0.03035,0.03047,0.038909,0.016531
0.024363,0.028717,0.028954,0.030003,0.037237,0.016255
0.023825,0.028887,0.0282,0.029515,0.034186,0.016995
0.02366,0.028355,0.027614,0.028548,0.037975,0.017011
0.023395,0.027963,0.026723,0.032532,0.034452,0.016637
0.025432,0.028128,0.027192,0.029843,0.040839,0.016421
0.024598,0.028364,0.026487,0.027267,0.040508,0.016406
0.02416,0.028004,0.028312,0.028585,0.039169,0.016028
0.024368,0.029128,0.027754,0.026783,0.037749,0.01634
0.024626,0.028754,0.026308,0.02694,0.036528,0.016595
0.023988,0.028509,0.025129,0.026322,0.035626,0.016255
0.023846,0.027961,0.024136,0.028644,0.038706,0.016397
0.023394,0.027044,0.023183,0.029321,0.034097,0.01678
