NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.283,1.1474,1.1021,1.1297,1.1417,1.226,1.051,1.3314,0.95262
0.029887,0.025656,0.028968,0.02026,0.020722,0.03101,0.036167,0.028763,0.023688
0.031035,0.02614,0.028819,0.019941,0.02081,0.030484,0.037095,0.028724,0.023404
0.030182,0.025223,0.029729,0.020103,0.020688,0.029312,0.037285,0.029027,0.023602
0.030604,0.025339,0.031203,0.020263,0.022696,0.029183,0.035659,0.029214,0.023285
0.030339,0.024718,0.030314,0.02005,0.023122,0.029563,0.035978,0.028982,0.023331
0.028955,0.024471,0.031117,0.020089,0.022003,0.029688,0.035067,0.028835,0.023178
0.027746,0.024043,0.030801,0.020186,0.02202,0.030176,0.035115,0.028233,0.02326
0.030209,0.024285,0.029963,0.020129,0.021884,0.030163,0.036923,0.029383,0.023334
0.029816,0.024744,0.028476,0.01991,0.021552,0.029914,0.036527,0.028543,0.023314
0.030399,0.025064,0.028476,0.019927,0.021421,0.029344,0.035496,0.02914,0.023422
0.029774,0.02511,0.027746,0.019726,0.021637,0.028477,0.034718,0.028198,0.023409
0.029477,0.025705,0.029658,0.020044,0.021682,0.030256,0.033934,0.028754,0.023326
0.028416,0.026945,0.033027,0.020077,0.021924,0.030551,0.034321,0.030294,0.023105
0.02833,0.026264,0.031249,0.020555,0.021406,0.029839,0.035813,0.029953,0.023277
0.030306,0.051421,0.14838,0.021345,0.02236,0.029926,0.036168,0.029679,0.023289
0.028579,0.068216,0.29922,0.022546,0.023832,0.029621,0.035001,0.03769,0.02327
0.030654,0.086421,0.38372,0.023244,0.029845,0.028829,0.033801,0.032244,0.023176
0.031022,0.088733,0.42104,0.02966,0.038324,0.028876,0.033746,0.028284,0.02291
0.030037,0.085041,0.48606,0.03318,0.046216,0.032327,0.034633,0.038689,0.024169
0.029503,0.066851,0.36613,0.053905,0.060367,0.032246,0.035454,0.040807,0.022954
0.030923,0.064835,0.38832,0.13011,0.052598,0.030553,0.036604,0.037144,0.023643
0.029571,0.047884,0.32744,0.15347,0.05316,0.030206,0.035026,0.028729,0.022941
0.029512,0.040101,0.20322,0.15648,0.037155,0.029997,0.034347,0.02848,0.023671
0.030023,0.032397,0.095329,0.14294,0.026313,0.029301,0.033169,0.028833,0.023291
0.029738,0.027772,0.060571,0.094456,0.023753,0.028972,0.032694,0.028733,0.023174
0.028076,0.027005,0.047384,0.086868,0.023006,0.029289,0.035319,0.029221,0.023461
0.029376,0.02655,0.042051,0.087523,0.021986,0.029302,0.035784,0.028392,0.023551
0.02996,0.025543,0.037492,0.079268,0.021684,0.028803,0.034732,0.028357,0.023365
0.029315,0.026775,0.084284,0.069734,0.022607,0.029804,0.034039,0.37294,0.024085
0.030311,0.026626,0.047028,0.068492,0.022998,0.029396,0.032965,0.30114,0.023075
0.029861,0.025381,0.039904,0.084171,0.021963,0.028978,0.033639,0.17032,0.022994
0.028815,0.025724,0.033317,0.086373,0.023016,0.028971,0.034771,0.14469,0.023346
0.027504,0.026349,0.036014,0.086246,0.02407,0.029683,0.034561,0.16997,0.023189
0.029914,0.026262,0.035437,0.08544,0.022532,0.029031,0.033683,0.15792,0.023104
0.02957,0.026568,0.034507,0.08399,0.022735,0.028548,0.033007,0.11331,0.023251
0.031044,0.026481,0.032041,0.079742,0.022462,0.028867,0.032589,0.088871,0.023087
0.03046,0.026078,0.030905,0.077353,0.021867,0.028779,0.031897,0.075702,0.023302
