NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6278,0.30867,0.36162,0.8939,0.37533,0.38531,0.59458,0.2798,0.31208,0.41521,0.31284,0.67938
0.035368,0.026737,0.035347,0.11187,0.027929,0.027337,0.040425,0.030986,0.024977,0.023569,0.035116,0.041891
0.036133,0.026562,0.035024,0.085701,0.027641,0.027225,0.041767,0.030409,0.025114,0.022985,0.036615,0.037661
0.036102,0.026552,0.034867,0.071189,0.027134,0.027361,0.040134,0.030505,0.025197,0.023001,0.036374,0.036181
0.035804,0.02646,0.034719,0.064685,0.027807,0.027158,0.038486,0.030429,0.025453,0.02279,0.036854,0.034961
0.035108,0.026436,0.034779,0.060949,0.028558,0.027611,0.037778,0.031337,0.025806,0.022289,0.036223,0.034575
0.034757,0.026385,0.033995,0.055447,0.028623,0.027394,0.037058,0.030311,0.025642,0.022537,0.035754,0.033996
0.035075,0.026463,0.03437,0.051741,0.028309,0.027517,0.042385,0.037466,0.025333,0.022565,0.035666,0.033312
0.034696,0.026399,0.034386,0.04967,0.028209,0.027564,0.040482,0.030366,0.025423,0.022219,0.035425,0.033145
0.034866,0.026426,0.033149,0.047704,0.028178,0.027508,0.042473,0.029537,0.025238,0.021933,0.03668,0.033117
0.035373,0.0265,0.033078,0.045734,0.027292,0.02741,0.041206,0.030748,0.025057,0.021743,0.036253,0.033047
0.036149,0.026328,0.032971,0.04655,0.02704,0.027271,0.038822,0.031049,0.024736,0.021812,0.03663,0.032611
0.036035,0.026395,0.033207,0.046132,0.027163,0.027256,0.03771,0.030835,0.025029,0.021633,0.036462,0.032855
0.035359,0.026778,0.033421,0.045286,0.02832,0.027229,0.037747,0.030744,0.025112,0.021399,0.035734,0.033116
0.035045,0.026741,0.03388,0.043925,0.028377,0.027674,0.04163,0.030601,0.025333,0.02113,0.035588,0.033047
0.035322,0.026449,0.03364,0.043283,0.028103,0.02748,0.039599,0.030117,0.025351,0.021108,0.035382,0.032974
0.035261,0.026383,0.033528,0.041646,0.027655,0.027414,0.042276,0.029846,0.025301,0.020723,0.036185,0.033184
0.034728,0.02677,0.034142,0.041149,0.027597,0.027274,0.042086,0.029826,0.025086,0.02093,0.035628,0.033093
0.034426,0.026426,0.033735,0.04274,0.026926,0.027567,0.040133,0.029628,0.025,0.020525,0.035801,0.033081
0.035393,0.026425,0.033029,0.04264,0.026722,0.02767,0.038709,0.029287,0.024999,0.020353,0.036625,0.032858
0.03628,0.026285,0.032841,0.042541,0.02747,0.027551,0.038059,0.029299,0.025037,0.020208,0.035607,0.032718
0.036173,0.026458,0.033345,0.041869,0.02817,0.02772,0.041647,0.028745,0.024958,0.020325,0.035761,0.033196
0.035477,0.026507,0.033216,0.041936,0.028405,0.027451,0.041499,0.027982,0.025362,0.019715,0.035339,0.032804
0.035527,0.026317,0.035174,0.039923,0.028068,0.027216,0.042018,0.028392,0.025395,0.019677,0.035785,0.032992
0.035406,0.026305,0.033586,0.038744,0.027875,0.027257,0.042217,0.027724,0.025302,0.019085,0.035809,0.032305
0.035148,0.026251,0.032703,0.040618,0.027461,0.02751,0.04046,0.027557,0.02576,0.019007,0.035942,0.032331
0.035142,0.026319,0.032398,0.040966,0.027278,0.027586,0.038776,0.027505,0.028181,0.018978,0.036332,0.032546
0.034375,0.02674,0.032804,0.041259,0.026696,0.027437,0.03847,0.040097,0.026621,0.018574,0.03552,0.03274
0.035474,0.02645,0.032673,0.040917,0.026746,0.027379,0.040378,0.028577,0.029107,0.018303,0.035803,0.032817
0.035633,0.026607,0.032698,0.040442,0.027415,0.027598,0.043385,0.027229,0.025103,0.018316,0.035429,0.032683
0.036,0.026172,0.03271,0.03979,0.028401,0.027193,0.041979,0.026558,0.024661,0.018154,0.035807,0.033084
0.035776,0.026544,0.033198,0.038387,0.027956,0.027334,0.042518,0.026265,0.024727,0.017838,0.035737,0.032621
0.035024,0.026326,0.033214,0.040136,0.027743,0.027192,0.23146,0.026322,0.025357,0.017739,0.03618,0.062938
0.0352,0.02637,0.033696,0.040885,0.02757,0.027837,0.18207,0.025995,0.02535,0.017922,0.036901,0.070233
0.035431,0.026734,0.033477,0.049522,0.027065,0.027604,0.070595,0.02581,0.025368,0.017766,0.035464,0.035737
0.037125,0.026091,0.033137,0.51842,0.027304,0.027669,0.054082,0.025907,0.025329,0.017764,0.035115,0.041449
0.040873,0.02597,0.032922,0.41573,0.027156,0.02744,0.051898,0.02543,0.024982,0.017765,0.034967,0.038961
0.036558,0.026015,0.033019,0.24587,0.027731,0.027555,0.048925,0.025404,0.025003,0.017459,0.035901,0.033349
0.035389,0.026168,0.032571,0.12908,0.02789,0.027257,0.05,0.037809,0.024825,0.017735,0.036048,0.036716
0.035958,0.026215,0.033011,0.10521,0.028022,0.027337,0.047725,0.14359,0.024861,0.017642,0.036006,0.035547
0.035681,0.026092,0.033343,0.089313,0.027899,0.027418,0.046247,0.15622,0.024653,0.01774,0.036566,0.033434
0.035426,0.026161,0.033113,0.075915,0.027625,0.027452,0.044976,0.12912,0.025311,0.017588,0.035871,0.033131
0.035539,0.026231,0.033404,0.06742,0.027248,0.027692,0.045194,0.096633,0.025341,0.017609,0.036387,0.032654
0.03538,0.026304,0.033254,0.060793,0.026895,0.027577,0.048445,0.070042,0.025205,0.017721,0.03557,0.032824
0.035209,0.026449,0.033694,0.055263,0.026595,0.027719,0.046331,0.097362,0.025389,0.017514,0.035932,0.032448
0.034797,0.026575,0.033439,0.051306,0.027659,0.027605,0.047999,0.10239,0.025135,0.017674,0.035761,0.03259
0.035763,0.026102,0.032822,0.048706,0.028114,0.027641,0.047474,0.095413,0.024722,0.017725,0.03651,0.032629
0.035448,0.026195,0.032634,0.048298,0.028333,0.027677,0.04629,0.083335,0.024868,0.01774,0.036223,0.032264
0.036192,0.026119,0.033607,0.045114,0.028112,0.027794,0.045048,0.069386,0.024846,0.017664,0.035842,0.032169
0.036114,0.026138,0.033348,0.044586,0.02772,0.027491,0.044512,0.055829,0.024894,0.01752,0.035695,0.03201
0.035397,0.026416,0.033064,0.042682,0.027234,0.027409,0.047906,0.044625,0.025096,0.017671,0.035336,0.031982
0.035017,0.026196,0.034025,0.04239,0.02693,0.027524,0.048038,0.03769,0.025311,0.01763,0.035797,0.031909
0.035429,0.026095,0.033786,0.041584,0.026526,0.027427,0.048095,0.032911,0.025149,0.017698,0.036093,0.031394
0.035369,0.025807,0.03334,0.040703,0.02784,0.027479,0.047587,0.030781,0.025177,0.017632,0.036208,0.031139
0.03479,0.025964,0.033492,0.041905,0.028024,0.027591,0.047142,0.028834,0.025103,0.017611,0.036101,0.031469
0.036216,0.026122,0.033403,0.040294,0.027911,0.027314,0.046232,0.029175,0.024992,0.01781,0.035997,0.031315
0.0357,0.025973,0.03273,0.041267,0.028068,0.027469,0.045529,0.028592,0.024799,0.017728,0.035429,0.031147
0.035832,0.026498,0.033033,0.04045,0.027605,0.027233,0.04832,0.028228,0.024807,0.017785,0.035117,0.031123
0.036033,0.026658,0.033269,0.04075,0.027574,0.027074,0.051158,0.027779,0.024857,0.017693,0.035899,0.031351
0.035447,0.026209,0.032794,0.03952,0.026897,0.027414,0.050586,0.027228,0.025022,0.017717,0.036046,0.031438
0.035595,0.026384,0.03368,0.038973,0.026812,0.0275,0.051156,0.026582,0.025414,0.017865,0.036642,0.031005
0.035167,0.026393,0.033629,0.040649,0.027744,0.027738,0.04906,0.026788,0.025046,0.017635,0.036721,0.030799
0.034975,0.026149,0.033477,0.039022,0.028074,0.02753,0.048706,0.027095,0.024984,0.017869,0.035768,0.031148
0.03519,0.026102,0.033418,0.039861,0.028072,0.027712,0.048151,0.026732,0.025041,0.017729,0.035184,0.030575
0.035568,0.025893,0.032569,0.039879,0.027963,0.027294,0.047674,0.026666,0.024886,0.017875,0.035633,0.030966
0.069301,0.026029,0.032757,0.22457,0.027973,0.027669,0.051862,0.026459,0.02475,0.017827,0.035815,0.032602
0.14158,0.026025,0.032776,0.18697,0.027693,0.027453,0.05005,0.026413,0.024745,0.017675,0.036463,0.033242
0.10909,0.026077,0.033546,0.21434,0.027012,0.027468,0.12701,0.026464,0.024901,0.017809,0.036725,0.042905
0.059207,0.026066,0.032843,0.10132,0.026697,0.027395,0.14575,0.026001,0.024902,0.017698,0.036952,0.041898
0.045854,0.026069,0.033588,0.073235,0.027611,0.027365,0.41197,0.025994,0.025089,0.017693,0.036306,0.064311
0.041328,0.026151,0.033909,0.062425,0.028242,0.027616,0.27667,0.026014,0.025383,0.017624,0.035912,0.081469
