NaN,NaN,NaN
0.52296,1.7735,1.2673
0.16174,0.027321,0.13791
0.17245,0.027612,0.11089
0.21787,0.026962,0.10106
0.15249,0.024932,0.085077
0.13356,0.021801,0.087627
0.1093,0.02289,0.10699
0.086677,0.020421,0.095769
0.077598,0.02109,0.091344
0.06616,0.022478,0.081457
0.059327,0.023008,0.079961
0.055477,0.022017,0.076275
0.052205,0.019301,0.076066
0.048474,0.02007,0.067071
0.044606,0.019217,0.073774
0.04243,0.019388,0.067915
0.039312,0.021582,0.067625
0.036678,0.022231,0.064998
0.036085,0.021309,0.062859
0.036074,0.019503,0.058587
0.035934,0.019092,0.052556
0.033262,0.018977,0.045028
0.031144,0.0184,0.038501
0.029652,0.021431,0.034607
0.028922,0.021393,0.033228
0.028138,0.020593,0.033672
0.026512,0.018377,0.030411
0.025565,0.018499,0.028507
0.024574,0.018833,0.026747
0.023204,0.018342,0.024658
0.022149,0.019716,0.023782
0.047793,0.021467,0.023362
0.13939,0.028401,0.022812
0.33587,0.053909,0.02248
0.50709,0.095892,0.021255
0.61104,0.11109,0.020918
0.43535,0.21091,0.021115
0.34692,0.1847,0.02085
0.23404,0.1325,0.024574
0.16662,0.085479,0.025899
0.14026,0.064022,0.024
0.12091,0.067991,0.023584
0.15684,0.10817,0.022595
0.18886,0.1434,0.021314
0.15779,0.11182,0.020396
0.11913,0.074054,0.019463
0.089441,0.053083,0.018901
0.069275,0.041746,0.018003
0.054534,0.033105,0.017614
0.048161,0.030921,0.017634
0.044911,0.029981,0.017555
0.040334,0.027965,0.016736
0.036639,0.026874,0.016274
0.034814,0.026194,0.015736
0.033965,0.025749,0.015448
0.035626,0.026375,0.015355
0.033156,0.025814,0.014694
0.031169,0.024079,0.014866
0.03074,0.024807,0.029914
0.029237,0.024444,0.17191
0.028691,0.024011,0.15523
0.02499,0.021629,0.14407
0.023545,0.020536,0.13175
0.023174,0.020527,0.10993
0.021676,0.019636,0.093131
0.022187,0.020375,0.11327
0.023989,0.022645,0.09342
0.022852,0.021472,0.073486
0.021296,0.020201,0.067563
0.020592,0.019601,0.067531
0.020037,0.019434,0.060735
0.020187,0.019452,0.059645
0.028811,0.027552,0.076579
0.019189,0.018735,0.058039
0.019237,0.01878,0.062891
0.017428,0.01724,0.079847
0.017405,0.017293,0.081743
0.017685,0.01754,0.049263
0.019615,0.019508,0.045079
0.01985,0.019818,0.035376
0.017746,0.017787,0.031098
0.018379,0.018343,0.03186
0.017128,0.017185,0.033238
0.016603,0.016728,0.031705
0.01669,0.01677,0.028628
0.016555,0.016626,0.027842
0.016493,0.016552,0.026618
0.016918,0.016947,0.024267
0.016406,0.016406,0.022172
0.015851,0.015851,0.020748
0.018765,0.018765,0.019249
0.018846,0.018846,0.018181
0.016634,0.016634,0.017168
0.017206,0.017206,0.016588
0.01612,0.01612,0.016366
0.016213,0.016213,0.015862
0.016107,0.016107,0.015207
0.017421,0.017421,0.014708
0.01548,0.01548,0.013917
0.016752,0.016752,0.014005
0.015509,0.015509,0.013235
0.0153,0.0153,0.013257
0.015983,0.015983,0.013142
0.018147,0.018147,0.012737
0.018286,0.018286,0.012482
0.016445,0.016445,0.012066
0.016917,0.016917,0.011893
0.015851,0.015851,0.012519
0.015816,0.015816,0.054651
0.016299,0.016299,0.10283
0.015774,0.015774,0.11685
0.015723,0.015723,0.12558
0.01569,0.01569,0.12127
0.024838,0.024838,0.088403
0.042947,0.042947,0.071916
0.094762,0.094762,0.0611
0.15978,0.15978,0.052361
0.23818,0.23818,0.040247
0.25121,0.25121,0.034429
0.23413,0.23413,0.034544
0.68001,0.68001,0.036296
0.41728,0.41728,0.042153
0.36135,0.36135,0.047314
0.17868,0.17868,0.047901
0.14427,0.14427,0.052883
0.14896,0.14896,0.050746
0.27798,0.27798,0.046572
0.22754,0.22754,0.041592
0.16563,0.16563,0.036618
0.13245,0.13245,0.033975
0.11678,0.11678,0.027888
0.10023,0.10023,0.023872
0.092182,0.092182,0.021168
0.079391,0.079391,0.01957
0.06869,0.06869,0.018768
0.059252,0.059252,0.01746
0.052717,0.052717,0.016846
0.04551,0.04551,0.01613
0.040367,0.040367,0.015862
0.036396,0.036396,0.016086
0.034367,0.034367,0.016242
0.031065,0.031065,0.015788
0.028405,0.028405,0.015807
0.026607,0.026607,0.015793
0.025453,0.025453,0.015766
0.023423,0.023423,0.015757
0.021808,0.021808,0.015942
0.02134,0.02134,0.016358
0.020582,0.020582,0.016661
0.019615,0.019615,0.016921
0.019222,0.019222,0.017326
0.018707,0.018707,0.023578
0.019361,0.019361,0.019653
0.019855,0.019855,0.021491
0.018471,0.018471,0.025099
0.017705,0.017705,0.025911
0.0173,0.0173,0.024546
0.017582,0.017582,0.021203
0.017261,0.017261,0.018122
0.016801,0.016801,0.017358
0.016311,0.016311,0.016469
0.016058,0.016058,0.015677
0.016081,0.016081,0.016133
0.015401,0.015401,0.015501
0.01566,0.01566,0.015023
0.016663,0.016663,0.015078
0.017412,0.017412,0.014898
0.016466,0.016466,0.01479
0.016101,0.016101,0.01501
0.016051,0.016051,0.014816
0.015705,0.015705,0.014325
0.015673,0.015673,0.014678
0.015587,0.015587,0.014616
0.015551,0.015551,0.013931
0.015524,0.015524,0.013999
0.015306,0.015306,0.013884
0.01664,0.01664,0.014375
0.016206,0.016206,0.014095
0.015283,0.015283,0.013696
0.015662,0.015662,0.013163
0.015295,0.015295,0.013311
0.015242,0.015242,0.013178
0.015294,0.015294,0.013045
0.015206,0.015206,0.01283
0.015354,0.015354,0.012643
0.015365,0.015365,0.012452
0.015255,0.015255,0.012486
0.016381,0.016381,0.012461
0.01675,0.01675,0.012209
0.01588,0.01588,0.01229
3.6802,3.6802,4.0769
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.6713,3.6713,4.071
0.015971,0.015971,0.074296
0.015848,0.015848,0.07253
0.015494,0.015494,0.055377
0.015339,0.015339,0.051346
0.015419,0.015419,0.048197
0.015352,0.015352,0.056728
0.015341,0.015341,0.051361
0.015253,0.015253,0.052581
0.015088,0.015088,0.054983
0.015153,0.015153,0.057258
0.016825,0.016825,0.060894
0.032679,0.032679,0.05722
0.17764,0.17764,0.051071
0.34945,0.34945,0.043203
0.5845,0.5845,0.036165
0.52636,0.52636,0.03357
0.31405,0.31405,0.032863
0.35481,0.35481,0.030256
0.22103,0.22103,0.027466
0.14079,0.14079,0.029959
0.15805,0.15805,0.028435
0.21472,0.21472,0.025317
0.19898,0.19898,0.022583
0.13362,0.13362,0.02203
0.10419,0.10419,0.02197
0.089182,0.089182,0.020704
0.074915,0.074915,0.020664
0.072296,0.072296,0.019637
0.072727,0.072727,0.017749
0.056587,0.056587,0.019246
0.051937,0.051937,0.018001
0.047586,0.047586,0.017744
0.046004,0.046004,0.017566
0.044669,0.044669,0.017677
0.045717,0.045717,0.017319
0.05533,0.05533,0.01846
0.046598,0.046598,0.019742
0.047956,0.047956,0.018624
0.094862,0.094862,0.016539
0.20007,0.20007,0.014861
0.32151,0.32151,0.013701
0.67953,0.67953,0.013882
0.48237,0.48237,0.016195
0.20887,0.20887,0.014363
0.16183,0.16183,0.014079
0.27347,0.27347,0.013449
0.17513,0.17513,0.012648
0.12919,0.12919,0.012969
0.12161,0.12161,0.013293
