NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.24588,1.0173,1.2612,1.273,1.1755,0.89396,1.0468,1.24,0.99446,1.0559,1.1179,1.1059,1.022,1.0886,1.2146
0.038099,0.037379,0.032769,0.060371,0.034177,0.040027,0.02932,0.02826,0.035489,0.032693,0.02839,0.032424,0.033746,0.036106,0.026857
0.036758,0.037967,0.032606,0.058416,0.033597,0.039343,0.032155,0.026794,0.035795,0.033165,0.028147,0.032243,0.03326,0.034416,0.02737
0.035801,0.037877,0.032428,0.060207,0.033683,0.040503,0.029921,0.027384,0.035656,0.030962,0.029087,0.031848,0.031197,0.036842,0.026871
0.034895,0.038014,0.032224,0.22045,0.033262,0.039139,0.031807,0.02784,0.035572,0.033465,0.028266,0.033782,0.030603,0.038128,0.026192
0.035666,0.036401,0.031236,0.50357,0.03226,0.040333,0.030653,0.026974,0.035578,0.032984,0.028663,0.03279,0.031795,0.037777,0.025674
0.03692,0.035483,0.032597,0.51763,0.031917,0.039037,0.030942,0.026818,0.035359,0.03352,0.02873,0.032496,0.033447,0.03655,0.024848
0.039264,0.034678,0.033202,0.42919,0.033598,0.040851,0.030664,0.02655,0.03503,0.033158,0.028659,0.03229,0.034262,0.034947,0.026432
0.037311,0.037769,0.032723,0.27,0.032115,0.039811,0.029759,0.027288,0.03538,0.032305,0.028383,0.033183,0.033873,0.035428,0.026193
0.035997,0.03784,0.032439,0.17665,0.032449,0.03957,0.03102,0.027161,0.034908,0.032747,0.027713,0.032259,0.032842,0.03489,0.02639
0.034765,0.037419,0.031503,0.15982,0.03188,0.040115,0.030877,0.027024,0.03427,0.032844,0.029164,0.033038,0.030795,0.036692,0.025882
0.034944,0.036715,0.031926,0.15255,0.031861,0.039681,0.031126,0.027352,0.034477,0.033256,0.027675,0.03242,0.030832,0.036636,0.025591
0.034347,0.035923,0.032668,0.13289,0.031647,0.040055,0.032018,0.027374,0.034164,0.033273,0.028149,0.031901,0.031981,0.037573,0.024981
0.036449,0.034749,0.031609,0.094373,0.03216,0.040219,0.031114,0.026764,0.033577,0.032565,0.12276,0.033285,0.033261,0.052262,0.024332
0.038503,0.034935,0.032038,0.080255,0.032931,0.038867,0.030691,0.02677,0.033801,0.031752,0.2687,0.033138,0.03463,0.34876,0.024321
0.037966,0.040243,0.035803,0.078547,0.031521,0.038132,0.030793,0.027456,0.033262,0.031527,0.2809,0.032393,0.033631,0.50697,0.02635
0.037034,0.041506,0.03589,0.077238,0.031425,0.039972,0.029282,0.027689,0.032962,0.15063,0.30478,0.032163,0.031875,0.35081,0.026014
0.034835,0.03825,0.032445,0.072036,0.031721,0.041586,0.03277,0.02665,0.033393,0.5438,0.25718,0.033398,0.031069,0.13214,0.025361
0.03732,0.03725,0.031003,0.069366,0.033992,0.041939,0.031168,0.027197,0.03469,0.5188,0.29174,0.031548,0.03118,0.090261,0.02558
0.034514,0.037957,0.032101,0.069723,0.030875,0.041694,0.032067,0.027002,0.034062,0.3282,0.47645,0.032027,0.030533,0.068399,0.025023
0.037073,0.034877,0.032225,0.069499,0.031056,0.03899,0.030682,0.026875,0.032856,0.22199,0.47393,0.031942,0.033502,0.059337,0.024839
0.038835,0.035157,0.032511,0.068069,0.033054,0.03827,0.031403,0.026823,0.03412,0.15819,0.36909,0.031488,0.033765,0.052615,0.024138
0.036592,0.036849,0.031753,0.065693,0.031624,0.039482,0.030804,0.026797,0.03367,0.11879,0.23711,0.032534,0.034019,0.048357,0.025097
0.035801,0.038174,0.031534,0.064667,0.031551,0.040507,0.029122,0.027442,0.034165,0.10079,0.14868,0.032576,0.033339,0.04676,0.025727
0.033865,0.03766,0.030895,0.06667,0.031177,0.040485,0.03156,0.026564,0.033502,0.089084,0.11837,0.032165,0.031864,0.046138,0.025389
0.036257,0.037541,0.032678,0.066101,0.031157,0.041151,0.029915,0.026993,0.033033,0.081691,0.091747,0.031646,0.031358,0.044893,0.025726
0.036032,0.036257,0.031538,0.065871,0.030487,0.039679,0.031494,0.02741,0.033769,0.077391,0.084391,0.032625,0.030427,0.043811,0.025461
0.036305,0.035446,0.031896,0.061198,0.030591,0.038113,0.031489,0.026789,0.033674,0.073691,0.068912,0.031946,0.033482,0.039949,0.024697
0.038028,0.0363,0.031749,0.10421,0.032414,0.039019,0.030139,0.026761,0.033526,0.066877,0.058224,0.032135,0.034375,0.039163,0.023973
0.036507,0.038004,0.031885,0.4196,0.2718,0.03878,0.030408,0.026686,0.033836,0.063433,0.050671,0.032084,0.035865,0.039742,0.023733
0.035371,0.037553,0.031749,0.45923,0.56634,0.039496,0.02921,0.027709,0.033761,0.059756,0.047963,0.031691,0.033394,0.04163,0.025522
0.035757,0.038339,0.031399,0.4094,0.58469,0.040299,0.030254,0.027002,0.033729,0.059737,0.046428,0.032842,0.032706,0.041323,0.024788
0.035642,0.036988,0.031853,0.28916,0.37426,0.041252,0.031678,0.027204,0.033952,0.057927,0.044456,0.032311,0.0312,0.041315,0.025679
0.03644,0.035323,0.032557,0.2034,0.24146,0.038802,0.030369,0.027552,0.033779,0.056045,0.042803,0.032554,0.030535,0.040101,0.025329
0.038347,0.034751,0.032622,0.19146,0.15084,0.037975,0.13646,0.027258,0.033632,0.05397,0.040528,0.032396,0.033001,0.039083,0.025471
0.037194,0.036068,0.031529,0.21746,0.10981,0.03843,0.21573,0.026919,0.032879,0.050242,0.038508,0.03301,0.033902,0.036964,0.02437
0.036731,0.037193,0.032239,0.20497,0.095809,0.039145,0.26955,0.026588,0.032799,0.048039,0.037829,0.031754,0.034585,0.041091,0.023789
0.035769,0.03765,0.031434,0.18756,0.11134,0.039506,0.28411,0.027469,0.032346,0.051161,0.03649,0.03224,0.033731,0.041162,0.023564
0.036873,0.037184,0.032761,0.18241,0.14392,0.040533,0.25308,0.027627,0.032588,0.049692,0.03561,0.031908,0.032821,0.040587,0.026006
0.034275,0.036349,0.031037,0.14559,0.11688,0.039803,0.17842,0.026821,0.033073,0.048725,0.034891,0.031333,0.030837,0.039437,0.0249
0.036849,0.035849,0.031704,0.1192,0.10646,0.041449,0.17335,0.027328,0.032981,0.046847,0.034339,0.032724,0.031307,0.038217,0.025397
0.038793,0.03441,0.032245,0.09803,0.098749,0.36178,0.31936,0.027478,0.032463,0.045175,0.033591,0.032715,0.032336,0.038055,0.025452
0.036569,0.037763,0.031451,0.096844,0.088926,0.48326,0.14601,0.026788,0.034685,0.046088,0.032458,0.031964,0.033505,0.038866,0.025145
0.036081,0.038221,0.031985,0.10276,0.081243,0.62226,0.10421,0.027027,0.034572,0.043402,0.031483,0.032424,0.035005,0.04008,0.02413
0.033765,0.040293,0.031333,0.089428,0.072508,0.34309,0.33052,0.026903,0.03247,0.044447,0.034967,0.033258,0.034247,0.040291,0.023896
0.035956,0.038517,0.032041,0.090305,0.067649,0.28565,0.44033,0.027479,0.032453,0.043201,0.031786,0.031751,0.033092,0.039025,0.024673
0.03648,0.037057,0.03212,0.092071,0.063267,0.21695,0.41947,0.026972,0.03269,0.043848,0.03108,0.032614,0.032048,0.037476,0.025293
