NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.26778,1.1296,0.97438,0.96602,1.1169,1.018,1.0461,1.1364,0.97966,1.1987,1.0961,1.2317,1.179
0.020329,0.029041,0.026089,0.03112,0.13013,0.018452,0.026157,0.029098,0.018097,0.027355,0.021148,0.16064,0.021003
0.020138,0.028105,0.026545,0.030882,0.11365,0.018728,0.025164,0.027956,0.018346,0.029079,0.021084,0.18156,0.021589
0.020341,0.026579,0.027147,0.029337,0.16598,0.018729,0.023987,0.026377,0.018108,0.028097,0.021137,0.11284,0.0222
0.020269,0.024718,0.026274,0.028614,0.2324,0.018656,0.024099,0.024664,0.018669,0.026058,0.02108,0.10506,0.021665
0.020387,0.024366,0.02622,0.028907,0.15321,0.018687,0.022035,0.022735,0.024199,0.027838,0.021088,0.08359,0.020608
0.020163,0.024179,0.030905,0.028596,0.08785,0.018895,0.024377,0.020735,0.074673,0.026151,0.02146,0.075415,0.020613
0.019882,0.030321,0.030325,0.029141,0.1027,0.018724,0.023881,0.019386,0.087915,0.02761,0.021205,0.072507,0.020988
0.01989,0.02644,0.029772,0.031004,0.11824,0.018916,0.026271,0.018689,0.068382,0.027037,0.021234,0.072172,0.020529
0.020109,0.027591,0.029568,0.029964,0.11874,0.018928,0.02524,0.017982,0.050244,0.027895,0.021578,0.070001,0.021406
0.020184,0.029957,0.029056,0.029044,0.10868,0.018749,0.023216,0.017446,0.054783,0.025969,0.021609,0.061928,0.021391
0.020338,0.028098,0.026159,0.028201,0.10094,0.018865,0.025186,0.017314,0.053431,0.026228,0.021576,0.061126,0.020819
0.019898,0.02595,0.0277,0.028694,0.086444,0.018808,0.023213,0.017305,0.049442,0.025795,0.02137,0.060193,0.020725
0.020158,0.024939,0.027501,0.027976,0.070918,0.018801,0.024408,0.017128,0.043105,0.026111,0.021227,0.05176,0.020661
0.020282,0.024131,0.027328,0.029471,0.055366,0.018746,0.022528,0.017088,0.037194,0.026882,0.021226,0.04651,0.020306
0.020096,0.023602,0.026189,0.030889,0.045249,0.01896,0.025669,0.016912,0.033841,0.02651,0.021646,0.042912,0.021348
0.020095,0.028809,0.028572,0.028924,0.040365,0.018748,0.026127,0.016927,0.03172,0.026842,0.021789,0.040214,0.021089
0.020208,0.028683,0.028154,0.028317,0.041506,0.018907,0.024402,0.017003,0.029697,0.02553,0.021884,0.036439,0.020483
0.020167,0.025784,0.025389,0.028521,0.042824,0.018958,0.025614,0.016791,0.027861,0.026018,0.021929,0.030834,0.020233
0.019983,0.029527,0.026495,0.028164,0.042855,0.019272,0.02373,0.016847,0.026907,0.025566,0.021746,0.028561,0.020505
0.020032,0.028693,0.025957,0.028865,0.043377,0.019082,0.023625,0.016765,0.025694,0.025249,0.02152,0.026771,0.020947
0.019823,0.025938,0.027415,0.031351,0.042963,0.018734,0.024216,0.016782,0.024807,0.024661,0.021142,0.025103,0.021503
0.019966,0.025097,0.025756,0.030214,0.042063,0.018727,0.025044,0.016909,0.023851,0.024599,0.021103,0.024027,0.021792
0.019939,0.024137,0.026404,0.029057,0.040593,0.018853,0.026956,0.016812,0.023402,0.022707,0.021065,0.023238,0.020889
0.020309,0.027112,0.027284,0.028294,0.038973,0.01872,0.025122,0.016977,0.022744,0.021036,0.021142,0.022154,0.02043
