NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.455,1.3895,1.4867,1.4683,1.5466,1.6918,1.6139,1.9631,1.461,1.9333,1.6575,1.7716
0.12781,0.036272,0.022365,0.031449,0.0351,0.10184,0.03109,0.037809,0.039303,0.049809,0.026917,0.029986
0.30227,0.034717,0.022466,0.030575,0.035992,0.091537,0.031427,0.034725,0.039718,0.044974,0.027007,0.030228
0.36674,0.037435,0.022476,0.02974,0.036615,0.086147,0.029949,0.03331,0.036841,0.038805,0.026828,0.031136
0.41125,0.035812,0.022474,0.029365,0.037132,0.076618,0.030158,0.032092,0.038192,0.036679,0.02595,0.030584
0.51261,0.036249,0.022241,0.029157,0.039202,0.070589,0.030368,0.030472,0.03531,0.036556,0.025975,0.029865
0.36245,0.037407,0.022108,0.029775,0.17873,0.066048,0.030138,0.030745,0.035994,0.03409,0.026094,0.030166
0.38581,0.036223,0.022237,0.030214,0.30304,0.05939,0.030886,0.031337,0.035564,0.033882,0.025636,0.030225
0.23719,0.035835,0.022148,0.030746,0.36133,0.056566,0.030732,0.030485,0.034792,0.031847,0.024543,0.028624
0.12888,0.034913,0.022412,0.030516,0.28592,0.052416,0.031039,0.030081,0.033989,0.029957,0.023446,0.027959
0.099826,0.036808,0.023005,0.029641,0.3247,0.047929,0.030294,0.02852,0.03327,0.030468,0.023809,0.0297
0.078794,0.036164,0.022515,0.02945,0.41921,0.044282,0.030305,0.027315,0.033304,0.030394,0.022955,0.027831
0.064034,0.036805,0.0227,0.029454,0.58136,0.040489,0.029955,0.025354,0.033542,0.029494,0.023161,0.02607
0.056226,0.038157,0.022937,0.029116,0.39435,0.04336,0.029804,0.025795,0.033577,0.030457,0.02329,0.025514
0.050963,0.036786,0.022664,0.030184,0.32153,0.036264,0.030049,0.0247,0.033572,0.028999,0.023109,0.024461
0.048496,0.035553,0.02246,0.030504,0.34357,0.03528,0.030493,0.024361,0.14617,0.028982,0.022674,0.023065
0.044962,0.033322,0.022533,0.030908,0.28298,0.034681,0.031613,0.023771,0.3294,0.028372,0.023077,0.023734
0.046104,0.037279,0.022451,0.031216,0.20461,0.03489,0.029377,0.023158,0.44902,0.028225,0.022699,0.025281
0.04529,0.037005,0.022514,0.030342,0.19763,0.035254,0.030176,0.022726,0.49881,0.029193,0.023072,0.023571
0.043652,0.036877,0.022131,0.030042,0.15372,0.034869,0.029419,0.022419,0.55537,0.027255,0.023434,0.023028
0.042195,0.03742,0.022411,0.029807,0.10814,0.032993,0.029317,0.021928,0.38236,0.026883,0.02318,0.023542
0.043545,0.037002,0.022476,0.029351,0.077466,0.031244,0.030322,0.022401,0.25626,0.026688,0.022596,0.023037
0.040039,0.034984,0.023019,0.029782,0.05694,0.031035,0.02979,0.022774,0.16449,0.025455,0.022656,0.023678
0.042318,0.03332,0.022829,0.030497,0.0447,0.03024,0.031498,0.022769,0.087467,0.025246,0.023385,0.025231
0.042023,0.036103,0.022803,0.031165,0.039223,0.030519,0.030118,0.022161,0.072378,0.025326,0.022844,0.025899
0.041232,0.03612,0.022716,0.030672,0.037198,0.030224,0.03001,0.021907,0.066102,0.024261,0.023457,0.024627
0.04139,0.03608,0.022605,0.03009,0.035722,0.029514,0.029898,0.021585,0.059564,0.024274,0.023961,0.025364
0.04173,0.036264,0.022781,0.029989,0.035173,0.02986,0.029486,0.021871,0.053729,0.023777,0.024,0.025457
0.039266,0.036455,0.022633,0.029323,0.034757,0.029792,0.029763,0.021455,0.04839,0.023035,0.023553,0.024873
0.041218,0.034783,0.022315,0.029342,0.033922,0.030032,0.030454,0.022043,0.045776,0.022276,0.023586,0.024976
0.041671,0.035593,0.022389,0.030295,0.032766,0.030235,0.030776,0.021632,0.043051,0.022544,0.023451,0.025009
0.040273,0.035363,0.022345,0.029888,0.032956,0.030467,0.029725,0.021255,0.044943,0.021662,0.023039,0.024458
0.040936,0.037189,0.023329,0.030397,0.031829,0.029432,0.17963,0.021236,0.04486,0.021647,0.023212,0.024196
0.04001,0.036083,0.023218,0.031479,0.032653,0.028776,0.30015,0.021728,0.042247,0.02195,0.023755,0.023762
0.039029,0.036651,0.023263,0.030773,0.031861,0.028206,0.43254,0.10376,0.042397,0.021127,0.023686,0.02523
0.04123,0.035811,0.023081,0.029985,0.032218,0.028364,0.33803,0.25451,0.040716,0.020733,0.023351,0.024711
0.040404,0.034547,0.022424,0.029556,0.031351,0.027985,0.16951,0.19799,0.039151,0.020921,0.023442,0.025984
0.039061,0.037065,0.022703,0.029571,0.030858,0.02754,0.091481,0.33421,0.038305,0.020823,0.023374,0.02389
0.041263,0.034997,0.022793,0.029476,0.030876,0.027473,0.067505,0.32171,0.041813,0.020115,0.02344,0.024678
0.039377,0.036867,0.022824,0.030267,0.030004,0.026623,0.057794,0.23255,0.040171,0.020912,0.023761,0.02401
0.038958,0.03709,0.022689,0.031326,0.030626,0.026471,0.04901,0.37669,0.038372,0.028021,0.027712,0.024391
0.040416,0.036894,0.022814,0.030404,0.03093,0.025783,0.043233,0.43601,0.038356,0.035943,0.033391,0.026838
0.041004,0.035844,0.022898,0.02999,0.030799,0.026034,0.038679,0.34693,0.036569,0.030967,0.027399,0.028616
0.039293,0.033648,0.02303,0.029396,0.029882,0.032298,0.036604,0.22685,0.037421,0.035056,0.023883,0.024566
0.041829,0.037451,0.02275,0.02929,0.029985,0.19298,0.035281,0.14426,0.037759,0.02186,0.023347,0.025797
0.037883,0.036986,0.02272,0.029931,0.02988,0.28899,0.034379,0.13901,0.037671,0.023573,0.024613,0.025367
0.038793,0.036471,0.022468,0.03005,0.029867,0.36221,0.034133,0.12314,0.037401,0.022212,0.024845,0.026067
0.041435,0.037049,0.022579,0.029996,0.029435,0.30332,0.033569,0.10736,0.035639,0.02096,0.023856,0.024365
0.040264,0.036701,0.022664,0.03084,0.032086,0.17778,0.033232,0.082892,0.035136,0.020424,0.023262,0.025528
0.037643,0.034445,0.02261,0.030172,0.030798,0.17368,0.032187,0.060406,0.034608,0.020874,0.023541,0.024651
0.042029,0.033521,0.022276,0.029692,0.03066,0.129,0.031558,0.051054,0.03395,0.020423,0.023321,0.025289
0.03826,0.035855,0.022211,0.029208,0.030961,0.10861,0.031672,0.047594,0.036208,0.020306,0.024127,0.023591
0.038896,0.036332,0.022299,0.029175,0.030387,0.10713,0.03105,0.042438,0.036122,0.020451,0.024635,0.024328
0.040947,0.036125,0.022251,0.029664,0.029455,0.10698,0.030119,0.039969,0.034685,0.02022,0.024051,0.025093
0.039456,0.036316,0.022324,0.029865,0.02944,0.094745,0.030026,0.038178,0.034098,0.019734,0.023598,0.025681
0.037173,0.03558,0.022074,0.030804,0.029472,0.08314,0.029211,0.037099,0.03461,0.020375,0.0241,0.024667
0.040688,0.035021,0.022042,0.030688,0.030534,0.068079,0.029236,0.03414,0.033901,0.020069,0.02323,0.025785
0.038135,0.035872,0.022148,0.030058,0.030996,0.056541,0.029125,0.032423,0.033033,0.019629,0.024375,0.023809
0.17911,0.035155,0.022392,0.029533,0.03078,0.047232,0.029072,0.03032,0.035783,0.020284,0.024556,0.024971
0.29122,0.036736,0.023248,0.029234,0.030645,0.03979,0.028786,0.027865,0.035254,0.020071,0.025413,0.02404
0.48067,0.0366,0.022686,0.02968,0.030166,0.03546,0.028469,0.031966,0.035161,0.019804,0.024595,0.022957
0.37602,0.037397,0.02263,0.029208,0.029304,0.03261,0.028209,0.03729,0.033375,0.01948,0.025429,0.0229
0.43719,0.035639,0.022503,0.029988,0.029745,0.030336,0.028427,0.041513,0.034647,0.020529,0.024927,0.022812
0.51294,0.034997,0.022673,0.03057,0.030327,0.031742,0.027809,0.039871,0.035576,0.020201,0.024157,0.022203
0.4437,0.035602,0.022697,0.030322,0.030436,0.039012,0.028229,0.031728,0.041336,0.020045,0.02417,0.021588
0.31418,0.033889,0.02256,0.030112,0.031424,0.030382,0.027988,0.033268,0.033954,0.020367,0.024479,0.021634
0.23833,0.036419,0.022664,0.029764,0.030457,0.030602,0.027613,0.034014,0.034802,0.020288,0.025098,0.02174
0.21013,0.036843,0.022629,0.029164,0.029933,0.028093,0.028084,0.031144,0.033154,0.019974,0.024472,0.021885
0.13886,0.036591,0.022326,0.029891,0.029492,0.027935,0.027797,0.027383,0.033287,0.019693,0.024757,0.021964
0.13798,0.035336,0.022337,0.029698,0.029208,0.026816,0.027772,0.024247,0.032327,0.02037,0.024515,0.021441
0.096311,0.034337,0.022146,0.030338,0.030904,0.025811,0.027988,0.023015,0.031522,0.020111,0.024754,0.021299
0.092642,0.036763,0.022792,0.030872,0.029445,0.025367,0.027578,0.021497,0.03338,0.020631,0.025223,0.020826
0.084409,0.035058,0.02305,0.030107,0.030134,0.025287,0.027481,0.020851,0.033013,0.020385,0.025579,0.020906
0.064581,0.037077,0.022766,0.029949,0.029749,0.025113,0.02718,0.019902,0.032356,0.020396,0.024854,0.020352
0.054508,0.035966,0.022695,0.029625,0.029768,0.024868,0.02727,0.019397,0.03151,0.019806,0.02439,0.020817
0.048068,0.036112,0.022659,0.029798,0.029237,0.024765,0.027099,0.019216,0.031336,0.020034,0.024255,0.020785
0.044791,0.035361,0.02277,0.029401,0.029205,0.024749,0.027665,0.019069,0.031382,0.020327,0.023434,0.020499
0.042399,0.033396,0.022646,0.029083,0.029158,0.024394,0.027611,0.018639,0.032935,0.019569,0.024543,0.020386
0.042868,0.036908,0.022326,0.029834,0.029208,0.024436,0.027081,0.018213,0.033046,0.020387,0.023861,0.020304
0.042761,0.036002,0.022358,0.031558,0.0298,0.024232,0.026907,0.018179,0.032019,0.020521,0.02339,0.020276
