NaN,NaN
0.18088,1.0869
0.030725,0.016984
0.028687,0.016972
0.026723,0.016881
0.024939,0.016343
0.023375,0.015988
0.022136,0.016146
0.021868,0.015823
0.021755,0.01562
0.021475,0.01655
0.020664,0.017113
0.019899,0.016876
0.019915,0.016695
0.0197,0.016161
0.018916,0.015995
0.018171,0.015818
0.016857,0.015715
0.017023,0.015924
0.015916,0.015888
0.015902,0.016455
0.015332,0.016869
0.014858,0.016389
0.014443,0.016203
0.014107,0.016132
0.014804,0.015842
0.014075,0.016018
0.013457,0.016056
0.012812,0.016217
0.012305,0.01679
0.012311,0.021172
0.011991,0.018198
0.011552,0.017041
0.011066,0.017188
0.011011,0.027811
0.010765,0.20711
0.01027,0.32746
0.009889,0.32784
0.0096063,0.22895
0.0090375,0.15683
0.0086886,0.15555
0.0085652,0.12466
0.0084518,0.11088
0.0085388,0.080617
0.0080665,0.073512
0.0077386,0.065499
0.0077548,0.057013
0.0074235,0.052436
0.0072096,0.047264
0.0071522,0.043861
0.0071671,0.039571
0.0072413,0.036413
0.0072697,0.034833
0.007161,0.032416
0.0072616,0.030554
0.0074545,0.028768
0.0076657,0.027277
0.0076927,0.027144
0.0079943,0.026077
0.0081428,0.024771
0.008051,0.024196
0.0082689,0.023279
0.0082777,0.022395
0.0081792,0.022221
0.0081684,0.021584
0.0083621,0.021046
0.008271,0.02057
0.008356,0.02039
0.008468,0.019943
0.0085894,0.020401
0.0085544,0.019854
0.0086158,0.019646
0.0086603,0.019379
0.0087865,0.018839
0.0087332,0.018567
0.0087959,0.01847
0.00875,0.018899
0.0088425,0.018085
0.0086846,0.019135
0.0087197,0.018843
0.0085759,0.01808
0.0084639,0.01852
0.008522,0.018072
0.0083587,0.018183
0.008277,0.018008
0.0082689,0.018233
0.0082527,0.018082
0.0083729,0.018788
0.0081326,0.018797
0.0081671,0.018072
0.007883,0.018527
0.0079491,0.018321
0.0077602,0.017941
0.0077042,0.018426
0.0077028,0.018835
0.0074775,0.018434
0.0074026,0.019433
0.0073661,0.018943
0.0072602,0.018632
0.0079741,0.018847
0.007439,0.018492
0.0082028,0.018756
0.0080989,0.018985
0.006962,0.019159
0.0068284,0.022384
0.0067636,0.16625
0.006628,0.28281
0.0065416,0.22875
0.006437,0.19564
0.0063176,0.18432
0.0062717,0.14028
0.0061145,0.096911
0.0060781,0.09886
0.00596,0.08713
0.0060207,0.07102
0.0058723,0.05318
0.0058716,0.042856
0.005825,0.03396
0.0058028,0.027293
0.0058068,0.024106
0.0058176,0.022935
0.005738,0.022769
0.0056712,0.022009
0.0056145,0.0205
0.0055727,0.019046
0.005512,0.018455
0.0054425,0.017617
0.0053797,0.017385
0.0054236,0.017371
0.0054067,0.017369
0.005319,0.018365
0.0052468,0.018133
0.0052792,0.01814
0.0052002,0.016759
0.0052191,0.016578
0.0052394,0.016
0.0052717,0.016022
0.0052394,0.015825
0.0051888,0.016041
0.0051888,0.017498
0.0052083,0.017157
0.0052582,0.017334
0.0052643,0.01651
0.0052373,0.01673
0.0052373,0.015977
0.005269,0.0161
0.0053858,0.01614
0.0053554,0.016035
0.0053453,0.01769
0.0053682,0.017338
0.0053379,0.017557
0.0053163,0.016594
0.0053149,0.016162
0.0053291,0.016082
0.0053412,0.015833
0.0053028,0.015722
0.0053089,0.015811
0.0052427,0.018043
0.0052913,0.017544
0.0052866,0.017582
0.0052744,0.016749
0.0054047,0.016827
0.0053331,0.016703
0.0053777,0.016659
0.0053203,0.016514
0.0053939,0.016725
0.0054337,0.01873
0.0054782,0.01859
0.0054667,0.018487
0.0053412,0.017115
0.0053325,0.017183
0.0053136,0.016683
0.0054195,0.016732
0.0054654,0.017103
0.0053959,0.016948
0.0053466,0.018115
0.0054735,0.018752
0.0054634,0.018727
0.0054559,0.018111
0.0055052,0.046376
0.0055268,0.14494
0.005543,0.18745
0.0055302,0.18536
0.0054121,0.13921
0.0054431,0.11551
0.0054303,0.10735
0.0054782,0.10328
0.0055457,0.076478
0.0054573,0.051701
0.0054917,0.041052
0.0054607,0.033142
5.2741,4.2101
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.2717,0.0025951
0.0056456,4.203
0.0054924,0.022269
0.005489,0.022202
0.0054485,0.021956
0.0054836,0.020847
0.0054357,0.020808
0.0054371,0.021196
0.0054195,0.020972
0.0053399,0.020531
0.0052947,0.021222
0.0053298,0.023536
0.0053143,0.1693
0.0053358,0.25834
0.0053952,0.28997
0.0053676,0.22175
0.0053696,0.13387
0.0052657,0.22348
0.0052798,0.29328
0.0054094,0.26802
0.0054114,0.1607
0.0053885,0.21473
0.0052738,0.17784
0.0053763,0.18048
0.0054681,0.22218
0.0054364,0.20387
0.0053945,0.35789
0.0053574,0.27085
0.0053257,0.12844
0.0054728,0.2479
0.005375,0.13383
0.0055093,0.33454
0.0054114,0.17692
0.0054964,0.32616
0.0054553,0.42423
0.0054607,0.14546
0.00546,0.1382
0.0054728,0.18691
0.0054121,0.072222
0.0054937,0.13188
0.0055086,0.082903
0.0055153,0.087183
0.0054735,0.24518
0.0055815,0.21874
0.0054985,0.1909
0.0054971,0.1439
0.0056172,0.3757
0.0055828,0.31243
0.0055599,0.21218
0.0055167,0.20581
0.0055855,0.25764
0.0056982,0.12684
0.0055895,0.22847
0.005601,0.32816
0.0056536,0.1444
0.0055592,0.13718
0.005547,0.15533
0.0055416,0.21792
0.005574,0.19377
0.0055113,0.32239
0.0054748,0.090434
0.0056314,0.17419
0.0056327,0.13126
0.0056773,0.20327
0.0055963,0.25217
0.0056078,0.17994
0.0055288,0.17698
0.0055997,0.30765
0.005572,0.30812
0.0055572,0.31635
0.0055545,0.23425
0.0054944,0.10356
0.0055376,0.18351
0.0055646,0.23859
0.0055268,0.25305
0.0055261,0.23479
0.0056037,0.19637
0.0055578,0.082056
0.0054836,0.10438
0.0055531,0.062322
0.0055187,0.082633
0.005512,0.061724
0.005489,0.046901
0.0054978,0.18414
0.0054958,0.19342
0.0054526,0.26117
0.0054843,0.18262
0.0054512,0.20967
0.0054958,0.26636
0.0054789,0.17492
0.0054937,0.29722
0.0054762,0.27567
0.0053898,0.23117
0.0054924,0.12264
0.0055315,0.082538
0.0054283,0.059679
0.0054546,0.049982
0.0054512,0.046106
0.0054182,0.043208
0.0054047,0.040073
0.0054384,0.038447
0.0053622,0.037872
0.0054694,0.036812
0.0055396,0.036774
0.0054458,0.0359
0.0054721,0.034724
0.0054735,0.033603
0.0055045,0.031956
0.0055497,0.030854
0.0055207,0.030491
0.0054856,0.028582
0.0054134,0.028223
0.0054047,0.027452
0.0054047,0.026779
0.0053669,0.026587
0.005373,0.025681
0.0053959,0.025318
0.0054161,0.024142
0.0053446,0.023949
0.0053271,0.023932
0.0053487,0.022859
0.0054242,0.02207
