NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.35572,1.1825,1.0154,1.2236,1.4838,1.3718,1.5195,0.98604,1.2345,1.1642,1.2104,1.5522,1.3356,1.5621
0.037075,0.03394,0.035495,0.038583,0.016845,0.028934,0.018332,0.023862,0.029551,0.03099,0.021511,0.016839,0.032575,0.016337
0.037913,0.033544,0.034866,0.038726,0.016858,0.033819,0.017841,0.024027,0.030714,0.031064,0.021733,0.016716,0.033642,0.016104
0.038626,0.033939,0.034189,0.039799,0.016592,0.027185,0.017651,0.023847,0.030009,0.030908,0.021736,0.016655,0.031834,0.016186
0.039843,0.033917,0.034587,0.039427,0.01683,0.0254,0.017894,0.02409,0.432,0.039458,0.02214,0.016547,0.031163,0.016038
0.038052,0.033811,0.035115,0.039179,0.016696,0.024932,0.017753,0.02379,0.15164,0.03261,0.021985,0.01651,0.028637,0.015828
0.037166,0.032787,0.035459,0.038829,0.016767,0.025632,0.017574,0.023668,0.16568,0.03324,0.021604,0.016605,0.027888,0.015821
0.037051,0.032445,0.035176,0.037573,0.016604,0.027907,0.017501,0.023872,0.16854,0.030768,0.021529,0.016389,0.02734,0.015808
0.038248,0.032979,0.034506,0.038278,0.016532,0.029933,0.017632,0.02385,0.15337,0.030002,0.021552,0.016483,0.025353,0.015725
0.042221,0.04356,0.03442,0.57959,0.016653,0.033204,0.018074,0.023571,0.1335,0.030917,0.022404,0.016395,0.02561,0.015567
0.050454,0.053424,0.034863,0.42982,0.016659,0.042115,0.018832,0.023674,0.11014,0.031441,0.023051,0.016127,0.02437,0.01569
0.039132,0.034206,0.035375,0.16917,0.016665,0.031201,0.017339,0.023876,0.094572,0.030383,0.022664,0.016128,0.0239,0.015739
0.036882,0.033312,0.034222,0.21797,0.016657,0.026133,0.017042,0.023459,0.10887,0.030484,0.021948,0.016125,0.024759,0.015436
0.037738,0.033315,0.035018,0.22959,0.016665,0.024464,0.016876,0.023517,0.10106,0.03007,0.02171,0.016171,0.023576,0.015528
0.038004,0.033024,0.034635,0.14805,0.016732,0.024911,0.016844,0.023787,0.070434,0.029978,0.02164,0.01599,0.023008,0.015358
0.03786,0.033224,0.033365,0.099638,0.016785,0.024163,0.016833,0.023669,0.39258,0.039292,0.021473,0.015788,0.026624,0.015345
0.038118,0.031862,0.034196,0.074173,0.016788,0.02418,0.016767,0.023711,0.39475,0.040518,0.022246,0.01593,0.02675,0.015441
0.037176,0.032764,0.035275,0.059011,0.016872,0.024794,0.016752,0.023791,0.20281,0.042509,0.022015,0.016004,0.023289,0.01558
0.036024,0.032233,0.034779,0.052401,0.016936,0.023598,0.016686,0.023707,0.13678,0.055324,0.021897,0.015692,0.022416,0.015546
0.03724,0.03237,0.034417,0.048418,0.016883,0.023522,0.016337,0.023809,0.089673,0.18429,0.021925,0.015655,0.022051,0.015405
0.03737,0.032977,0.034437,0.045035,0.016814,0.02444,0.016409,0.023933,0.064062,0.23762,0.021519,0.015727,0.021898,0.015512
0.0382,0.032508,0.033448,0.043135,0.01678,0.023262,0.016467,0.023933,0.057452,0.19125,0.021483,0.015753,0.021737,0.01552
0.038954,0.032456,0.034097,0.04172,0.016718,0.023743,0.016619,0.023815,0.38707,0.17556,0.021513,0.015688,0.023347,0.015489
0.03745,0.032694,0.034396,0.040087,0.016649,0.024055,0.016395,0.024002,0.31111,0.19381,0.021798,0.015451,0.022008,0.015463
0.03782,0.031064,0.034174,0.039807,0.016421,0.02389,0.016245,0.024209,0.12381,0.23458,0.022485,0.015407,0.021864,0.015466
0.038405,0.031615,0.03479,0.040308,0.016548,0.023911,0.016237,0.024108,0.097839,0.36797,0.021612,0.015419,0.021045,0.01554
0.038317,0.032486,0.034527,0.039072,0.016644,0.02374,0.016229,0.024235,0.075505,0.25131,0.022083,0.015231,0.021013,0.015541
0.038304,0.031746,0.033376,0.0401,0.016692,0.023496,0.016187,0.023942,0.063695,0.21116,0.021491,0.015275,0.02227,0.015506
0.038388,0.031817,0.033602,0.03993,0.016589,0.02383,0.016063,0.024136,0.05633,0.10956,0.021365,0.015332,0.021371,0.015492
0.036444,0.031199,0.035298,0.038501,0.01628,0.023874,0.016217,0.023849,0.047646,0.074847,0.021181,0.015293,0.021065,0.015729
0.037541,0.031858,0.034941,0.038522,0.016548,0.024301,0.016096,0.024018,0.04829,0.056463,0.021681,0.015137,0.020695,0.015527
0.038472,0.030796,0.035376,0.039023,0.016811,0.023653,0.015988,0.024213,0.044926,0.054652,0.021822,0.015224,0.020473,0.015466
0.038421,0.031373,0.034329,0.038458,0.016462,0.023996,0.016034,0.024301,0.041923,0.051894,0.021473,0.015166,0.021668,0.015537
0.038253,0.030665,0.033753,0.038867,0.016575,0.024026,0.015983,0.024149,0.041639,0.046542,0.02116,0.015231,0.021856,0.015622
0.036959,0.030937,0.033685,0.038689,0.016694,0.023893,0.016226,0.024426,0.039702,0.044761,0.020919,0.015188,0.021261,0.015739
0.037863,0.030161,0.035737,0.036859,0.016708,0.023388,0.016087,0.024225,0.038003,0.039851,0.020637,0.015152,0.020579,0.015827
0.037985,0.030904,0.035022,0.038221,0.016495,0.02402,0.015915,0.023987,0.043038,0.037771,0.020592,0.015258,0.020441,0.015673
0.037206,0.030865,0.035505,0.038407,0.016839,0.023391,0.015885,0.023887,0.039587,0.035828,0.021394,0.015272,0.021137,0.01577
0.039314,0.030621,0.035127,0.037745,0.016968,0.02341,0.015905,0.024163,0.039895,0.035216,0.020604,0.01517,0.021368,0.015778
0.037987,0.031141,0.034246,0.039062,0.016987,0.023946,0.015842,0.024201,0.037798,0.034552,0.02101,0.015144,0.020755,0.015719
0.036612,0.030367,0.034107,0.039013,0.016937,0.023135,0.015985,0.024013,0.038654,0.032744,0.020407,0.015154,0.020686,0.015942
0.037741,0.030224,0.035482,0.037395,0.016967,0.023933,0.015924,0.023908,0.039361,0.032553,0.020249,0.015055,0.02081,0.015882
0.037819,0.029857,0.035269,0.037581,0.017171,0.024178,0.01584,0.023826,0.039135,0.03199,0.020268,0.01509,0.021759,0.01584
0.037659,0.030928,0.035039,0.037886,0.017355,0.023752,0.015807,0.024133,0.040882,0.032386,0.02066,0.015207,0.021943,0.015807
0.038204,0.03006,0.035096,0.037782,0.017544,0.023205,0.01577,0.02438,0.039668,0.031105,0.02054,0.015127,0.02092,0.01577
0.037182,0.030611,0.033647,0.037076,0.017521,0.023763,0.015834,0.023895,0.038063,0.029847,0.020172,0.015075,0.020974,0.015834
0.036414,0.030688,0.034238,0.038229,0.017603,0.023711,0.015771,0.024,0.037895,0.029988,0.01977,0.015216,0.021045,0.015771
0.037679,0.030308,0.035809,0.036763,0.017938,0.023934,0.015877,0.023982,0.042159,0.029696,0.019465,0.015029,0.021673,0.015877
0.038509,0.03004,0.034546,0.037316,0.018078,0.023676,0.015913,0.024032,0.04089,0.030441,0.01936,0.015115,0.022252,0.015913
0.040018,0.029579,0.03498,0.037148,0.018166,0.023375,0.015815,0.024069,0.039142,0.029608,0.019305,0.014983,0.020719,0.015815
0.079962,0.029675,0.034605,0.037505,0.018382,0.022982,0.015901,0.024087,0.037925,0.02881,0.020004,0.014994,0.02092,0.015901
0.23011,0.030086,0.033854,0.037781,0.01841,0.023172,0.016003,0.024029,0.038575,0.029643,0.019465,0.01526,0.020739,0.016003
0.39779,0.030664,0.03454,0.039988,0.018315,0.023479,0.01587,0.024017,0.038968,0.029206,0.019233,0.015082,0.021695,0.01587
0.40854,0.030421,0.035313,0.037997,0.018633,0.022339,0.015877,0.024241,0.03986,0.029651,0.01873,0.014933,0.022224,0.015877
0.41289,0.031173,0.03489,0.037198,0.018634,0.023334,0.015784,0.024043,0.040795,0.028891,0.018767,0.015174,0.021167,0.015784
0.44388,0.030796,0.034994,0.036826,0.01889,0.023294,0.015834,0.024204,0.039881,0.028764,0.018853,0.015076,0.021239,0.015834
0.62717,0.030967,0.034209,0.038666,0.018754,0.021446,0.015997,0.023922,0.03738,0.029147,0.019324,0.015049,0.020847,0.015997
0.3703,0.030195,0.033672,0.038781,0.019137,0.022867,0.01592,0.024116,0.037458,0.029006,0.018981,0.015126,0.023207,0.01592
0.37682,0.029677,0.03437,0.037382,0.019285,0.025999,0.015751,0.023965,0.040695,0.028827,0.019268,0.01528,0.024024,0.015751
0.30819,0.029814,0.03551,0.03544,0.019271,0.043408,0.015997,0.024106,0.039331,0.028084,0.019645,0.015158,0.023074,0.015997
0.22297,0.03004,0.035142,0.036629,0.019327,0.032758,0.015962,0.024075,0.038637,0.028809,0.019276,0.015133,0.024507,0.015962
0.25792,0.030486,0.035608,0.036328,0.019447,0.021122,0.015915,0.024256,0.038456,0.028648,0.018655,0.015138,0.024794,0.015915
0.19431,0.03047,0.03479,0.035941,0.019506,0.020425,0.016036,0.024101,0.037587,0.02883,0.021712,0.014918,0.027336,0.016036
0.14243,0.030528,0.033633,0.036594,0.019736,0.021981,0.01646,0.024211,0.035846,0.028787,0.022448,0.015105,0.028834,0.01646
0.095878,0.029684,0.035211,0.03583,0.019746,0.021013,0.016546,0.024251,0.038193,0.028331,0.032799,0.015119,0.021235,0.016546
0.068816,0.030567,0.035716,0.035301,0.019602,0.020695,0.016213,0.024176,0.037448,0.028801,0.026104,0.015225,0.021306,0.016213
0.059337,0.029773,0.03492,0.036096,0.019631,0.020749,0.015985,0.024225,0.035596,0.028763,0.02399,0.015272,0.020362,0.015985
0.054854,0.029714,0.035293,0.035754,0.020016,0.020397,0.016135,0.024316,0.034068,0.028882,0.023531,0.015312,0.020757,0.016135
0.049683,0.029561,0.034306,0.035349,0.019969,0.019889,0.016321,0.02429,0.034649,0.028874,0.022047,0.015283,0.021948,0.016321
0.046672,0.029838,0.034066,0.036315,0.019933,0.020067,0.015852,0.024125,0.036773,0.028045,0.022154,0.015332,0.021291,0.015852
0.045374,0.029169,0.035062,0.036301,0.020096,0.019352,0.016101,0.024236,0.034529,0.028134,0.027117,0.015358,0.021335,0.016101
0.043081,0.030331,0.03533,0.035265,0.020182,0.019233,0.016133,0.024355,0.034529,0.028217,0.025355,0.015544,0.020712,0.016133
0.043191,0.029793,0.034983,0.035682,0.020176,0.019078,0.016072,0.02415,0.034651,0.028398,0.025528,0.015514,0.020624,0.016072
0.041394,0.029734,0.035437,0.036657,0.020297,0.019383,0.015939,0.024106,0.033464,0.028145,0.023454,0.015352,0.02189,0.015939
0.036875,0.029558,0.034429,0.035594,0.020452,0.019303,0.015961,0.023898,0.032309,0.027629,0.022285,0.015455,0.021216,0.015961
0.040823,0.028852,0.033921,0.037081,0.020401,0.018963,0.015866,0.024073,0.037441,0.02815,0.022405,0.015378,0.020929,0.015866
