NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.14545,0.91878,0.95318,0.87276,1.0265,0.95569,0.83507,0.92951,0.88243,0.83016
0.028343,0.030251,0.02836,0.019203,0.036464,0.028798,0.026752,0.030605,0.029504,0.21279
0.028056,0.030336,0.028651,0.019483,0.030311,0.028691,0.026025,0.030888,0.029069,0.17139
0.027629,0.030055,0.030357,0.019176,0.18643,0.027953,0.026509,0.030112,0.027977,0.18908
0.027316,0.030871,0.031166,0.019823,0.24291,0.026789,0.025602,0.029354,0.028083,0.18519
0.027447,0.031346,0.029765,0.019921,0.32376,0.026715,0.02459,0.030247,0.028786,0.21289
0.027931,0.03005,0.033452,0.019621,0.31492,0.027232,0.02435,0.029471,0.028738,0.12393
0.028156,0.029797,0.028787,0.019635,0.54733,0.028465,0.02552,0.029756,0.029296,0.17102
0.027173,0.030806,0.030161,0.019461,0.31405,0.027913,0.026823,0.030672,0.029392,0.10258
0.027065,0.030484,0.032127,0.019489,0.30637,0.028368,0.025632,0.030129,0.028376,0.068658
0.026501,0.030694,0.028826,0.019384,0.077482,0.029674,0.025884,0.029819,0.028863,0.051678
0.027572,0.031391,0.028796,0.0198,0.060222,0.028392,0.025473,0.0291,0.028807,0.041585
0.027184,0.030294,0.028277,0.019905,0.060565,0.027108,0.025173,0.029609,0.029003,0.036279
0.028069,0.030232,0.02911,0.019895,0.054289,0.026847,0.025081,0.02882,0.028869,0.032944
0.027141,0.030531,0.028564,0.019634,0.043221,0.026702,0.026941,0.029167,0.028473,0.031178
0.026822,0.030002,0.027225,0.019349,0.038416,0.027759,0.025825,0.029864,0.027373,0.029041
0.025845,0.030207,0.027756,0.01931,0.036839,0.027044,0.02664,0.029852,0.028154,0.026916
0.02659,0.030924,0.027889,0.019483,0.035413,0.028688,0.025275,0.029865,0.028203,0.025922
0.026428,0.030277,0.028115,0.019723,0.035985,0.029022,0.024803,0.028759,0.028699,0.025126
0.027461,0.030691,0.027839,0.019669,0.034767,0.028848,0.025326,0.029211,0.028785,0.024275
0.026012,0.030714,0.027762,0.019717,0.033806,0.027828,0.026144,0.029713,0.028534,0.023443
0.026493,0.030453,0.027537,0.019398,0.032141,0.027167,0.026863,0.029082,0.028172,0.022632
0.02598,0.030738,0.028037,0.019348,0.031194,0.026472,0.026007,0.029658,0.029013,0.021872
0.02648,0.030828,0.028083,0.019411,0.030326,0.028058,0.025752,0.030161,0.02914,0.021878
0.026059,0.030433,0.028623,0.019379,0.030879,0.028049,0.024858,0.02871,0.029278,0.022333
0.027588,0.030411,0.02852,0.019606,0.030406,0.028446,0.024961,0.028245,0.029459,0.021469
0.026518,0.03032,0.027735,0.019658,0.030932,0.029157,0.024909,0.029979,0.029069,0.021303
0.026673,0.029738,0.027548,0.019574,0.029344,0.028742,0.026952,0.029444,0.028467,0.020854
0.025453,0.030647,0.028622,0.019346,0.029252,0.027343,0.02599,0.028881,0.028492,0.020667
0.025977,0.031222,0.028803,0.019345,0.028455,0.026985,0.026307,0.029756,0.028823,0.020388
0.026226,0.029948,0.02823,0.019021,0.027685,0.026765,0.025298,0.029525,0.028682,0.020248
