NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2136,1.245,1.0478,1.207,1.2152,1.0615,0.92321,1.0499,1.0698,1.0522,1.044
0.032451,0.0324,0.025379,0.021995,0.025808,0.0399,0.034037,0.029399,0.035969,0.029617,0.10359
0.032439,0.031567,0.024779,0.021934,0.031608,0.038989,0.035066,0.028945,0.03726,0.027721,0.14188
0.032843,0.030573,0.024359,0.021756,0.028901,0.037241,0.034403,0.028241,0.036464,0.027495,0.17977
0.030999,0.029514,0.024019,0.021959,0.027661,0.036157,0.033638,0.028152,0.035973,0.026467,0.15669
0.031064,0.03111,0.024376,0.02179,0.027997,0.035989,0.033173,0.028292,0.036693,0.025098,0.18981
0.032696,0.033507,0.024948,0.021881,0.026617,0.034948,0.034333,0.028121,0.036974,0.030667,0.080103
0.030675,0.033184,0.024803,0.021769,0.025837,0.033506,0.032923,0.031232,0.040672,0.033908,0.14501
0.033244,0.031767,0.025234,0.021913,0.024974,0.033547,0.035269,0.033214,0.041609,0.032444,0.11167
0.03108,0.030281,0.024726,0.02191,0.027865,0.031625,0.033992,0.027993,0.036138,0.029868,0.071341
0.031604,0.029297,0.024503,0.022823,0.030077,0.031419,0.034404,0.026599,0.035236,0.029261,0.05102
0.032274,0.030355,0.40576,0.023216,0.02707,0.030789,0.033808,0.028265,0.036228,0.027647,0.038022
0.033445,0.031799,0.55537,0.02341,0.028591,0.03032,0.034436,0.028078,0.037465,0.026999,0.030371
0.041871,0.03272,0.51192,0.023637,0.026846,0.038722,0.032881,0.028741,0.037636,0.026937,0.026918
0.036012,0.03188,0.45599,0.023122,0.025722,0.031654,0.033321,0.030519,0.036862,0.031472,0.024503
0.037281,0.03129,0.53433,0.023022,0.024881,0.036958,0.03543,0.028411,0.035899,0.031825,0.024507
0.038366,0.029964,0.56364,0.022998,0.025752,0.034289,0.033991,0.027839,0.035927,0.031083,0.024564
0.031078,0.030514,0.44655,0.022456,0.030043,0.027854,0.033926,0.027302,0.036781,0.029226,0.02591
0.03422,0.031086,0.24587,0.022237,0.027087,0.026997,0.033246,0.027006,0.036687,0.028414,0.024628
0.03209,0.032688,0.20897,0.021986,0.027537,0.027685,0.033901,0.028084,0.036415,0.027923,0.025388
0.029819,0.032005,0.19367,0.022017,0.026826,0.027194,0.031694,0.027854,0.036195,0.02678,0.10919
0.033532,0.031766,0.14135,0.02199,0.025567,0.026233,0.034156,0.029287,0.036989,0.025514,0.18608
0.029109,0.030005,0.1027,0.021779,0.02471,0.025766,0.034059,0.028116,0.03647,0.027805,0.28009
0.033766,0.028991,0.084293,0.021648,0.026496,0.025921,0.0337,0.028555,0.035873,0.030497,0.25986
0.031015,0.030841,0.077212,0.021832,0.029118,0.025352,0.032958,0.028157,0.037167,0.031223,0.20906
0.027968,0.032459,0.068528,0.021977,0.026069,0.025443,0.033235,0.028515,0.036319,0.030765,0.10883
0.032868,0.032537,0.061881,0.021921,0.027812,0.025222,0.031925,0.027986,0.037644,0.028963,0.064802
0.028384,0.031498,0.057236,0.022243,0.025825,0.024747,0.031418,0.028698,0.036425,0.027935,0.042507
0.032728,0.030394,0.053155,0.022437,0.025175,0.024571,0.034068,0.029974,0.034717,0.026957,0.033396
0.031656,0.029828,0.04823,0.023189,0.024237,0.0244,0.03354,0.028713,0.035133,0.026453,0.030777
0.029197,0.030126,0.044832,0.19795,0.027327,0.024096,0.033519,0.027245,0.035464,0.025153,0.027947
0.032967,0.03159,0.040976,0.53374,0.029029,0.025673,0.034061,0.027234,0.036598,0.029653,0.026366
0.028238,0.032314,0.038797,0.4699,0.025669,0.023786,0.033553,0.027414,0.035995,0.032766,0.025987
0.033069,0.032143,0.037328,0.28728,0.027645,0.023498,0.03334,0.027978,0.035573,0.030552,0.025088
0.03276,0.031332,0.036012,0.21535,0.025689,0.030363,0.033529,0.028332,0.034744,0.030605,0.02418
0.029999,0.030528,0.035247,0.15852,0.024899,0.13193,0.0348,0.028633,0.035004,0.029268,0.023587
