NaN,NaN
0.39621,1.4826
0.16505,0.01522
0.19727,0.015363
0.22985,0.01517
0.24508,0.016851
0.21123,0.05341
0.15794,0.076879
0.13176,0.14894
0.1119,0.066738
0.088191,0.040621
0.073153,0.036971
0.063435,0.03676
0.056873,0.046291
0.051295,0.034371
0.046636,0.021725
0.044698,0.015646
0.04291,0.013574
0.040857,0.01267
0.039232,0.013189
0.037665,0.01376
0.037087,0.013276
0.03558,0.014033
0.03369,0.013283
0.033084,0.012906
0.030845,0.012901
0.029689,0.012511
0.027675,0.011921
0.026804,0.011444
0.027696,0.011113
0.026868,0.010844
0.026621,0.010182
0.025989,0.0096741
0.025155,0.0096043
0.023447,0.0096161
0.022334,0.0099667
0.021263,0.010902
0.020235,0.01078
0.021156,0.010971
0.021361,0.0098553
0.020306,0.0095331
0.020621,0.0096339
0.02005,0.0097717
0.019128,0.0096524
0.018653,0.0092517
0.018818,0.0091555
0.018209,0.0090178
0.019632,0.0092491
0.019859,0.008913
0.019448,0.0089802
0.019699,0.0095219
0.018934,0.0095614
0.018689,0.010081
0.018217,0.010749
0.018128,0.011579
0.017788,0.0098263
0.017189,0.0096181
0.019361,0.010369
0.018548,0.0090118
0.018951,0.0089921
0.018892,0.030157
0.018217,0.10856
0.10689,0.094273
0.35519,0.14624
0.48281,0.11201
0.3556,0.08194
0.19929,0.084469
0.14975,0.085267
0.1232,0.07107
0.18946,0.060419
0.25674,0.060557
0.24141,0.050844
0.19494,0.045981
0.17146,0.039156
0.14156,0.038778
0.11892,0.034615
0.10023,0.031746
0.084442,0.029845
0.076004,0.028705
0.066592,0.02674
0.061008,0.024141
0.056355,0.023994
0.047695,0.022569
0.041574,0.021066
0.037738,0.019673
0.034298,0.018586
0.031897,0.018112
0.030361,0.01744
0.028289,0.017247
0.026686,0.0166
0.025591,0.016389
0.024629,0.015778
0.023711,0.015126
0.022913,0.015009
0.022965,0.014682
0.022352,0.014726
0.021981,0.01414
0.021446,0.014031
0.02059,0.013725
0.01984,0.013192
0.019435,0.013084
0.018621,0.013077
0.018623,0.012758
0.019137,0.012735
0.018977,0.012593
0.018313,0.012294
0.018393,0.011625
0.017962,0.011076
0.01785,0.010905
0.017439,0.010775
0.016948,0.010547
0.017015,0.010452
0.017002,0.010256
0.018101,0.010038
0.017761,0.0099891
0.017305,0.0097453
0.022353,0.0095865
0.018357,0.0091529
0.019468,0.0087495
0.041831,0.0085604
0.017424,0.008737
0.017643,0.0084616
0.19092,0.0085314
0.55732,0.0083489
0.46973,0.008534
0.35817,0.0084345
0.26268,0.0084892
0.19653,0.0082421
0.35828,0.008428
0.24456,0.0081887
0.15521,0.0082942
0.11712,0.0082625
0.096337,0.008219
0.082403,0.0080424
