NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.28034,1.2422,1.2655,1.0661,1.3777,1.669,1.1787,1.3943,1.1297,1.8443,1.8105,1.5511,1.8052,1.7552
0.036901,0.036055,0.028435,0.032508,0.033205,0.02156,0.028195,0.038769,0.029198,0.015523,0.017231,0.0209,0.016665,0.017004
0.036236,0.034892,0.027829,0.031411,0.033207,0.021144,0.027464,0.037848,0.028678,0.01537,0.017239,0.02035,0.016506,0.016882
0.036124,0.034664,0.028711,0.031446,0.032537,0.021629,0.027077,0.037645,0.028737,0.015719,0.017138,0.020353,0.016408,0.016996
0.035459,0.034371,0.029068,0.031369,0.032839,0.022165,0.027295,0.038033,0.028681,0.015762,0.017225,0.020137,0.016596,0.016748
0.034965,0.034972,0.029345,0.031372,0.03315,0.022518,0.027112,0.038425,0.028011,0.015307,0.017294,0.020388,0.016543,0.016711
0.036185,0.036283,0.029946,0.031999,0.033648,0.022767,0.027572,0.039661,0.028859,0.015428,0.01748,0.020839,0.016788,0.01668
0.03648,0.036792,0.029403,0.032404,0.032285,0.02271,0.02778,0.037993,0.028481,0.015249,0.017259,0.020637,0.016546,0.016549
0.035999,0.035856,0.028449,0.031958,0.032595,0.021716,0.027258,0.037168,0.028556,0.015203,0.017126,0.020346,0.016772,0.016515
0.037172,0.035483,0.028467,0.032639,0.032943,0.02161,0.027982,0.036758,0.028418,0.015231,0.017266,0.020454,0.01649,0.0164
0.036636,0.035832,0.027851,0.033193,0.032981,0.021414,0.028247,0.037455,0.028271,0.015167,0.017393,0.020455,0.016514,0.016243
0.041143,0.038147,0.03123,0.035099,0.035941,0.02299,0.029583,0.041477,0.030608,0.015457,0.017966,0.022056,0.017205,0.016927
0.03808,0.03717,0.029533,0.033151,0.034554,0.022321,0.028782,0.038718,0.029812,0.015238,0.017491,0.021362,0.016963,0.016528
0.038921,0.038259,0.032109,0.034225,0.034951,0.024299,0.028677,0.040743,0.030834,0.015525,0.017837,0.022909,0.017227,0.016472
0.03773,0.037019,0.029861,0.032002,0.032929,0.022824,0.027289,0.039799,0.0288,0.01533,0.017151,0.021982,0.016791,0.016344
0.0363,0.044554,0.029846,0.03136,0.035751,0.02262,0.027571,0.040346,0.20072,0.015295,0.017194,0.02202,0.016852,0.016179
0.037022,0.045012,0.030193,0.032058,0.038908,0.022646,0.027973,0.039784,0.38386,0.015196,0.017205,0.022221,0.017023,0.016498
0.037349,0.061166,0.029277,0.032884,0.045575,0.021918,0.028372,0.038022,0.19134,0.015203,0.017324,0.021134,0.016975,0.016257
0.036775,0.080477,0.028585,0.032531,0.05856,0.021595,0.028492,0.037601,0.44568,0.015318,0.017113,0.020622,0.016947,0.016454
0.035755,0.069002,0.028976,0.03352,0.04896,0.021475,0.028665,0.037423,0.59774,0.015318,0.017147,0.020698,0.016856,0.016502
0.035883,0.059104,0.028916,0.033012,0.047062,0.021282,0.028043,0.036825,0.25096,0.015201,0.016974,0.020675,0.016848,0.016531
0.035767,0.042141,0.028296,0.031222,0.035491,0.020888,0.027921,0.037412,0.10715,0.015256,0.017048,0.020818,0.016848,0.016268
0.035907,0.045184,0.029437,0.031379,0.038139,0.021413,0.027106,0.03929,0.13185,0.015169,0.016922,0.021947,0.016859,0.016183
0.036135,0.055984,0.029171,0.031497,0.048371,0.021142,0.027513,0.038267,0.38875,0.015376,0.016966,0.021697,0.016803,0.016249
0.036855,0.052963,0.030429,0.031923,0.043654,0.021451,0.028438,0.0391,0.23536,0.015269,0.016923,0.022574,0.016884,0.016515
0.036964,0.035933,0.029216,0.031292,0.033506,0.020667,0.027263,0.038281,0.10899,0.015341,0.017046,0.022168,0.017012,0.016215
0.035921,0.035896,0.028403,0.032059,0.032927,0.01996,0.028021,0.037192,0.069493,0.015222,0.017077,0.02094,0.016979,0.016336
0.035354,0.03662,0.028454,0.031796,0.033325,0.019974,0.027919,0.037433,0.056891,0.015252,0.016947,0.021232,0.017863,0.016235
0.037212,0.038026,0.028694,0.032716,0.033714,0.019478,0.028207,0.03767,0.051489,0.01534,0.017261,0.021497,0.017188,0.016283
0.037071,0.035996,0.027907,0.03247,0.033156,0.019016,0.027863,0.03734,0.051149,0.015284,0.017086,0.02082,0.016887,0.016424
0.036637,0.035712,0.028431,0.032039,0.033181,0.01905,0.027494,0.037876,0.047906,0.015267,0.01717,0.021704,0.017041,0.016463
0.037689,0.036017,0.029303,0.031779,0.033024,0.019149,0.027565,0.037976,0.046426,0.015368,0.017058,0.022183,0.017124,0.016388
0.03696,0.035464,0.029166,0.032073,0.032931,0.019206,0.027627,0.039348,0.044872,0.015347,0.017189,0.023091,0.017189,0.016454
0.036631,0.035872,0.029958,0.032192,0.03325,0.019397,0.027947,0.039378,0.043093,0.015156,0.017178,0.023076,0.017234,0.016073
0.036309,0.036712,0.029564,0.031803,0.033379,0.019152,0.027871,0.038986,0.043077,0.015296,0.017184,0.022205,0.017274,0.01616
0.036647,0.037728,0.029215,0.033321,0.033942,0.019293,0.029059,0.038519,0.043259,0.01546,0.01741,0.021477,0.01764,0.016442
0.037071,0.035847,0.028356,0.032265,0.032853,0.018724,0.028207,0.036677,0.043207,0.015333,0.017221,0.021071,0.017327,0.016134
0.0369,0.035845,0.028865,0.032612,0.032863,0.018738,0.028447,0.037666,0.042357,0.015408,0.01717,0.021527,0.017892,0.01643
0.036996,0.035773,0.028021,0.033143,0.032653,0.018657,0.027992,0.037933,0.042531,0.0152,0.017364,0.021788,0.019153,0.016234
0.036638,0.035094,0.027854,0.032831,0.032707,0.018484,0.027808,0.037574,0.044045,0.015237,0.017233,0.021512,0.01849,0.016237
0.037022,0.035795,0.02924,0.031913,0.033203,0.0187,0.02758,0.038272,0.043694,0.015192,0.01713,0.022081,0.0173,0.016185
0.035719,0.036617,0.029311,0.031549,0.032505,0.018842,0.027361,0.038957,0.041019,0.015371,0.017219,0.02243,0.017468,0.016287
0.039367,0.039679,0.032316,0.034689,0.034401,0.019704,0.029965,0.042141,0.04119,0.015651,0.017866,0.023424,0.018386,0.016642
0.035812,0.036653,0.029274,0.031365,0.032712,0.018625,0.027329,0.038342,0.03939,0.015203,0.016983,0.021786,0.017032,0.016304
0.035511,0.036088,0.028424,0.031009,0.032971,0.01864,0.028276,0.037317,0.036866,0.015213,0.017152,0.021106,0.016951,0.016369
0.03729,0.035596,0.028446,0.031998,0.033031,0.018645,0.028531,0.036906,0.037157,0.015252,0.017164,0.021025,0.016852,0.01628
0.043877,0.039913,0.033967,0.037735,0.036926,0.020874,0.031609,0.043741,0.039741,0.015828,0.018438,0.022915,0.018213,0.01707
0.044342,0.040333,0.03386,0.039805,0.037134,0.02079,0.031349,0.046153,0.039102,0.015945,0.018495,0.023489,0.018389,0.017477
0.035442,0.035994,0.028026,0.032494,0.031946,0.018346,0.027228,0.03666,0.035581,0.015095,0.01704,0.020621,0.016835,0.015975
0.035459,0.036723,0.029391,0.03145,0.031728,0.018222,0.027068,0.038631,0.037136,0.015058,0.01702,0.022031,0.016853,0.01593
0.036819,0.036017,0.02925,0.031594,0.03302,0.018555,0.027443,0.039007,0.038877,0.0151,0.017286,0.022379,0.016775,0.016283
0.035895,0.035531,0.029321,0.03128,0.032827,0.018266,0.02728,0.039186,0.03712,0.015192,0.016845,0.022624,0.016929,0.016323
0.036585,0.035473,0.028912,0.030982,0.032,0.018121,0.027533,0.039058,0.035292,0.015215,0.016979,0.022857,0.016854,0.016176
0.038828,0.036907,0.029853,0.032621,0.033472,0.018918,0.028544,0.039585,0.037195,0.015258,0.017256,0.022052,0.017301,0.016613
0.036365,0.035876,0.028158,0.031788,0.032304,0.018297,0.027678,0.036895,0.035122,0.015169,0.017005,0.02063,0.016939,0.016192
0.049804,0.044593,0.038199,0.043145,0.038844,0.021924,0.034025,0.050153,0.040042,0.016162,0.019478,0.024862,0.018557,0.017692
0.034422,0.036262,0.02728,0.031661,0.031812,0.018192,0.027194,0.036998,0.033591,0.015051,0.016731,0.020614,0.016488,0.016153
0.035369,0.035623,0.027375,0.032416,0.03192,0.018142,0.027016,0.036491,0.033222,0.014974,0.016849,0.020678,0.016644,0.015954
0.038173,0.03716,0.030004,0.03298,0.032977,0.018677,0.027779,0.039009,0.035522,0.015301,0.017301,0.021976,0.017155,0.016454
0.043954,0.039677,0.034088,0.037202,0.036324,0.020099,0.030908,0.04452,0.039194,0.015734,0.018304,0.023932,0.017988,0.017175
0.036979,0.035495,0.029295,0.031187,0.03272,0.018371,0.027147,0.03895,0.037242,0.015103,0.01711,0.02222,0.016633,0.016075
0.03782,0.036619,0.030266,0.032695,0.032843,0.018439,0.028308,0.041256,0.036695,0.015125,0.017254,0.023521,0.016999,0.016385
0.036028,0.036608,0.029061,0.031116,0.032362,0.017968,0.027682,0.038356,0.035701,0.015243,0.017115,0.021171,0.016821,0.01629
0.036662,0.038513,0.029496,0.033309,0.033802,0.018447,0.028595,0.039477,0.035277,0.015348,0.017433,0.021965,0.017218,0.016566
0.034995,0.036109,0.028525,0.03208,0.032606,0.017896,0.027476,0.036864,0.034148,0.015059,0.016834,0.020922,0.016983,0.016171
0.036784,0.035251,0.027852,0.031424,0.032052,0.017678,0.027105,0.036892,0.033447,0.015105,0.016862,0.021021,0.016807,0.016218
0.040936,0.037601,0.030707,0.03545,0.034867,0.018959,0.029313,0.040416,0.035246,0.01539,0.017836,0.021952,0.017329,0.016606
0.038626,0.035821,0.030147,0.033844,0.033255,0.017935,0.028222,0.038981,0.034206,0.015234,0.017349,0.021629,0.016884,0.016289
0.041866,0.0386,0.03305,0.036753,0.035181,0.018935,0.030601,0.042719,0.035627,0.015453,0.017979,0.023332,0.017883,0.016551
0.068817,0.05528,0.051057,0.057578,0.0497,0.024902,0.043584,0.068841,0.048732,0.01774,0.022682,0.030954,0.021984,0.019781
0.060053,0.052131,0.044995,0.050159,0.045994,0.023337,0.03955,0.059895,0.045877,0.01717,0.021315,0.028822,0.020975,0.019158
0.035522,0.036601,0.028512,0.031799,0.033058,0.018042,0.02848,0.038375,0.035044,0.015338,0.017041,0.022008,0.01713,0.016534
0.037125,0.035856,0.028466,0.031346,0.033117,0.01789,0.028015,0.037433,0.034587,0.015264,0.017179,0.021043,0.016997,0.016257
