0.0094329,0.32469,0.011811,0.037017,0.065549
0.0092712,0.24111,0.011913,0.036365,0.056309
0.0093026,0.83159,0.011934,0.035417,0.045902
0.0093107,0.42149,0.011628,0.034446,0.04097
0.0093154,0.26474,0.011564,0.033979,0.03837
0.0092235,0.21612,0.011607,0.033177,0.037238
0.00922,0.33323,0.011681,0.03401,0.03644
0.0093096,0.46747,0.011567,0.034004,0.035583
0.0093061,0.45491,0.011535,0.03296,0.034564
0.0093142,0.34612,0.011663,0.032604,0.032537
0.0092817,0.23626,0.011752,0.031589,0.031677
0.0092282,0.17723,0.011857,0.031676,0.032784
0.0090735,0.14702,0.011724,0.031847,0.033095
0.0091898,0.13676,0.011682,0.031593,0.031893
0.0093619,0.12959,0.0116,0.031253,0.032617
0.0091002,0.13228,0.011529,0.031297,0.031611
0.0091549,0.12313,0.011542,0.031317,0.03092
0.0091561,0.11786,0.011543,0.030796,0.030813
0.0092584,0.1146,0.011274,0.030529,0.029597
0.0090688,0.11239,0.011482,0.030476,0.028487
0.0091944,0.096292,0.011654,0.029963,0.027534
0.0091095,0.091999,0.011627,0.029657,0.027739
0.0092747,0.087474,0.011645,0.029252,0.026787
0.0092805,0.089326,0.011573,0.029286,0.026316
0.0094189,0.078588,0.011873,0.02858,0.025777
0.01078,0.070118,0.011767,0.028315,0.026331
0.0099458,0.065335,0.011521,0.02774,0.028235
0.010247,0.063941,0.011532,0.02745,0.028193
0.01019,0.058694,0.011543,0.027063,0.027921
0.0097876,0.055238,0.011628,0.027316,0.028414
0.0090921,0.051459,0.011617,0.026918,0.028102
0.0093794,0.048821,0.011759,0.026241,0.028137
0.0093794,0.048296,0.011682,0.026496,0.026649
0.0091514,0.044312,0.011848,0.025928,0.026447
0.0093875,0.045332,0.011871,0.025528,0.025487
0.0094631,0.0428,0.011782,0.025577,0.026013
0.0093224,0.0424,0.011908,0.024985,0.025685
0.0093445,0.04153,0.012023,0.02472,0.024723
0.009334,0.04053,0.011923,0.02496,0.024751
0.0094131,0.040792,0.012002,0.024562,0.024957
0.0095341,0.039731,0.011913,0.024853,0.02957
0.0094678,0.04005,0.012053,0.02496,0.050826
0.0093991,0.040593,0.012129,0.025015,0.070326
0.0094573,0.041287,0.012091,0.13282,0.11815
0.0094526,0.041907,0.012057,0.4521,0.14881
0.0094841,0.03944,0.012122,0.55248,0.085604
0.0095701,0.038203,0.012099,0.44607,0.147
0.009676,0.038884,0.012227,0.28874,0.13915
0.0095736,0.036744,0.011979,0.18373,0.083462
0.0098574,0.036918,0.01198,0.18889,0.10022
0.0098411,0.035441,0.012014,0.20383,0.056153
0.009598,0.034143,0.011917,0.22915,0.064774
0.0095655,0.034506,0.01206,0.33037,0.050547
0.0095631,0.033963,0.011896,0.40795,0.043395
0.0096667,0.032641,0.011916,0.53496,0.037912
0.0098109,0.033365,0.01191,0.40896,0.034863
0.0098411,0.032172,0.011789,0.25861,0.04066
0.0098679,0.031416,0.011938,0.23868,0.20137
0.0099388,0.035281,0.01175,0.21743,0.238
0.0099528,0.15593,0.011886,0.17844,0.32122
0.0099167,0.75031,0.011794,0.16621,0.32064
0.0099679,0.78957,0.011806,0.18453,0.23668
0.010061,0.77133,0.011898,0.18917,0.61256
0.010106,0.74209,0.011953,0.14884,0.64589
0.009933,0.55733,0.01212,0.11066,0.6246
0.0098807,0.45672,0.011946,0.099255,0.52644
0.0099726,0.33867,0.011818,0.089066,0.40659
0.010103,0.2855,0.011671,0.085004,0.28345
0.010109,0.24684,0.011745,0.083742,0.18
0.01031,0.19335,0.011773,0.080858,0.13874
0.010101,0.17372,0.01171,0.080157,0.11322
0.010148,0.1585,0.011756,0.074221,0.09215
0.010649,0.13913,0.011647,0.07346,0.085005
0.011223,0.14059,0.011549,0.06908,0.085063
0.011841,0.12607,0.011446,0.065472,0.077835
0.01159,0.11377,0.011188,0.066274,0.071072
0.011685,0.11429,0.011275,0.064245,0.060902
0.010927,0.11304,0.011324,0.058808,0.054887
0.010979,0.097026,0.011342,0.054478,0.050821
0.010824,0.086632,0.011428,0.050726,0.047395
0.010506,0.071819,0.011604,0.049185,0.044024
0.010294,0.064601,0.011616,0.048642,0.051246
0.01026,0.062262,0.011483,0.048334,0.10929
0.010208,0.055604,0.011482,0.047048,0.13261
0.010134,0.054278,0.011602,0.04674,0.15158
0.010237,0.055255,0.011476,0.045987,0.11084
0.010153,0.054365,0.01134,0.042665,0.28941
0.010138,0.054487,0.011331,0.0407,0.29185
0.010147,0.052965,0.011124,0.039861,0.26348
0.010052,0.051207,0.011196,0.038419,0.19511
0.010342,0.048006,0.011324,0.036972,0.1683
0.010201,0.045945,0.011132,0.037271,0.14958
0.010254,0.043695,0.011301,0.037621,0.097951
0.010088,0.043185,0.011418,0.038033,0.070329
0.010011,0.043794,0.01146,0.03743,0.056005
0.010012,0.043895,0.011223,0.036303,0.046584
0.010144,0.04343,0.011402,0.03605,0.043715
0.010227,0.04162,0.011509,0.037141,0.041231
9.0806,6.7893,9.0752,7.7099,7.6566
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
9.0755,6.7826,2.6896,5.1547,0
0.010361,0.037349,6.2758,2.4535,7.6518
0.010085,0.036105,0.011259,0.032346,0.028991
0.010123,0.036451,0.011317,0.032442,0.029019
0.010157,0.034934,0.011201,0.031544,0.027993
0.01022,0.032484,0.011293,0.031066,0.028032
0.010254,0.033151,0.011079,0.03204,0.027918
0.010247,0.032178,0.011271,0.032601,0.028346
0.010128,0.031103,0.011265,0.031391,0.027329
0.010251,0.031781,0.011345,0.030243,0.026773
0.010117,0.031978,0.01123,0.030302,0.027358
0.010203,0.031784,0.011294,0.030018,0.029238
0.010356,0.030497,0.011219,0.030256,0.027788
0.010289,0.030017,0.011285,0.029664,0.027859
0.010241,0.034196,0.011381,0.029204,0.027239
0.010217,0.034696,0.011228,0.028176,0.028218
0.010362,0.032723,0.011361,0.028384,0.027073
0.010429,0.053655,0.011123,0.028832,0.026419
0.01032,0.053829,0.011175,0.028437,0.025924
0.01049,0.040985,0.011218,0.028744,0.024721
0.011195,0.034773,0.011223,0.029172,0.14069
0.011022,0.044871,0.011239,0.029685,0.19187
0.0109,0.039264,0.011075,0.028651,0.23616
0.010415,0.045735,0.01115,0.028201,0.20134
0.010221,0.048993,0.011139,0.027632,0.21069
0.010246,0.036332,0.01104,0.027679,0.41016
0.010037,0.039418,0.01118,0.027233,0.39968
0.0099179,0.033458,0.011158,0.026727,0.30974
0.010054,0.03663,0.011257,0.026349,0.29147
0.010339,0.1326,0.011065,0.025972,0.18298
0.010411,0.61735,0.011034,0.025536,0.15884
0.010118,0.71517,0.011374,0.025355,0.12541
0.0099923,0.54721,0.011614,0.026321,0.09854
0.00984,0.44974,0.011646,0.027333,0.076424
0.0096178,0.40547,0.011261,0.02704,0.062252
0.0096108,0.32737,0.011174,0.026532,0.064392
0.0098993,0.25535,0.011331,0.025784,0.061666
0.0098609,0.22675,0.01113,0.026005,0.061293
0.010145,0.22377,0.011315,0.027975,0.059365
0.010128,0.22684,0.011372,0.025647,0.059614
0.010341,0.1767,0.011289,0.03104,0.055257
0.010859,0.16838,0.011397,0.026278,0.049058
0.010526,0.15001,0.011299,0.026321,0.049094
0.010054,0.14219,0.011266,0.026865,0.046988
0.01004,0.12935,0.011357,0.084514,0.044893
0.010177,0.11566,0.011329,0.11218,0.042922
0.010687,0.10706,0.011389,0.40668,0.041245
0.010975,0.10654,0.011357,0.56483,0.038258
0.010788,0.11421,0.011582,0.43098,0.036751
0.011058,0.096528,0.011559,0.22491,0.035041
0.011736,0.1031,0.011443,0.20795,0.033801
0.011135,0.09405,0.0114,0.25996,0.03333
0.013196,0.095855,0.011486,0.30222,0.033256
0.011278,0.13079,0.011511,0.20555,0.032107
0.017127,0.39438,0.01153,0.22205,0.031978
0.015275,0.61925,0.011466,0.22006,0.031652
0.015783,0.48992,0.01148,0.10642,0.030888
0.014067,0.50318,0.011717,0.087608,0.030562
0.015676,0.42717,0.011779,0.078466,0.02986
0.011688,0.35151,0.011767,0.078344,0.030056
0.014703,0.32334,0.011554,0.071836,0.029547
0.011072,0.26397,0.011604,0.063404,0.028645
0.011328,0.24011,0.011543,0.059954,0.028434
0.011219,0.20526,0.011443,0.055327,0.028959
0.011478,0.17341,0.011423,0.049592,0.029554
0.011559,0.156,0.011415,0.046389,0.030051
0.01146,0.14456,0.011414,0.045071,0.028794
0.01174,0.12271,0.011446,0.043558,0.028798
0.011637,0.11558,0.01143,0.041112,0.028152
0.010904,0.12048,0.011382,0.03906,0.027244
0.010872,0.11732,0.011299,0.037642,0.026887
0.010876,0.10556,0.011459,0.037012,0.026885
0.010638,0.10287,0.011386,0.036137,0.026723
0.010245,0.10456,0.011444,0.03588,0.026355
0.010233,0.099443,0.011437,0.035188,0.027051
0.010198,0.098154,0.011456,0.033777,0.02744
0.010004,0.093247,0.011387,0.032996,0.027383
0.010067,0.087777,0.011525,0.032325,0.027832
0.0098667,0.079622,0.011549,0.031839,0.028135
0.0099156,0.07223,0.011456,0.031775,0.027695
0.010027,0.068674,0.01146,0.031132,0.027536
0.010012,0.062706,0.011489,0.031974,0.027061
0.010111,0.058571,0.011422,0.03176,0.026781
0.010063,0.0551,0.011482,0.032159,0.026097
0.010127,0.05164,0.01134,0.031087,0.0261
0.010074,0.049751,0.01131,0.031117,0.02599
0.0099702,0.048491,0.011402,0.030191,0.025554
0.010146,0.045531,0.01128,0.029338,0.026431
0.010181,0.043695,0.011352,0.028394,0.026637
0.010372,0.043132,0.011131,0.028727,0.027041
0.01024,0.040902,0.011171,0.028553,0.026868
0.00999,0.039631,0.011345,0.028188,0.02673
0.009876,0.036442,0.011172,0.028273,0.026276
0.0096701,0.034067,0.011135,0.028058,0.026103
0.0098574,0.032737,0.011242,0.027831,0.025946
0.0099435,0.03147,0.011138,0.028111,0.025236
0.0098388,0.031511,0.011168,0.028113,0.025108
0.0096876,0.030222,0.011173,0.028356,0.024958
0.0099679,0.029515,0.011186,0.028218,0.024637
0.0099284,0.028979,0.011011,0.027775,0.024173
0.010113,0.029042,0.010994,0.027481,0.024905
0.0099947,0.02819,0.011268,0.02687,0.026726
0.0099272,0.028066,0.011123,0.027047,0.026548
0.010064,0.027546,0.01114,0.027103,0.027538
0.0099342,0.027714,0.011169,0.02673,0.02755
0.0099202,0.027639,0.0111,0.026619,0.026728
0.0098516,0.027138,0.011212,0.02654,0.026607
0.0097679,0.027092,0.011124,0.0264,0.026305
0.009705,0.026671,0.011422,0.026218,0.025668
0.010031,0.026604,0.01128,0.025792,0.025701
0.0099691,0.02669,0.011094,0.026226,0.025603
0.0098644,0.026012,0.011194,0.025877,0.025408
0.0099412,0.027148,0.011258,0.025532,0.024809
0.0098772,0.026632,0.011202,0.025394,0.025751
0.0097632,0.026634,0.011033,0.025247,0.027514
0.0099574,0.026684,0.011109,0.025119,0.026677
0.0098714,0.026326,0.011155,0.025215,0.027252
0.0097306,0.026051,0.011193,0.025313,0.026726
0.0099086,0.026552,0.011383,0.024919,0.027063
0.0099237,0.026267,0.011218,0.025188,0.025933
0.0098097,0.025862,0.01126,0.025069,0.025785
0.0098679,0.025773,0.01143,0.025111,0.025314
0.0099388,0.026174,0.0114,0.025031,0.025305
0.0097865,0.025682,0.011245,0.024974,0.02558
0.0099039,0.025692,0.011378,0.025286,0.025344
0.0097748,0.027002,0.011273,0.025579,0.025249
0.0097551,0.028841,0.011194,0.025266,0.025113
0.0097911,0.029441,0.011289,0.02495,0.026161
0.0096574,0.028443,0.0114,0.024737,0.027218
0.0097632,0.028582,0.011345,0.024909,0.02771
0.0097318,0.027817,0.011326,0.02477,0.027999
0.0097562,0.027562,0.011301,0.024949,0.02742
0.0098458,0.026885,0.011374,0.024951,0.026877
0.0095724,0.026429,0.011218,0.024692,0.026834
0.0098528,0.026112,0.011012,0.025005,0.026006
0.0098621,0.026861,0.011046,0.024722,0.025819
0.0097795,0.026232,0.011304,0.024771,0.025184
0.009719,0.025835,0.011202,0.024844,0.025654
0.0097772,0.025787,0.011051,0.024083,0.02571
0.0097725,0.025644,0.011175,0.024599,0.026926
0.0097364,0.025569,0.011408,0.024512,0.026507
0.0097411,0.026005,0.011281,0.024354,0.027577
0.0097423,0.028285,0.011222,0.024349,0.027284
0.0096481,0.029083,0.011412,0.024051,0.027282
0.0096783,0.028095,0.011208,0.024253,0.026714
0.009669,0.028681,0.011192,0.024915,0.025553
0.0098167,0.027508,0.011314,0.024566,0.025509
0.0096399,0.02722,0.011312,0.025151,0.024945
0.0096329,0.027896,0.011252,0.024817,0.024945
0.0097585,0.026657,0.011314,0.024587,0.024706
0.0098341,0.026142,0.011346,0.024567,0.025532
0.0098481,0.026333,0.011268,0.024449,0.026114
0.0097225,0.026457,0.011216,0.024614,0.026755
0.0097132,0.026067,0.011139,0.024567,0.027077
0.0096736,0.025708,0.011331,0.024888,0.02681
0.009598,0.025732,0.011264,0.025156,0.026963
0.0095713,0.026963,0.011246,0.024862,0.02706
0.0097155,0.028991,0.011426,0.024941,0.025554
0.0097806,0.028655,0.011374,0.025176,0.024586
0.0097388,0.028336,0.011262,0.024653,0.024417
0.0097399,0.028473,0.011285,0.024724,0.024455
0.0096446,0.027483,0.011467,0.024503,0.024873
0.0096574,0.026963,0.011358,0.024643,0.024152
0.0097504,0.027145,0.011352,0.024405,0.024715
0.0096201,0.026261,0.011236,0.025241,0.026304
0.0095538,0.025897,0.011301,0.024991,0.026356
0.0096946,0.02645,0.011347,0.024517,0.026193
0.0097644,0.02624,0.011282,0.0247,0.026639
0.0096655,0.025696,0.011253,0.024411,0.027105
0.0096283,0.025614,0.011174,0.024035,0.026684
0.0097306,0.025814,0.011357,0.024274,0.025433
0.0098074,0.025325,0.011222,0.024038,0.024859
0.0096225,0.027096,0.011158,0.023468,0.024448
0.009662,0.028935,0.011312,0.023429,0.024913
0.0098027,0.02815,0.011443,0.023697,0.02487
0.0097423,0.027909,0.011442,0.023541,0.024745
0.0095573,0.027862,0.011253,0.023517,0.02514
0.0096515,0.027256,0.011399,0.02405,0.026868
0.0095608,0.027015,0.011329,0.023704,0.026847
9.0951,6.8609,9.0742,7.7264,7.6883
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
9.0909,6.8473,1.8962,4.0114,0
0.0096957,0.025633,7.0797,3.5882,7.6664
0.0096248,0.026047,0.011205,0.023226,0.027105
0.0095736,0.028152,0.011279,0.022955,0.026912
0.0094852,0.029565,0.011302,0.023739,0.027531
0.0096515,0.027662,0.011407,0.023137,0.026739
0.0097074,0.028644,0.011214,0.023318,0.026737
0.0098609,0.02794,0.011194,0.023004,0.025808
0.0098295,0.027448,0.011207,0.023156,0.026388
0.0096922,0.027473,0.011104,0.023361,0.024936
0.0097039,0.026835,0.011165,0.023261,0.024817
0.0097702,0.026366,0.011388,0.023065,0.025441
0.0097388,0.026131,0.011336,0.023231,0.02498
0.0096957,0.026524,0.011055,0.023074,0.024179
0.0097306,0.026165,0.011119,0.023016,0.023881
0.0096073,0.026177,0.01128,0.022959,0.026348
0.0096271,0.02627,0.011182,0.023025,0.026846
0.0095934,0.02674,0.011317,0.022564,0.026845
0.0097993,0.029377,0.011222,0.023315,0.027736
0.0098749,0.030046,0.011274,0.023275,0.026281
0.0097655,0.027327,0.011216,0.023136,0.026319
0.0097481,0.028846,0.011224,0.023686,0.026861
0.0097283,0.027894,0.011442,0.023447,0.025049
0.0096888,0.027662,0.011492,0.02309,0.024856
0.009705,0.027019,0.011314,0.023005,0.024653
0.0096853,0.026894,0.011265,0.023343,0.025062
0.0096387,0.026195,0.011287,0.023039,0.025021
0.0097446,0.026332,0.011137,0.023122,0.024245
0.0095666,0.026034,0.011114,0.022996,0.025903
0.0096992,0.026486,0.011225,0.022883,0.027815
0.009626,0.025729,0.011223,0.023447,0.027817
0.0096201,0.026272,0.011093,0.023034,0.029107
0.0095841,0.025874,0.01123,0.023268,0.028014
0.0095538,0.02824,0.011216,0.022908,0.027196
0.0097074,0.029156,0.011173,0.022883,0.0279
0.0096922,0.028056,0.011096,0.023074,0.026188
0.0095399,0.028051,0.011208,0.023031,0.02571
0.0096597,0.027878,0.011,0.022678,0.025079
0.0097306,0.027354,0.011036,0.02282,0.025327
0.0096946,0.027268,0.01114,0.022616,0.025116
0.0096701,0.027059,0.011238,0.022717,0.025848
0.0095876,0.026702,0.011369,0.022689,0.027589
0.0097818,0.02678,0.011375,0.022761,0.02699
0.0098179,0.027725,0.011229,0.02258,0.028986
0.0096888,0.027022,0.011317,0.022795,0.028335
0.0097585,0.02701,0.011072,0.022917,0.028945
0.010016,0.025325,0.0111,0.023123,0.027847
0.0099086,0.026339,0.011144,0.023046,0.027277
0.0098551,0.026404,0.011075,0.022777,0.026242
0.0097132,0.026454,0.011024,0.022952,0.02533
0.0098225,0.02886,0.011116,0.02288,0.025072
0.0098609,0.028416,0.011181,0.022981,0.02532
0.0098702,0.0273,0.011,0.022997,0.024639
0.0099214,0.027808,0.011026,0.022773,0.023983
0.0099388,0.026865,0.011123,0.022782,0.024202
0.009762,0.026681,0.011186,0.022766,0.026249
0.0098586,0.026592,0.011108,0.022876,0.027001
0.00989,0.025756,0.011065,0.023134,0.027237
0.0098423,0.025491,0.011145,0.022915,0.027602
0.0098737,0.025887,0.011021,0.022434,0.026656
0.0098911,0.02532,0.01105,0.022969,0.026631
0.0096771,0.025143,0.011303,0.022715,0.027101
0.0099016,0.025088,0.01118,0.022618,0.026485
0.0098958,0.024843,0.011101,0.022966,0.025316
0.0099284,0.024794,0.010944,0.022756,0.025177
0.0098539,0.025193,0.011029,0.022828,0.025577
0.0099132,0.025183,0.011186,0.022841,0.025245
0.0097772,0.027398,0.01111,0.023061,0.024962
0.009776,0.02909,0.011162,0.022854,0.026856
0.0099179,0.02798,0.01124,0.022846,0.028373
0.0097923,0.028006,0.011247,0.022926,0.028024
0.0097469,0.027771,0.011107,0.022771,0.028894
0.0098295,0.026606,0.011274,0.022842,0.027488
0.010014,0.026566,0.011342,0.022977,0.028143
0.0098981,0.026179,0.011232,0.022827,0.027661
0.010041,0.025506,0.011314,0.022788,0.026808
0.010018,0.025415,0.01133,0.022906,0.025696
0.0098911,0.025491,0.011207,0.022539,0.02498
0.0098958,0.025365,0.011246,0.022569,0.025295
0.0099819,0.025171,0.01133,0.02249,0.024892
0.010037,0.024822,0.011239,0.022464,0.024517
0.0099167,0.025013,0.011133,0.022513,0.024921
0.0098318,0.025526,0.011146,0.022941,0.027674
0.009954,0.027853,0.011195,0.02302,0.027765
0.01013,0.028748,0.011242,0.022877,0.028294
0.010041,0.027655,0.01138,0.022795,0.028909
0.0098621,0.028009,0.011138,0.022603,0.027738
0.009876,0.026875,0.010971,0.022659,0.028364
0.0098516,0.026803,0.011217,0.02241,0.026735
0.0098783,0.026702,0.011304,0.022445,0.026439
0.0099098,0.025662,0.01115,0.022362,0.025207
0.0098853,0.025612,0.011228,0.022505,0.024621
0.0099493,0.025483,0.01138,0.022152,0.02524
0.0098097,0.025836,0.011295,0.022323,0.025098
0.0099121,0.025271,0.011058,0.02212,0.027531
0.0099412,0.025233,0.011143,0.022753,0.027617
0.01001,0.025205,0.011123,0.022466,0.028594
0.0099691,0.025019,0.011218,0.022406,0.029609
0.0098237,0.025034,0.011186,0.022498,0.028188
0.0099353,0.024966,0.011311,0.022353,0.028708
0.0099528,0.026311,0.011309,0.022526,0.027106
0.0099737,0.029047,0.011118,0.022275,0.18337
0.0099156,0.028375,0.011171,0.022239,0.34914
0.0099272,0.027731,0.011187,0.022098,0.23591
0.010084,0.027822,0.011173,0.022621,0.3097
0.010139,0.027062,0.011167,0.022353,0.22944
0.01019,0.026778,0.011117,0.02232,0.14287
0.010047,0.026507,0.011103,0.022531,0.11996
0.010139,0.026038,0.011161,0.02221,0.091264
0.010059,0.025807,0.011105,0.022402,0.080469
0.01002,0.026041,0.011087,0.022695,0.2817
0.01013,0.026197,0.010944,0.02244,0.40595
0.0099249,0.025585,0.011011,0.022651,0.4258
0.0099749,0.025429,0.011073,0.022471,0.2989
0.0099051,0.025443,0.011034,0.022218,0.21558
0.0097795,0.026118,0.011143,0.021874,0.13615
0.0095806,0.029012,0.011383,0.02201,0.18174
0.0093503,0.029359,0.010964,0.022503,0.38911
0.0095282,0.028354,0.010725,0.022203,0.38732
0.0094957,0.028645,0.010809,0.022406,0.32933
0.0095631,0.0273,0.010774,0.02248,0.19293
0.0096481,0.026987,0.01056,0.022374,0.14421
0.0093898,0.027013,0.01038,0.022723,0.16783
0.0095189,0.026464,0.010429,0.02264,0.13927
0.0096073,0.025989,0.010499,0.022488,0.11763
0.0094143,0.02585,0.010693,0.022225,0.093882
0.009334,0.025856,0.010783,0.022304,0.074626
0.0093805,0.02544,0.010929,0.022264,0.081633
0.0094189,0.025301,0.010972,0.022163,0.081937
0.0092212,0.025261,0.01094,0.022426,0.073138
0.0093363,0.025319,0.011043,0.022357,0.063149
0.0093689,0.026367,0.010979,0.022453,0.055955
0.0095282,0.028781,0.011132,0.022224,0.053189
0.0096632,0.028496,0.011157,0.022494,0.046383
0.0097411,0.027843,0.01116,0.02243,0.042805
0.0099842,0.027981,0.011069,0.022575,0.038279
0.0099307,0.026531,0.011096,0.022072,0.03506
0.009983,0.026821,0.011237,0.022198,0.032636
0.010087,0.026511,0.011374,0.022181,0.031334
0.010025,0.025892,0.011239,0.022293,0.030212
0.010087,0.025491,0.011365,0.021975,0.028254
0.0096992,0.025418,0.011205,0.022135,0.027807
0.0098609,0.025275,0.011331,0.022218,0.026627
0.0099237,0.025028,0.011181,0.022168,0.026671
0.0097574,0.024729,0.011152,0.022385,0.027258
0.009833,0.025137,0.011181,0.022114,0.026539
0.0098877,0.026835,0.011204,0.022307,0.026342
0.009897,0.029009,0.011135,0.022166,0.027844
0.0099272,0.027892,0.011295,0.022652,0.027066
0.0098528,0.027745,0.01114,0.022326,0.026634
0.0097958,0.027698,0.011147,0.022591,0.026235
0.00979,0.026607,0.011211,0.022323,0.02592
0.009947,0.02689,0.011296,0.022057,0.02557
0.0098225,0.026751,0.011223,0.022213,0.025596
0.0098493,0.025655,0.011155,0.022012,0.025358
0.0099877,0.025237,0.011148,0.022074,0.025382
0.010042,0.025668,0.011117,0.02201,0.025249
0.0099981,0.025429,0.010975,0.022127,0.024781
0.0099958,0.025192,0.01125,0.022042,0.024569
0.0099191,0.024951,0.011299,0.022442,0.025293
0.009947,0.025076,0.011221,0.022175,0.025534
0.0098679,0.025048,0.011268,0.0223,0.028187
0.0099784,0.025031,0.011265,0.022318,0.026489
0.0098283,0.024894,0.011204,0.02245,0.025622
0.0098167,0.025187,0.011026,0.022318,0.027318
0.0098435,0.024894,0.011151,0.022252,0.027009
0.0098388,0.024614,0.011333,0.022304,0.026476
0.0099516,0.024566,0.011172,0.022199,0.025977
0.010038,0.026509,0.011265,0.022068,0.026199
