NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.25046,1.0053,1.0986,1.1714,1.0803,1.3068,1.0073
0.036869,0.044736,0.085684,0.06237,0.028329,0.034312,0.032891
0.037545,0.042713,0.083153,0.055706,0.028508,0.033002,0.032365
0.037846,0.04154,0.078754,0.051973,0.028258,0.032545,0.033046
0.036238,0.041202,0.077683,0.048043,0.028526,0.031686,0.033304
0.03633,0.039351,0.077649,0.044504,0.028353,0.030489,0.033055
0.038501,0.03785,0.075972,0.042599,0.028617,0.030608,0.034183
0.035964,0.037342,0.075606,0.041697,0.028377,0.029677,0.033944
0.036954,0.036398,0.073964,0.042552,0.028282,0.029844,0.033105
0.037432,0.03537,0.073621,0.039458,0.028692,0.029756,0.032847
0.03663,0.034249,0.07159,0.03755,0.028818,0.029386,0.033154
0.03603,0.033295,0.071388,0.035807,0.02845,0.028906,0.03188
0.038182,0.032349,0.07197,0.036029,0.02889,0.02812,0.031161
0.035711,0.031684,0.073132,0.035289,0.028948,0.02918,0.030174
0.0367,0.031599,0.072897,0.034596,0.028614,0.028262,0.03034
0.036304,0.031559,0.073425,0.033006,0.028582,0.028709,0.031179
0.038153,0.030727,0.074147,0.032065,0.028563,0.028023,0.032412
0.036239,0.030404,0.074722,0.031291,0.028667,0.027818,0.030499
0.037344,0.030073,0.072636,0.031494,0.028568,0.027449,0.030448
0.036243,0.029357,0.06697,0.031422,0.02868,0.028055,0.029741
0.035388,0.028969,0.060657,0.03117,0.028819,0.02703,0.029032
0.035929,0.02923,0.053434,0.031227,0.029151,0.028182,0.029038
0.22433,0.028834,0.048481,0.030458,0.028935,0.027511,0.14851
0.52638,0.028652,0.046123,0.032106,0.028868,0.027655,0.38014
0.59259,0.028388,0.047361,0.030892,0.029095,0.027584,0.48068
0.41721,0.028385,0.050724,0.030383,0.029242,0.027294,0.34508
0.2342,0.028263,0.047027,0.031325,0.029546,0.02779,0.22733
0.29145,0.027926,0.047418,0.030432,0.030462,0.14021,0.19289
