NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.27716,1.0596,1.0874,0.99209,0.89426,0.98971,1.0486,1.0443,0.95772,1.1491,0.97454
0.024965,0.038543,0.021142,0.02901,0.025453,0.055232,0.033487,0.022798,0.016411,0.041786,0.017858
0.037772,0.039013,0.021605,0.028599,0.024671,0.05091,0.034191,0.022832,0.016314,0.040502,0.12819
0.28652,0.038975,0.021558,0.028378,0.027349,0.045326,0.035561,0.022676,0.01646,0.039171,0.070183
0.37604,0.040432,0.021468,0.028817,0.025846,0.04108,0.034907,0.023445,0.016557,0.04012,0.057354
0.54049,0.041699,0.021111,0.028934,0.026149,0.037337,0.034489,0.02336,0.016597,0.046704,0.062112
0.28829,0.040965,0.021116,0.029275,0.025587,0.035959,0.034587,0.024926,0.016807,0.046608,0.066024
0.20061,0.040938,0.021078,0.029193,0.026049,0.039548,0.033602,0.025165,0.016853,0.036306,0.05536
0.26385,0.041106,0.021089,0.028465,0.024676,0.035982,0.034201,0.024548,0.016486,0.032095,0.042037
0.40305,0.042186,0.021052,0.028147,0.027817,0.033793,0.035033,0.021836,0.016681,0.033026,0.036727
0.56147,0.04218,0.020979,0.029274,0.15326,0.033032,0.040485,0.021605,0.016552,0.032656,0.035976
0.3781,0.041038,0.020999,0.029649,0.35743,0.031064,0.036696,0.022589,0.016588,0.0294,0.03347
0.21823,0.040148,0.021156,0.02961,0.32558,0.029986,0.051639,0.022586,0.016515,0.030518,0.033036
0.12192,0.038977,0.021029,0.029657,0.28906,0.029322,0.053164,0.022034,0.01661,0.026885,0.029136
0.099737,0.038367,0.02087,0.028519,0.17036,0.029006,0.036481,0.021896,0.016592,0.021397,0.025377
0.085064,0.037468,0.021286,0.02883,0.1834,0.0296,0.033314,0.022373,0.016504,0.019101,0.022602
0.070332,0.035143,0.021183,0.028718,0.12826,0.029787,0.038141,0.022177,0.016893,0.018843,0.020828
0.060486,0.033773,0.021104,0.029433,0.094426,0.028509,0.035011,0.020978,0.016603,0.018478,0.019415
0.056449,0.033206,0.021141,0.029346,0.070316,0.026839,0.034591,0.019375,0.016514,0.018476,0.018407
0.053862,0.032917,0.02095,0.028747,0.062474,0.025668,0.034322,0.019371,0.016803,0.018474,0.017568
0.050936,0.032286,0.020822,0.028194,0.059385,0.024554,0.034159,0.01838,0.016827,0.018881,0.016936
0.050071,0.031786,0.021596,0.028634,0.05925,0.062128,0.034008,0.018344,0.016499,0.018595,0.016323
