NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.19757,0.96613,0.81285,0.84417,0.84236,0.95169,0.97367,0.96294,1.1373,1.0902,1.2164,0.95237
0.022598,0.022005,0.028626,0.030315,0.025926,0.026734,0.11752,0.21478,0.020503,0.023885,0.025983,0.023087
0.022888,0.022014,0.028525,0.029186,0.025126,0.026889,0.21643,0.14005,0.020345,0.023008,0.024668,0.022884
0.022654,0.022747,0.028905,0.029616,0.025408,0.026881,0.30874,0.10117,0.020432,0.022654,0.02348,0.022693
0.022765,0.022961,0.029519,0.031034,0.025352,0.026384,0.18244,0.13489,0.020183,0.022767,0.022853,0.022064
0.022762,0.023241,0.029147,0.030695,0.02517,0.026551,0.10703,0.14106,0.020027,0.022993,0.021816,0.022254
0.022677,0.022522,0.028819,0.030978,0.025712,0.027625,0.097603,0.18998,0.019889,0.023115,0.022085,0.023919
0.022709,0.022549,0.028974,0.028707,0.025352,0.029701,0.097474,0.19262,0.019729,0.025,0.02175,0.023013
0.022567,0.022154,0.030161,0.029645,0.025158,0.02743,0.09345,0.15534,0.020339,0.025137,0.021733,0.024174
0.022678,0.022383,0.02957,0.030932,0.025098,0.028063,0.086855,0.11226,0.020145,0.02466,0.021101,0.023554
0.022712,0.022431,0.029471,0.030006,0.024768,0.027046,0.075652,0.084741,0.020143,0.024049,0.02068,0.023118
0.0227,0.022521,0.029074,0.029327,0.025369,0.02728,0.066697,0.072012,0.019959,0.023219,0.020097,0.022496
0.022603,0.021828,0.028898,0.0313,0.025346,0.026901,0.057428,0.062519,0.020021,0.023094,0.020264,0.022454
0.022752,0.021994,0.029391,0.030981,0.025493,0.026638,0.05307,0.056455,0.019692,0.023094,0.019914,0.022113
0.022879,0.021657,0.02886,0.031221,0.025472,0.025722,0.04789,0.053243,0.019753,0.023287,0.020258,0.022599
0.022714,0.021795,0.028971,0.029139,0.024708,0.026459,0.042888,0.051702,0.019646,0.022887,0.019813,0.023857
0.02263,0.022747,0.029618,0.028794,0.025208,0.02705,0.039175,0.050074,0.019612,0.023212,0.019862,0.023303
0.022602,0.023031,0.029632,0.029632,0.02534,0.028685,0.036697,0.048027,0.01949,0.023255,0.019668,0.023883
0.022703,0.023149,0.030339,0.030013,0.02504,0.027467,0.033978,0.044652,0.019349,0.02731,0.019452,0.023315
0.022583,0.022266,0.030111,0.029037,0.025044,0.028105,0.031576,0.042858,0.019349,0.024124,0.01933,0.022724
0.022715,0.02233,0.029645,0.030378,0.024968,0.026989,0.029601,0.040197,0.01911,0.025929,0.019263,0.02253
0.022661,0.022049,0.02926,0.031101,0.025335,0.02714,0.029041,0.037622,0.019476,0.024229,0.019178,0.022631
0.022949,0.022432,0.02894,0.031373,0.025009,0.027,0.028087,0.036022,0.01914,0.024439,0.019154,0.021891
0.02274,0.022457,0.02905,0.029116,0.025407,0.026969,0.027524,0.035088,0.0193,0.024265,0.019609,0.02247
0.022745,0.022164,0.029032,0.028554,0.02543,0.026134,0.026877,0.033274,0.019058,0.025407,0.019472,0.024518
0.022534,0.021787,0.028981,0.028851,0.024642,0.026331,0.026141,0.031861,0.01885,0.025927,0.019648,0.02298
0.022721,0.021963,0.028664,0.030527,0.025107,0.026731,0.025182,0.030855,0.01868,0.026113,0.019539,0.024036
0.022713,0.022039,0.029107,0.029118,0.025286,0.028167,0.025013,0.030054,0.018387,0.025572,0.019508,0.023344
0.022485,0.022785,0.030009,0.029837,0.025096,0.027505,0.024391,0.029213,0.0181,0.026819,0.019259,0.02331
0.022528,0.022816,0.029292,0.031538,0.024993,0.02826,0.024085,0.02879,0.018076,0.027966,0.01932,0.022716
0.022766,0.02308,0.028686,0.031632,0.025027,0.027243,0.024163,0.028059,0.017667,0.026365,0.01928,0.022938
0.022733,0.022324,0.028668,0.029551,0.025577,0.026906,0.02359,0.027215,0.017475,0.025912,0.019398,0.0222
0.022635,0.022209,0.029397,0.029149,0.025301,0.02748,0.023476,0.027462,0.017318,0.024932,0.019444,0.022148
0.022712,0.022113,0.029413,0.028965,0.025578,0.027522,0.023597,0.027427,0.01728,0.026976,0.019431,0.023821
0.0229,0.022229,0.028863,0.030285,0.025347,0.025641,0.022985,0.027048,0.017169,0.026996,0.019237,0.023179
