NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.19463,1.0517,1.0546,1.1393,1.0343,1.0335,1.1561,1.1729,1.4768,1.017,1.0588
0.037247,0.033837,0.023282,0.034995,0.026595,0.027482,0.029202,0.033929,0.022224,0.030152,0.024312
0.035819,0.034377,0.023412,0.038465,0.026452,0.027691,0.028259,0.034158,0.021548,0.02897,0.023585
0.038308,0.033289,0.023514,0.037413,0.026362,0.027073,0.027968,0.034507,0.021334,0.028207,0.023127
0.039521,0.032252,0.023435,0.03864,0.026201,0.026789,0.02787,0.034008,0.020961,0.027433,0.022369
0.03831,0.031873,0.023403,0.036704,0.025746,0.02644,0.028602,0.032915,0.020882,0.026848,0.022331
0.037316,0.031444,0.023425,0.035604,0.025625,0.026891,0.027913,0.033164,0.02073,0.025944,0.022389
0.037434,0.030497,0.023275,0.035347,0.027528,0.027545,0.027789,0.033031,0.022131,0.025573,0.024074
0.037092,0.033802,0.023302,0.034499,0.026874,0.027656,0.027016,0.033723,0.021139,0.025824,0.023096
0.038556,0.032171,0.023627,0.033801,0.028061,0.027738,0.026836,0.032605,0.021296,0.026275,0.024019
0.038718,0.034088,0.023532,0.037909,0.026711,0.026962,0.027618,0.033616,0.020255,0.025586,0.023226
0.037897,0.034042,0.023266,0.036781,0.026251,0.02679,0.02801,0.03366,0.019992,0.025241,0.022706
0.036566,0.032937,0.023078,0.038207,0.026572,0.026536,0.027118,0.034916,0.019944,0.024896,0.02221
0.037129,0.03216,0.023141,0.037107,0.026277,0.027356,0.028368,0.033482,0.019938,0.024553,0.022806
0.036716,0.031231,0.023174,0.036662,0.025667,0.027422,0.027521,0.032661,0.019328,0.02429,0.022728
0.037803,0.031248,0.02327,0.035396,0.025337,0.02781,0.027362,0.032023,0.019213,0.024224,0.02376
0.038362,0.033696,0.02328,0.035424,0.026279,0.027582,0.028455,0.03159,0.019303,0.024078,0.023633
0.037327,0.032553,0.023514,0.034966,0.027397,0.027327,0.028414,0.033577,0.019352,0.023433,0.024007
0.036865,0.033595,0.023183,0.036504,0.028046,0.026939,0.028195,0.032647,0.018684,0.023216,0.023107
0.036912,0.03471,0.023456,0.038558,0.027313,0.02685,0.029186,0.033385,0.018649,0.023618,0.022491
0.036486,0.032517,0.023451,0.036755,0.02614,0.027456,0.028553,0.033317,0.018258,0.023411,0.022317
0.035608,0.031546,0.024047,0.037261,0.02597,0.026761,0.027257,0.033286,0.017915,0.023508,0.022286
0.036888,0.031295,0.024314,0.036572,0.025682,0.027548,0.028852,0.033049,0.01787,0.023049,0.021801
0.039554,0.03104,0.023204,0.036961,0.025899,0.027288,0.028594,0.032705,0.017654,0.022815,0.023594
0.036651,0.03314,0.023474,0.036567,0.026789,0.027558,0.027827,0.032224,0.017484,0.022974,0.023632
