NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.21504,1.1466,0.95707,1.1621,1.0052,1.0415,0.95929,1.0272,0.9369,0.93838,1.107,1.151
0.029105,0.026117,0.034733,0.034409,0.035821,0.029177,0.20516,0.025924,0.31777,0.021256,0.0214,0.039049
0.026536,0.026287,0.03464,0.034376,0.034578,0.02898,0.15298,0.025874,0.20577,0.021221,0.020427,0.033772
0.025058,0.025782,0.033493,0.033418,0.035287,0.027909,0.11341,0.025652,0.14572,0.020736,0.020868,0.030989
0.023897,0.025375,0.032884,0.033927,0.034852,0.028831,0.089486,0.025188,0.13859,0.020691,0.020798,0.028219
0.027352,0.025446,0.032326,0.034046,0.033635,0.028606,0.070842,0.024971,0.1377,0.020841,0.020378,0.02633
0.028798,0.025764,0.032108,0.036032,0.033363,0.029195,0.12264,0.025354,0.11802,0.020543,0.020176,0.024598
0.027011,0.025732,0.032591,0.035659,0.032895,0.030307,0.13083,0.026016,0.10435,0.02081,0.020048,0.023314
0.027347,0.025593,0.032925,0.035063,0.034468,0.029539,0.073536,0.025135,0.078404,0.020307,0.019739,0.024568
0.026665,0.025612,0.031782,0.035273,0.034216,0.029365,0.071843,0.024804,0.065656,0.019909,0.019485,0.022426
0.027122,0.024976,0.031661,0.034876,0.034188,0.029533,0.064848,0.024534,0.058635,0.020058,0.019467,0.022099
0.026123,0.02497,0.031656,0.034341,0.033625,0.028738,0.065736,0.02443,0.048699,0.01984,0.019387,0.02148
0.024425,0.025095,0.031547,0.033746,0.032264,0.029511,0.059218,0.024604,0.042667,0.019678,0.019043,0.020643
0.023204,0.024987,0.031166,0.034022,0.032118,0.030249,0.048323,0.024158,0.038193,0.019792,0.019119,0.019931
0.024717,0.024809,0.031042,0.034192,0.033521,0.029914,0.040701,0.024685,0.037692,0.019764,0.019137,0.019519
0.027683,0.025446,0.02992,0.035661,0.032755,0.02909,0.037188,0.025117,0.037322,0.019798,0.018974,0.019622
0.027136,0.025452,0.029516,0.034795,0.032625,0.028808,0.035036,0.024659,0.032531,0.019548,0.018595,0.021066
0.026129,0.024967,0.029534,0.034784,0.034185,0.029719,0.032412,0.024294,0.028843,0.019528,0.01859,0.019624
0.025669,0.024639,0.02934,0.035415,0.032684,0.028449,0.030679,0.024394,0.026953,0.019535,0.018492,0.019924
0.026577,0.025292,0.030326,0.033851,0.37778,0.029517,0.029916,0.024155,0.02527,0.019818,0.018219,0.019161
0.026268,0.025432,0.030724,0.033642,0.48951,0.030447,0.028672,0.024054,0.02446,0.020696,0.073576,0.019058
0.024236,0.024877,0.03031,0.033621,0.47397,0.029336,0.02912,0.023801,0.023589,0.021409,0.2047,0.01849
0.023335,0.024788,0.029884,0.033128,0.40385,0.030151,0.027936,0.023883,0.023439,0.020763,0.15422,0.018405
0.022732,0.024976,0.029729,0.033456,0.22739,0.028922,0.027218,0.024586,0.023085,0.021537,0.13396,0.01866
