NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.27657,1.0601,1.1238,1.0961,1.199,1.2846,1.2054,1.0426
0.038281,0.04125,0.038147,0.033748,0.033993,0.031841,0.035722,0.028556
0.037274,0.040026,0.036583,0.033857,0.033521,0.033411,0.037244,0.02913
0.037687,0.041959,0.036957,0.033714,0.031967,0.031839,0.037133,0.029976
0.038162,0.040468,0.036438,0.035641,0.03264,0.034866,0.035102,0.03023
0.037598,0.039528,0.038447,0.035673,0.030504,0.033657,0.03885,0.030277
0.038562,0.041003,0.038573,0.034015,0.034875,0.033082,0.035799,0.030614
0.037637,0.041009,0.03902,0.033924,0.035726,0.032492,0.034925,0.02989
0.03782,0.040685,0.038666,0.034316,0.035375,0.030252,0.038527,0.029882
0.037425,0.040391,0.038386,0.03439,0.031741,0.034792,0.038447,0.029585
0.040306,0.040233,0.037259,0.033297,0.032596,0.034355,0.039308,0.029811
0.037787,0.040343,0.038487,0.033566,0.031481,0.033367,0.036463,0.029821
0.037202,0.041046,0.038251,0.034294,0.031697,0.032213,0.038062,0.03036
0.037808,0.040405,0.038499,0.035456,0.037093,0.033432,0.036258,0.02978
0.038704,0.039919,0.037917,0.034247,0.0347,0.033044,0.033969,0.028995
0.038629,0.040539,0.037438,0.034066,0.032227,0.034757,0.035968,0.02871
0.037252,0.039615,0.037158,0.03404,0.032016,0.034137,0.037824,0.028695
0.038332,0.040924,0.038513,0.033049,0.031342,0.032209,0.03642,0.029381
0.037507,0.040991,0.037571,0.033222,0.03098,0.032722,0.035278,0.030546
0.039144,0.039225,0.038675,0.03461,0.036676,0.030517,0.031515,0.029634
0.038165,0.044217,0.037889,0.035325,0.035035,0.034736,0.029651,0.029097
0.037343,0.042423,0.037597,0.034781,0.034569,0.034026,0.029331,0.028767
0.036975,0.04179,0.036665,0.033801,0.032146,0.032978,0.030167,0.029569
0.039327,0.039472,0.037848,0.033847,0.031843,0.032177,0.02961,0.029996
0.038444,0.039953,0.038378,0.0333,0.030741,0.03297,0.029334,0.031156
0.037776,0.040094,0.039846,0.032939,0.036251,0.034736,0.026754,0.030302
0.037939,0.04108,0.039581,0.03424,0.034518,0.034469,0.02706,0.028443
0.038117,0.040433,0.03878,0.034693,0.034098,0.033674,0.027174,0.028507
0.040816,0.039207,0.038397,0.034396,0.032309,0.031453,0.02835,0.029326
0.03869,0.039948,0.039235,0.034566,0.032294,0.032775,0.02813,0.029705
0.038206,0.040399,0.039972,0.033679,0.030057,0.030927,0.02802,0.0306
0.037702,0.041896,0.039309,0.033919,0.034319,0.036254,0.026273,0.029882
0.039593,0.040824,0.037992,0.033129,0.034493,0.034374,0.027177,0.029374
0.038324,0.038767,0.039631,0.032779,0.035163,0.032852,0.026822,0.029113
0.037474,0.042165,0.037646,0.034777,0.031473,0.031909,0.028011,0.029382
0.038271,0.042244,0.038053,0.034656,0.031197,0.050225,0.028525,0.029314
0.039013,0.041523,0.03809,0.034765,0.031027,0.36902,0.028813,0.030685
0.039734,0.039673,0.038308,0.034586,0.032258,0.4467,0.026713,0.030264
0.038439,0.039086,0.037417,0.033544,0.036953,0.27652,0.026853,0.029406
0.038968,0.039459,0.036524,0.032567,0.03444,0.26163,0.027544,0.029451
0.038117,0.040151,0.03693,0.033784,0.033617,0.4011,0.027939,0.0288
