NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.97969,1.2941,1.2537,1.1334,1.3432,1.8271,1.4253,1.8495
0.58169,0.038333,0.041736,0.036336,0.099144,0.019707,0.024619,0.020441
0.43729,0.037717,0.040261,0.036209,0.16303,0.019528,0.024366,0.020391
0.49112,0.037229,0.039181,0.035876,0.17722,0.019672,0.024582,0.02039
0.53236,0.037684,0.037966,0.035943,0.20224,0.019362,0.024589,0.020046
0.35309,0.037164,0.037023,0.035672,0.22818,0.019271,0.024516,0.01982
0.14766,0.036912,0.036058,0.035603,0.42586,0.019237,0.02477,0.020071
0.10037,0.037739,0.034591,0.035352,0.41925,0.019376,0.024827,0.019686
0.0824,0.037434,0.036961,0.035429,0.26285,0.019233,0.024707,0.019507
0.072881,0.037094,0.21548,0.035639,0.13379,0.019317,0.024559,0.019358
0.06353,0.037149,0.26494,0.035093,0.099044,0.019521,0.0246,0.019575
0.059507,0.03739,0.27367,0.035884,0.086177,0.019344,0.024669,0.019504
0.057711,0.037285,0.39575,0.035501,0.077179,0.019347,0.024467,0.019582
0.053323,0.036325,0.26866,0.035794,0.072481,0.01943,0.024443,0.019584
0.051407,0.036459,0.18158,0.035737,0.068632,0.019595,0.024254,0.019689
0.049747,0.036735,0.13074,0.03576,0.064962,0.019315,0.024429,0.019854
0.049215,0.036896,0.12377,0.03557,0.062979,0.019343,0.024375,0.019752
0.050703,0.037512,0.13418,0.035562,0.057362,0.019379,0.024301,0.020119
0.051313,0.036824,0.093989,0.035381,0.055388,0.019328,0.024602,0.020137
0.048749,0.036847,0.15977,0.035843,0.051238,0.019481,0.024551,0.020128
0.047053,0.036649,0.187,0.035735,0.047737,0.019655,0.024361,0.020167
0.046374,0.036887,0.14121,0.034849,0.046357,0.019645,0.024492,0.019936
0.045114,0.036701,0.10594,0.035648,0.044905,0.019644,0.02443,0.019697
0.045809,0.036643,0.09427,0.034936,0.045979,0.019683,0.024455,0.019808
0.046329,0.036497,0.091886,0.035736,0.045757,0.019812,0.024448,0.019777
0.045092,0.036549,0.082209,0.03524,0.043987,0.019651,0.024334,0.019616
0.043388,0.036685,0.075901,0.034665,0.042331,0.019659,0.024408,0.019278
0.042949,0.037159,0.071875,0.035528,0.04205,0.01972,0.024318,0.018982
0.041726,0.037113,0.066254,0.079686,0.041486,0.019682,0.024473,0.018843
0.041996,0.037138,0.061865,0.093554,0.043838,0.019551,0.02456,0.018946
0.044702,0.036941,0.057117,0.077933,0.042529,0.019592,0.024369,0.018752
0.043799,0.037018,0.053868,0.20335,0.04184,0.019769,0.024498,0.018499
0.041427,0.036772,0.051019,0.41923,0.040975,0.019815,0.024331,0.018396
0.041628,0.03635,0.047588,0.32243,0.04015,0.019813,0.02439,0.018248
