NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.36794,1.1687,1.2759,1.3555,1.357,1.2847,1.1651,1.1189
0.031775,0.2444,0.02843,0.034531,0.042001,0.031485,0.027807,0.033652
0.033225,0.15962,0.028541,0.034899,0.042086,0.030922,0.029125,0.03374
0.031524,0.14609,0.028595,0.035307,0.042261,0.03059,0.02843,0.033459
0.030562,0.12818,0.028802,0.034366,0.042052,0.031441,0.028151,0.03379
0.030143,0.11227,0.028847,0.03372,0.042522,0.031147,0.027335,0.034167
0.029352,0.10517,0.02885,0.034683,0.043164,0.030692,0.027354,0.033689
0.032935,0.098345,0.028619,0.034573,0.042211,0.031034,0.027225,0.033461
0.034231,0.089731,0.028643,0.035073,0.04233,0.030739,0.02741,0.032844
0.032484,0.082373,0.028634,0.035285,0.042803,0.030396,0.028854,0.032981
0.032486,0.076985,0.028616,0.035505,0.04229,0.031064,0.027983,0.034086
0.030845,0.069742,0.02847,0.040644,0.043147,0.03077,0.028013,0.033519
0.031221,0.066935,0.031034,0.25268,0.042867,0.031254,0.027764,0.034091
0.031991,0.063007,0.033015,0.12797,0.042216,0.031101,0.027511,0.034586
0.029392,0.062191,0.029182,0.14782,0.043003,0.030413,0.027164,0.033954
0.034152,0.059316,0.029208,0.12824,0.042842,0.031416,0.02742,0.033805
0.033502,0.054948,0.028973,0.071936,0.042073,0.030536,0.028863,0.034857
0.033083,0.052008,0.028924,0.058154,0.043109,0.030462,0.027952,0.034966
0.032492,0.049347,0.028648,0.050366,0.042859,0.030846,0.027984,0.034563
0.030907,0.048196,0.02874,0.04448,0.041732,0.031364,0.027645,0.034492
0.029833,0.047964,0.028744,0.041672,0.041471,0.03057,0.027749,0.034384
0.029665,0.047665,0.028716,0.039829,0.043469,0.030857,0.027226,0.033364
0.029091,0.048211,0.028808,0.039437,0.042795,0.030478,0.027557,0.034691
0.034099,0.046754,0.028741,0.038161,0.042719,0.030835,0.029159,0.034261
0.0333,0.045073,0.029139,0.038669,0.042285,0.15517,0.029785,0.03617
0.033331,0.044826,0.028812,0.037145,0.041964,0.25337,0.029278,0.033677
0.032716,0.044476,0.028618,0.036225,0.042973,0.25109,0.028073,0.034412
0.031199,0.045579,0.028526,0.035617,0.043273,0.17689,0.027336,0.037294
0.03064,0.046236,0.028656,0.03665,0.042676,0.097658,0.027161,0.035182
0.029667,0.046382,0.028994,0.037123,0.042907,0.05815,0.027865,0.036649
0.029142,0.045659,0.02882,0.036199,0.043162,0.048415,0.028569,0.036097
0.035657,0.044963,0.028931,0.0367,0.04248,0.042646,0.027587,0.036077
0.032037,0.045301,0.028834,0.035286,0.042815,0.040416,0.027966,0.03514
0.033365,0.044828,0.028923,0.034579,0.043587,0.038157,0.027534,0.035007
0.031983,0.045732,0.029092,0.034815,0.0428,0.036225,0.027205,0.036119
0.030431,0.045773,0.028706,0.034605,0.043181,0.036532,0.027152,0.057841
0.029901,0.045948,0.028798,0.036512,0.042922,0.034737,0.027706,0.093403
0.029314,0.046218,0.028942,0.035109,0.04258,0.03528,0.028603,0.26582
0.03237,0.045653,0.028794,0.036298,0.042558,0.036868,0.027849,0.18148
0.033638,0.044331,0.028656,0.034752,0.042789,0.033058,0.02814,0.12114
0.031922,0.04287,0.028772,0.034296,0.042496,0.038397,0.027616,0.32955
0.032613,0.042835,0.028781,0.034451,0.043702,0.034556,0.027314,0.17641
0.031412,0.043228,0.028872,0.034921,0.043511,0.032114,0.026907,0.11669
0.030372,0.043172,0.028776,0.035393,0.041978,0.032205,0.027998,0.083602
0.030045,0.044837,0.028767,0.0352,0.042615,0.031895,0.028484,0.06484
0.029713,0.043949,0.028798,0.036665,0.043124,0.032063,0.027261,0.055636
0.0356,0.042454,0.028389,0.035265,0.042464,0.03193,0.02794,0.051989
0.031152,0.041046,0.028766,0.034185,0.04314,0.031837,0.027329,0.048409
0.033016,0.03984,0.028916,0.03422,0.04302,0.03078,0.027556,0.047292
0.031954,0.038701,0.028797,0.034831,0.042062,0.031776,0.027051,0.046279
0.030387,0.040478,0.028795,0.036095,0.041864,0.030982,0.028059,0.046043
0.030468,0.040767,0.028621,0.035115,0.043118,0.03149,0.028841,0.04464
0.029296,0.041753,0.028621,0.036221,0.043178,0.031762,0.027349,0.044374
0.032316,0.042476,0.028588,0.034228,0.042788,0.031466,0.0278,0.10087
0.71775,0.10056,0.043317,0.039018,0.04262,0.034412,0.027543,0.24265
0.2871,0.32378,0.082978,0.059529,0.045628,0.04113,0.027828,0.24971
0.22356,0.15671,0.035201,0.035057,0.043228,0.032002,0.027053,0.19958
0.18194,0.29465,0.028819,0.036727,0.042946,0.043735,0.028459,0.23024
0.27101,0.2737,0.028952,0.0389,0.042545,0.035605,0.028015,0.30685
0.2116,0.23395,0.030842,0.039482,0.043513,0.030737,0.027677,0.16823
0.10773,0.34704,0.029598,0.034964,0.042238,0.031659,0.02766,0.10344
0.090904,0.34445,0.028562,0.034507,0.041863,0.031268,0.027232,0.077034
0.073199,0.41974,0.02875,0.034653,0.041584,0.030425,0.026973,0.065031
0.063213,0.43263,0.028912,0.035246,0.042001,0.031254,0.027227,0.0583
0.052245,0.33249,0.02878,0.035692,0.042604,0.030509,0.028788,0.052752
0.04636,0.32824,0.028987,0.03508,0.042702,0.030133,0.027854,0.049593
0.042317,0.35249,0.028894,0.036784,0.042358,0.030813,0.028093,0.046519
0.039591,0.35954,0.02895,0.034313,0.042203,0.030609,0.027575,0.045072
0.038237,0.21468,0.029048,0.035057,0.042264,0.031104,0.027273,0.04383
0.037655,0.14707,0.029663,0.035111,0.042739,0.031406,0.027385,0.042676
0.036841,0.11971,0.028832,0.034749,0.041991,0.030294,0.027637,0.042218
0.033842,0.10382,0.029157,0.03608,0.042979,0.031151,0.028361,0.040515
0.033611,0.093035,0.030087,0.03545,0.042589,0.030328,0.027199,0.040423
0.031702,0.083245,0.029789,0.036319,0.042207,0.030062,0.027779,0.039291
0.031348,0.07655,0.030763,0.033963,0.041861,0.030714,0.027346,0.038631
0.030533,0.068571,0.030594,0.034296,0.042637,0.030314,0.027374,0.039063
0.031177,0.062753,0.029683,0.034861,0.042586,0.030169,0.027176,0.039217
0.033803,0.059088,0.029162,0.034805,0.043442,0.031394,0.027252,0.03512
0.033238,0.054241,0.029072,0.036164,0.042512,0.030188,0.028815,0.034454
0.032629,0.051145,0.028705,0.035371,0.042806,0.029723,0.028006,0.034385
0.032028,0.047809,0.029018,0.036012,0.042055,0.030603,0.027966,0.03371
0.031837,0.046569,0.029277,0.034404,0.042384,0.030641,0.02797,0.033785
