NaN,NaN
0.41335,2.8035
0.016484,0.079701
0.01685,0.083379
0.016918,0.080334
0.017716,0.080835
0.017865,0.082349
0.018631,0.080998
0.02168,0.080334
0.019542,0.081981
0.0211,0.079867
0.019871,0.084459
0.020462,0.08587
0.018524,0.08515
0.017918,0.081119
0.017191,0.081196
0.018842,0.081876
0.018232,0.079504
0.019218,0.082479
0.018828,0.082966
0.0199,0.084079
0.020146,0.080126
0.018344,0.077963
0.018474,0.07216
0.017905,0.070376
0.01677,0.066349
0.017696,0.065543
0.019377,0.067096
0.018444,0.065349
0.018599,0.063149
0.019525,0.060951
0.018479,0.060326
0.018424,0.059334
0.017056,0.058634
0.016647,0.061414
0.017346,0.059622
0.018045,0.058442
0.018406,0.059123
0.01877,0.059877
0.018142,0.059783
0.017838,0.055931
0.017587,0.054201
0.016631,0.056132
0.01669,0.057721
0.017692,0.057521
0.01832,0.056293
0.018426,0.05746
0.018605,0.056664
0.018713,0.054537
0.018224,0.057054
0.017699,0.061435
0.016951,0.05913
0.016237,0.057501
0.017043,0.055318
0.018827,0.055891
0.01835,0.055615
0.018236,0.054682
0.018596,0.053869
0.018012,0.055669
0.017907,0.05683
0.017441,0.055326
0.01649,0.056998
0.017281,0.05566
0.017774,0.054493
0.017728,0.053525
0.018071,0.053956
0.01885,0.05439
0.017736,0.056071
0.017339,0.056101
0.017603,0.052846
0.016703,0.053317
0.016767,0.050583
0.017332,0.052513
0.017501,0.052982
0.017928,0.055545
0.018467,0.055162
0.01693,0.053643
0.017269,0.056939
0.01735,0.058155
0.017087,0.054455
0.016545,0.054397
0.016661,0.05398
0.017624,0.053703
0.017877,0.053411
0.017637,0.056168
0.017725,0.054736
0.017787,0.053949
0.018527,0.051962
0.017727,0.052898
0.017085,0.055887
0.017611,0.055651
0.020184,0.053146
0.019497,0.051555
0.01991,0.053386
0.022053,0.051656
0.020986,0.053385
0.019981,0.055969
0.019932,0.057044
0.019918,0.054252
0.020314,0.054647
0.019805,0.054383
0.020316,0.055318
0.021106,0.052735
0.019401,0.39235
0.019784,0.464
0.019296,0.40662
0.018135,0.74531
0.018362,0.49138
0.018213,0.35821
0.019064,0.28395
0.019484,0.22536
0.02062,0.17107
0.019967,0.14257
0.019479,0.13675
0.018948,0.11724
0.019501,0.10786
0.018472,0.094623
0.01717,0.088822
0.017719,0.079306
0.018586,0.074006
0.019643,0.070262
0.019138,0.063724
0.018953,0.059979
0.017956,0.056986
0.018818,0.055772
0.017393,0.053635
0.017449,0.054098
0.017932,0.05476
0.019358,0.053435
0.018646,0.053656
0.018932,0.051184
0.018825,0.053235
0.017649,0.052476
0.018101,0.051241
0.018558,0.063639
0.01745,0.05328
0.017628,0.050902
0.018091,0.048642
0.018219,0.050829
0.018597,0.051876
0.017472,0.050482
0.018324,0.050079
0.017118,0.049955
0.016972,0.049038
0.016193,0.049235
0.01713,0.048921
0.018704,0.04927
0.01957,0.051994
0.033686,0.049187
0.032777,0.049475
0.056059,0.048627
0.044712,0.049316
0.02229,0.049915
0.017095,0.049625
0.016755,0.04881
0.018304,0.047899
0.020189,0.049066
0.019538,0.054062
0.020447,0.053632
0.019362,0.05479
0.017381,0.055041
0.018529,0.04874
0.017466,0.049618
0.016758,0.047788
0.018074,0.047133
0.018494,0.04998
0.018059,0.061512
0.019978,0.075533
0.019426,0.10035
0.018538,0.04896
0.017452,0.048151
0.016674,0.046708
0.016739,0.083371
0.017911,0.074857
0.018606,0.055486
0.018846,0.053164
0.019173,0.049206
0.018071,0.047301
0.016498,0.046293
0.023997,0.042694
0.058424,0.043191
0.035082,0.043642
0.038169,0.042609
0.043887,0.040966
0.037037,0.040221
0.048232,0.041494
0.036011,0.040646
0.029254,0.037069
0.025623,0.035794
0.024457,0.035017
0.028656,0.037731
8.4076,7.8131
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.372,0
5.9723,7.8152
0.016793,0.033682
0.015819,0.03338
0.016256,0.034601
0.015958,0.031999
0.015733,0.031603
0.015335,0.032908
0.014938,0.032426
0.014666,0.030597
0.01498,0.029866
0.014827,0.030429
0.015126,0.032383
0.015084,0.030072
0.015115,0.030928
0.015194,0.032135
0.015069,0.031539
0.015054,0.030925
0.01519,0.03154
0.015113,0.031473
0.015268,0.032714
0.041364,0.032367
0.049522,0.031904
0.04397,0.032057
0.051974,0.078574
0.068491,0.11816
0.031456,0.12725
0.037491,0.20978
0.063737,0.28939
0.060869,0.20515
0.066252,0.3018
0.11699,0.42147
0.10255,0.25659
0.066412,0.34421
0.071732,0.22169
0.050499,0.18066
0.075764,0.10086
0.038395,0.064764
0.06673,0.051974
0.080495,0.044474
0.080562,0.041831
0.060206,0.037497
0.092778,0.034652
0.036541,0.033151
0.043658,0.032101
0.03502,0.032001
0.033883,0.031999
0.027827,0.031293
0.022572,0.031272
0.060547,0.030575
0.043698,0.03061
0.064996,0.02931
0.068158,0.028077
0.056552,0.030608
0.03288,0.03522
0.041201,0.03055
0.037023,0.029879
0.036579,0.030259
0.045009,0.028487
0.058779,0.026943
0.038277,0.026769
0.061878,0.02592
0.057242,0.025974
0.084733,0.024766
0.0553,0.025071
0.050737,0.024928
0.053058,0.024909
0.056848,0.024092
0.052228,0.024674
0.039249,0.024638
0.042797,0.024203
0.058748,0.024206
0.052929,0.023963
0.043286,0.051139
0.027697,0.097954
0.028563,0.1215
0.027858,0.10869
0.044915,0.11469
0.026875,0.12348
0.028852,0.13458
0.024963,0.059978
0.021631,0.069812
0.026883,0.13157
0.02701,0.068774
0.021031,0.0337
