NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.27854,1.028,1.1774,1.0244,1.0012,1.1149,0.95608,1.1447,1.0708
0.022316,0.054193,0.031211,0.022202,0.06929,0.027333,0.021122,0.029092,0.02207
0.022427,0.054356,0.030098,0.021768,0.068883,0.026492,0.021194,0.029686,0.021604
0.022654,0.054136,0.029467,0.022438,0.066103,0.026312,0.021024,0.030563,0.021786
0.022599,0.050325,0.029206,0.12131,0.066633,0.027679,0.021022,0.031553,0.021229
0.022431,0.048452,0.027882,0.1852,0.067146,0.02704,0.021071,0.031143,0.020926
0.022592,0.048107,0.030854,0.15806,0.064325,0.028002,0.020944,0.029357,0.020634
0.022556,0.047499,0.031006,0.089196,0.064297,0.027678,0.021496,0.029218,0.02072
0.022623,0.044745,0.030701,0.057647,0.060129,0.027147,0.021537,0.028445,0.020536
0.022391,0.045457,0.030527,0.046921,0.05941,0.026865,0.021314,0.029344,0.020083
0.02257,0.0439,0.031022,0.053255,0.059178,0.026023,0.021193,0.029702,0.019789
0.022499,0.04298,0.029914,0.064351,0.056565,0.025554,0.021281,0.028984,0.019607
0.022308,0.04206,0.029497,0.071216,0.054476,0.024858,0.021316,0.030221,0.019882
0.022621,0.042848,0.029246,0.069109,0.053423,0.024958,0.021318,0.029283,0.021107
0.022386,0.039644,0.028574,0.071087,0.051361,0.026638,0.021051,0.029156,0.020634
0.022364,0.04069,0.031111,0.065618,0.051121,0.026516,0.020976,0.029439,0.020449
0.022498,0.039859,0.031826,0.06365,0.04898,0.026833,0.020973,0.029282,0.020375
0.022507,0.038597,0.030882,0.064906,0.048261,0.026376,0.020987,0.029985,0.019957
0.02239,0.03794,0.031465,0.06544,0.047865,0.02584,0.020975,0.029161,0.019793
0.022384,0.039066,0.030861,0.060833,0.047878,0.025556,0.020702,0.029965,0.019781
0.022525,0.037494,0.03012,0.05527,0.047493,0.024823,0.020886,0.028438,0.019581
0.022674,0.038441,0.029511,0.050956,0.04999,0.02521,0.020926,0.029033,0.019519
0.022456,0.037969,0.029121,0.048139,0.050594,0.024877,0.021055,0.027868,0.019417
0.022398,0.037071,0.029669,0.046376,0.050205,0.025924,0.021037,0.028306,0.01931
0.022579,0.036451,0.030665,0.044789,0.051699,0.02565,0.02062,0.029479,0.019669
0.022487,0.036412,0.031732,0.041719,0.052299,0.026094,0.020859,0.029603,0.020609
0.022647,0.036861,0.030312,0.041678,0.053096,0.025517,0.021006,0.029487,0.020264
0.022539,0.036791,0.030842,0.039157,0.054145,0.024937,0.020924,0.029354,0.020078
0.022493,0.037068,0.029619,0.03628,0.053197,0.0254,0.020992,0.028211,0.019286
0.022615,0.035111,0.029281,0.033799,0.053311,0.024676,0.021128,0.02869,0.019318
0.022546,0.03464,0.028742,0.031299,0.053125,0.024463,0.021196,0.028142,0.019255
0.022263,0.033734,0.029362,0.030239,0.05348,0.023857,0.020944,0.028756,0.019017
0.022578,0.036122,0.030566,0.029644,0.053155,0.024765,0.020838,0.029628,0.018596
0.022876,0.035706,0.031908,0.028666,0.050394,0.025859,0.020934,0.028044,0.018625
0.022572,0.036124,0.030327,0.027761,0.050269,0.026378,0.020781,0.028732,0.018432
0.02254,0.036316,0.031981,0.026987,0.049422,0.025977,0.021021,0.02835,0.018359
0.022806,0.035644,0.03044,0.025994,0.047415,0.025097,0.021061,0.028639,0.019499
0.022244,0.034332,0.030157,0.026122,0.047024,0.025201,0.020857,0.0283,0.019305
0.022435,0.036446,0.029132,0.025003,0.047069,0.025055,0.020754,0.027519,0.019017
0.022294,0.034397,0.028699,0.024368,0.046397,0.024305,0.020839,0.028682,0.018875
0.022131,0.035018,0.029268,0.023918,0.045346,0.02412,0.020793,0.028445,0.018559
0.022522,0.034435,0.030761,0.023832,0.04391,0.02386,0.020844,0.029401,0.018831
0.022528,0.036092,0.030723,0.023757,0.042168,0.02415,0.020762,0.028174,0.018491
0.022776,0.034681,0.031229,0.023288,0.041436,0.025488,0.02099,0.028604,0.018543
0.022713,0.034457,0.030016,0.023362,0.041081,0.026109,0.021147,0.028028,0.018466
0.022607,0.035506,0.030488,0.023266,0.039626,0.025632,0.021039,0.027576,0.018381
0.022344,0.035227,0.029757,0.02306,0.037882,0.025066,0.020767,0.030276,0.018385
0.022369,0.035476,0.028059,0.022851,0.036308,0.025088,0.02082,0.029019,0.018232
0.022375,0.034753,0.030191,0.023052,0.035335,0.02507,0.021079,0.029059,0.01944
0.022638,0.03401,0.030373,0.022993,0.035592,0.024377,0.020872,0.029324,0.019076
0.02265,0.03361,0.031118,0.022966,0.036175,0.024109,0.021004,0.028699,0.018981
0.022565,0.035067,0.03097,0.022787,0.03437,0.024114,0.020708,0.029527,0.018341
0.022687,0.032741,0.031189,0.022782,0.034935,0.025438,0.020788,0.028518,0.018481
0.022655,0.035585,0.030196,0.022645,0.034769,0.025629,0.020975,0.028657,0.018196
0.022313,0.034545,0.028915,0.022535,0.034841,0.025837,0.020947,0.028201,0.018327
0.022135,0.034719,0.028377,0.02256,0.034656,0.025633,0.020884,0.027191,0.018321
0.022596,0.033342,0.028409,0.022663,0.034184,0.0255,0.10637,0.02672,0.018078
0.022578,0.033086,0.030589,0.022433,0.033801,0.025957,0.15837,0.025496,0.017992
0.022675,0.03401,0.031463,0.022298,0.033514,0.024853,0.083606,0.025086,0.018357
0.022389,0.034523,0.030816,0.022283,0.033443,0.023984,0.07786,0.023253,0.018726
0.022501,0.034769,0.031199,0.022312,0.034019,0.02412,0.059084,0.022942,0.019141
0.022671,0.034709,0.030252,0.025517,0.033214,0.024793,0.044682,0.022087,0.018766
0.02258,0.033024,0.029713,0.1349,0.033086,0.025385,0.040373,0.021439,0.018709
0.022454,0.032097,0.029316,0.13928,0.032987,0.026167,0.036447,0.022377,0.018374
0.022649,0.03393,0.028301,0.1039,0.032032,0.025949,0.035827,0.021111,0.018445
0.022599,0.032532,0.02968,0.087339,0.032058,0.024987,0.037975,0.02059,0.018868
0.022578,0.033827,0.029928,0.077847,0.031637,0.025102,0.040264,0.02076,0.018172
0.022583,0.033701,0.031269,0.061241,0.031303,0.024912,0.04263,0.020483,0.018598
0.022505,0.033845,0.031164,0.046299,0.077333,0.024241,0.045344,0.020366,0.018361
0.022605,0.033329,0.031042,0.043206,0.3641,0.024203,0.047374,0.020481,0.01822
0.022891,0.054085,0.029377,0.048089,0.45119,0.024403,0.045915,0.020378,0.018292
0.022713,0.18892,0.029725,0.049783,0.48197,0.025411,0.044712,0.020297,0.018932
0.022815,0.22228,0.028796,0.054457,0.30241,0.025307,0.044945,0.020418,0.018795
0.022581,0.27129,0.028565,0.052177,0.29844,0.025851,0.041672,0.020208,0.018455
0.022604,0.22122,0.030519,0.050423,0.43256,0.025194,0.039801,0.019634,0.018795
0.022515,0.15249,0.030905,0.048701,0.30306,0.025093,0.040208,0.019942,0.018793
0.02275,0.12582,0.030777,0.047161,0.20799,0.024863,0.041997,0.019804,0.018463
0.023335,0.52109,0.031321,0.045476,0.15491,0.024148,0.041122,0.019093,0.018889
0.023136,0.39197,0.030271,0.046129,0.15171,0.024244,0.040182,0.019039,0.018823
0.025367,0.54062,0.030263,0.045215,0.14403,0.023756,0.037516,0.019172,0.018493
0.023856,0.37376,0.029741,0.044361,0.13721,0.023777,0.036644,0.018977,0.019051
0.022995,0.21391,0.028637,0.043288,0.136,0.025386,0.036131,0.01934,0.019223
0.022594,0.17703,0.029418,0.04248,0.12478,0.025267,0.033994,0.019408,0.018817
0.022912,0.13734,0.029631,0.042162,0.12773,0.025801,0.032506,0.019372,0.018778
0.022499,0.098916,0.38171,0.04024,0.11198,0.025316,0.030324,0.01955,0.01934
0.022538,0.088193,0.57229,0.037595,0.10303,0.024979,0.030519,0.019177,0.018745
0.022696,0.075738,0.4485,0.036178,0.094557,0.025181,0.030065,0.019217,0.018972
0.022647,0.067118,0.24254,0.034378,0.084094,0.024665,0.028888,0.019583,0.018751
0.022626,0.059438,0.22574,0.032421,0.074083,0.024189,0.028154,0.019288,0.01848
0.022475,0.054103,0.21384,0.031158,0.069289,0.14542,0.027649,0.019426,0.018733
0.022473,0.051788,0.15105,0.029936,0.066868,0.49996,0.026783,0.019376,0.018799
0.022636,0.048632,0.11876,0.028463,0.062563,0.39187,0.026219,0.01941,0.018823
0.02269,0.045152,0.10117,0.12603,0.06211,0.36353,0.025319,0.018762,0.018376
0.022344,0.043643,0.086952,0.19766,0.055827,0.23501,0.025038,0.019006,0.018528
0.022398,0.04286,0.075472,0.18078,0.052327,0.20889,0.02426,0.019348,0.01846
0.022514,0.042236,0.067516,0.095117,0.048875,0.15204,0.024194,0.018565,0.018328
0.022457,0.042886,0.060793,0.063,0.046807,0.12015,0.023698,0.018861,0.018211
0.022598,0.04191,0.058271,0.051677,0.04435,0.094062,0.023365,0.019327,0.018832
0.02283,0.042396,0.05663,0.060491,0.048031,0.072243,0.023092,0.034093,0.018613
0.022887,0.04161,0.055474,0.068912,0.042415,0.058601,0.023478,0.027051,0.018634
0.022289,0.040325,0.053303,0.072162,0.039872,0.049311,0.022891,0.030158,0.019742
0.022869,0.042205,0.051751,0.074387,0.039482,0.044284,0.022601,0.028631,0.020225
0.022589,0.041788,0.050294,0.074449,0.036951,0.040648,0.022989,0.023013,0.018872
0.022458,0.040354,0.04956,0.06815,0.038479,0.038598,0.022048,0.021795,0.019424
0.022515,0.039538,0.047024,0.066556,0.036883,0.035575,0.022105,0.018823,0.018543
0.022738,0.038541,0.045436,0.068276,0.035929,0.034371,0.022191,0.018164,0.018099
0.022679,0.038932,0.043942,0.065775,0.035194,0.033068,0.022068,0.018202,0.01827
0.022719,0.038788,0.042848,0.05898,0.034543,0.032743,0.022021,0.018534,0.018566
0.022515,0.037555,0.041049,0.05195,0.034028,0.032955,0.0219,0.018144,0.01817
0.022388,0.038682,0.039998,0.053077,0.033626,0.036039,0.021471,0.017984,0.018021
0.02238,0.037205,0.03911,0.047683,0.033154,0.038543,0.021601,0.018461,0.018509
0.02226,0.037553,0.040552,0.045925,0.032656,0.041843,0.02175,0.017991,0.018043
0.022352,0.037407,0.040563,0.042707,0.032578,0.042393,0.021731,0.018299,0.018299
0.022398,0.036462,0.038879,0.042463,0.032331,0.040732,0.021526,0.018289,0.018289
0.022318,0.036334,0.037926,0.040497,0.033146,0.040028,0.021365,0.018278,0.018278
0.023139,0.036681,0.037637,0.037576,0.031772,0.036076,0.021426,0.018114,0.018114
0.02277,0.0365,0.035918,0.034178,0.033866,0.034138,0.021552,0.017896,0.017896
0.022812,0.037209,0.036413,0.032704,0.031209,0.032029,0.021573,0.018684,0.018684
0.022867,0.035903,0.035793,0.031169,0.033351,0.031094,0.021207,0.017981,0.017981
0.022422,0.035823,0.036078,0.029915,0.032252,0.030766,0.02146,0.018031,0.018031
0.02256,0.036295,0.036918,0.028136,0.03299,0.032656,0.021317,0.018302,0.018302
0.022384,0.035908,0.036281,0.026796,0.032847,0.031669,0.021148,0.018252,0.018252
0.022428,0.037105,0.035505,0.026393,0.033549,0.030784,0.021131,0.017989,0.017989
0.022436,0.036675,0.035472,0.026038,0.099698,0.03016,0.021169,0.018331,0.018331
0.022312,0.036448,0.033628,0.025658,0.29301,0.029638,0.021151,0.018097,0.018097
0.022428,0.03563,0.033886,0.025186,0.20305,0.028804,0.021239,0.018253,0.018253
0.022541,0.035689,0.033741,0.024781,0.36382,0.027965,0.021025,0.018572,0.018572
0.022562,0.035564,0.032186,0.024509,0.32527,0.027056,0.021573,0.018277,0.018277
0.022667,0.035376,0.035111,0.023987,0.50107,0.029161,0.021085,0.018043,0.018043
0.02274,0.03541,0.035064,0.023881,0.55669,0.028428,0.021296,0.018375,0.018375
0.022474,0.03499,0.033961,0.023611,0.41895,0.030024,0.020857,0.018567,0.018567
0.022541,0.035172,0.033899,0.023718,0.34078,0.029143,0.020719,0.018525,0.018525
0.022746,0.035833,0.03315,0.023327,0.18773,0.028547,0.020937,0.018518,0.018518
0.022459,0.035094,0.032844,0.023373,0.14063,0.028356,0.021104,0.018614,0.018614
0.02247,0.035329,0.032798,0.023984,0.12045,0.028059,0.020957,0.018294,0.018294
0.02235,0.03529,0.032718,0.027203,0.135,0.02785,0.021057,0.01831,0.01831
0.022501,0.03547,0.033802,0.02382,0.20908,0.027389,0.020853,0.019039,0.019039
0.022453,0.035527,0.034625,0.022918,0.41899,0.027924,0.020954,0.018449,0.018449
0.022412,0.03434,0.033305,0.022879,0.27699,0.029057,0.020852,0.0185,0.0185
0.022675,0.035222,0.033871,0.022728,0.23251,0.029341,0.020803,0.018683,0.018683
0.022239,0.034795,0.032266,0.022578,0.31583,0.03022,0.020754,0.018512,0.018512
