NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.3206,1.1258,1.0112,1.2434,1.2156,1.0089,0.96591,1.0715,1.2312,1.2716,1.2556
0.029358,0.025469,0.025187,0.024522,0.030031,0.032608,0.030938,0.025538,0.025522,0.026113,0.029968
0.029253,0.025711,0.024921,0.024738,0.03025,0.030568,0.030924,0.024921,0.025539,0.025811,0.028737
0.027771,0.025623,0.025288,0.024244,0.030115,0.031865,0.030811,0.024952,0.025414,0.026013,0.028657
0.027595,0.025314,0.025576,0.024026,0.030011,0.032706,0.030287,0.024979,0.025308,0.02616,0.028197
0.028354,0.025331,0.025619,0.024344,0.030251,0.030831,0.030361,0.025214,0.025639,0.026143,0.027338
0.028881,0.025335,0.025575,0.024191,0.030263,0.029937,0.030105,0.025149,0.025599,0.026267,0.027058
0.028545,0.025206,0.025767,0.024304,0.030139,0.029008,0.029804,0.024777,0.025513,0.026112,0.026753
0.028156,0.025043,0.025469,0.024179,0.029807,0.029026,0.030009,0.025016,0.025458,0.025462,0.026545
0.028006,0.02516,0.025647,0.024146,0.029978,0.028927,0.029971,0.025273,0.025566,0.025391,0.026099
0.027824,0.024817,0.02567,0.024432,0.029875,0.027855,0.030058,0.024988,0.025578,0.025332,0.026525
0.027362,0.024713,0.025609,0.02458,0.030212,0.028086,0.030126,0.025089,0.025555,0.025357,0.025992
0.027417,0.024663,0.025808,0.024418,0.03057,0.027924,0.030421,0.024958,0.025744,0.027049,0.025399
0.027597,0.024593,0.025439,0.024926,0.030355,0.027838,0.031213,0.024872,0.026905,0.031118,0.024889
0.027201,0.024499,0.025304,0.026133,0.030401,0.027617,0.035219,0.024848,0.030407,0.031069,0.024538
0.027341,0.024402,0.025096,0.026163,0.030448,0.027529,0.034289,0.024555,0.028563,0.028891,0.024203
0.027308,0.024418,0.025268,0.026552,0.03007,0.027717,0.032931,0.024344,0.027823,0.029203,0.024399
0.027454,0.024562,0.02553,0.025719,0.029931,0.027552,0.03477,0.024238,0.027019,0.029492,0.028784
0.027348,0.024357,0.025579,0.025518,0.030251,0.027804,0.033709,0.024194,0.027075,0.028592,0.037578
0.0272,0.024538,0.02513,0.025512,0.029969,0.027432,0.034092,0.024284,0.026771,0.027961,0.037413
0.027239,0.024394,0.025026,0.025311,0.030224,0.027223,0.034954,0.024522,0.026459,0.027546,0.034387
0.027278,0.02415,0.025305,0.024875,0.03019,0.026899,0.034636,0.02419,0.026512,0.026919,0.031917
0.027394,0.024076,0.025481,0.025139,0.030012,0.027016,0.034172,0.024216,0.025928,0.026949,0.0313
0.027491,0.024065,0.025555,0.024724,0.030286,0.026691,0.034931,0.024153,0.02568,0.02613,0.032022
0.027294,0.024341,0.025548,0.02468,0.030327,0.026163,0.0336,0.024455,0.025793,0.025992,0.030492
0.027031,0.024368,0.025354,0.024931,0.030212,0.025894,0.03323,0.024627,0.025511,0.026172,0.0299
0.02668,0.024284,0.025293,0.024797,0.030437,0.026264,0.032561,0.024237,0.025572,0.026246,0.028804
0.026912,0.024512,0.025868,0.024624,0.030382,0.026053,0.032834,0.024156,0.026053,0.026172,0.027897
0.027058,0.024523,0.025332,0.02471,0.030079,0.026009,0.03327,0.02465,0.02612,0.026187,0.027258
0.0273,0.024358,0.025297,0.024691,0.030169,0.026385,0.033099,0.024911,0.02614,0.026313,0.027065
